geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00069658,28.7,33.7,31.7,4,2
E00069659,47.9,35.5,14,2.5,0
E00069663,23.5,39,23.5,13.2,0.7
E00069664,23.7,34.7,32.2,9.3,0
E00069665,31.3,31.9,30.6,4.9,1.4
E00069666,24.1,51.8,15.2,8.9,0
E00069667,25,32.4,33.3,9.3,0
E00069668,30.4,38.4,26.4,4.8,0
E00069670,34.6,34.6,26.2,1.9,2.8
E00069671,29.1,37.6,24.8,6,2.6
E00069673,36.3,45.2,14.1,4.4,0
E00069676,50,27.9,19.8,2.3,0
E00069685,29.7,32.2,30.5,6.8,0.8
E00069686,34.9,25.4,29.4,9.5,0.8
E00069687,39,34.7,22,4.2,0
E00069688,24.6,36.9,26.2,12.3,0
E00069689,21.4,34.3,28.6,14.3,1.4
E00069690,34.7,38.9,21.1,5.3,0
E00069691,39.3,33.3,20.7,6.7,0
E00069692,25.9,36.1,25,12,0.9
E00069693,33.8,42.6,19.9,2.9,0.7
E00069694,26.5,35,24.8,10.3,3.4
E00069695,34.1,37.1,18.9,9.1,0.8
E00069696,38.2,35.9,15.3,10.7,0
E00069697,36.9,40.8,19.2,3.1,0
E00069698,34.7,30.6,29.3,5.4,0
E00069699,38.3,32,20.3,9.4,0
E00069700,31.2,37.6,17.7,12.1,1.4
E00069701,36.2,31.5,21.5,10.8,0
E00069702,42.8,26.8,26.1,4.3,0
E00069703,32.8,35.1,19.4,10.4,2.2
E00069704,33.1,39.3,19.3,8.3,0
E00069705,28.7,28.7,29.6,13,0
E00069706,37.4,36.6,18.3,7.6,0
E00069707,32.7,43.4,19.5,4.4,0
E00069708,31.9,38.7,22.1,7.4,0
E00069709,44.1,38.2,11.8,5.9,0
E00069710,33.8,35.3,22.6,8.3,0
E00069711,33.1,30.9,23.5,12.5,0
E00069712,38.2,33.1,20.6,8.1,0
E00069713,34.2,29.8,27.2,8.8,0
E00069714,29.8,36.9,29.1,4.3,0
E00069715,25.5,30.9,31.5,11.4,0.7
E00069716,33.3,38.6,22.7,5.3,0
E00069717,37,37.7,17.4,8,0
E00069718,36,37.7,21.1,4.4,0.9
E00069719,36.1,31.1,25.4,7.4,0
E00069720,44,27.2,22.4,4.8,1.6
E00069721,29.9,35.8,23.1,11.2,0
E00069722,32.3,33.1,26.3,8.3,0
E00069723,32.4,36.5,25,6.1,0
E00069724,32.8,40.2,22.1,4.9,0
E00069725,40.9,37,13.4,8.7,0
E00069726,34.6,33.1,24.8,6,1.5
E00069727,30,35,25.8,8.3,0.8
E00069728,33,39.4,17.4,10.1,0
E00069729,39.8,33.3,17.9,8.1,0.8
E00069730,40.7,33.3,15.7,10.2,0
E00069731,30.1,38.2,23.6,8.1,0
E00069732,42.4,33.6,20,3.2,0.8
E00069733,31.9,42.5,19.5,6.2,0
E00069734,40.4,31.6,18.4,9.6,0
E00069735,19,45.7,23.8,10.5,1
E00069736,28.6,36.6,22.3,11.6,0.9
E00069737,27.3,41.7,21.2,9.1,0.8
E00069738,32.5,43.1,18.7,5.7,0
E00069739,35.8,31.7,25.2,5.7,1.6
E00069740,35.7,34.1,18.3,10.3,1.6
E00069741,29.9,37.2,24.1,8.8,0
E00069742,36.5,38.5,18.8,6.3,0
E00069743,54.3,30.7,11,3.9,0
E00069744,33.7,29.1,22.9,14.3,0
E00069745,38.7,31.9,21.8,6.7,0.8
E00069746,59.5,24.3,13.3,2.3,0.6
E00069747,45.9,33,17.4,3.7,0
E00069748,42.4,37.3,15.3,5.1,0
E00069749,36,29.6,25.6,8.8,0
E00069750,37.1,33.1,24.2,5.6,0
E00069751,35.9,38.2,20.6,5.3,0
E00069752,46.6,31,15.5,6.9,0
E00069753,22,42,28,7,1
E00069754,36.4,33.6,23.6,6.4,0
E00069755,36.9,36.9,18.5,6.9,0.8
E00069756,45.1,28.9,20.2,5.8,0
E00069757,35,34.2,23.9,6.8,0
E00069758,47.2,38,12,2.8,0
E00069759,35.5,32.6,20.3,10.1,1.4
E00069760,37.1,40,20.7,2.1,0
E00069761,23.4,37.8,30.6,8.1,0
E00069762,39.1,39.8,14.1,6.3,0.8
E00069763,50.4,32.7,12.4,4.4,0
E00069764,45.4,40.8,11.5,2.3,0
E00069765,42.8,28.3,22.1,6.9,0
E00069766,45,35,15.7,4.3,0
E00069767,51.3,32.2,13.9,2.6,0
E00069768,37.2,37.9,19.3,5.5,0
E00069769,54.4,28.4,14.2,3,0
E00069770,42.7,30.6,23.4,3.2,0
E00069771,33.1,39.7,23.5,3.7,0
E00069772,38.1,37.4,20.1,4.3,0
E00069773,49.2,31.3,17.2,2.3,0
E00069774,40.6,32.9,21.8,4.1,0.6
E00069775,54,33.3,9.5,2.4,0.8
E00069776,43.4,27.3,22.2,7.1,0
E00069777,44.9,39,14.4,1.7,0
E00069778,51.3,30.6,11.9,6.3,0
E00069779,37,36.1,21,5.9,0
E00069780,57.5,35.4,6.3,0.8,0
E00069781,48.4,35.5,11.3,4.8,0
E00069782,40,40,15.4,3.8,0.8
E00069783,40.1,30.8,23.3,5.8,0
E00069784,42.3,31.7,17.6,7,1.4
E00069785,39.2,30.8,19.2,10.8,0
E00069786,36.8,36.1,22.6,3,1.5
E00069787,42.9,32,17.7,7.5,0
