geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00069658,81.7,10.5,7.8
E00069659,85.7,11.4,3
E00069663,79.9,11.9,8.3
E00069664,77.8,11.8,10.4
E00069665,80.5,14.5,5
E00069666,83.7,11.5,4.8
E00069667,83,10.3,6.7
E00069668,81.5,12.4,6.2
E00069670,86.8,8.5,4.8
E00069671,80.5,10.3,9.1
E00069673,85.2,11.4,3.5
E00069676,74.4,24.2,1.4
E00069685,81.8,12.1,6.2
E00069686,83.9,7.3,8.8
E00069687,86.1,10.1,3.9
E00069688,79.7,12.2,8.1
E00069689,80.9,10.3,8.8
E00069690,82.6,11.9,5.5
E00069691,75.8,17.3,6.9
E00069692,80.7,15.1,4.3
E00069693,86.7,8.7,4.6
E00069694,74.7,16.2,9.1
E00069695,82.9,11.2,5.9
E00069696,83,8.8,8.2
E00069697,84.3,12.9,2.7
E00069698,84.6,11.1,4.3
E00069699,81.9,11.4,6.8
E00069700,81.4,12,6.5
E00069701,81.3,14.1,4.5
E00069702,81.3,14.8,3.9
E00069703,77.8,16.3,5.9
E00069704,78.4,12.9,8.7
E00069705,65.3,20.8,13.9
E00069706,84,10.1,5.9
E00069707,83.5,12.8,3.7
E00069708,79,16,5
E00069709,87.1,9.9,2.9
E00069710,80.6,13.5,5.9
E00069711,78.8,11.3,9.9
E00069712,82.2,12.6,5.2
E00069713,79.5,11.3,9.3
E00069714,78.3,14.6,7.2
E00069715,74.6,14.1,11.3
E00069716,77.8,16.1,6.1
E00069717,78.3,13.6,8
E00069718,83.5,9.3,7.2
E00069719,79,12,9
E00069720,78.4,14.8,6.8
E00069721,81.2,11.5,7.3
E00069722,80.9,10.7,8.4
E00069723,82.1,13.8,4.1
E00069724,81.5,12.8,5.7
E00069725,81.1,14.2,4.7
E00069726,78.3,14.7,7
E00069727,80.1,14.4,5.5
E00069728,82.7,11.9,5.4
E00069729,81.8,10.9,7.3
E00069730,86.2,6.6,7.3
E00069731,78.2,14,7.8
E00069732,77.5,15.9,6.6
E00069733,82,12.7,5.4
E00069734,80.8,13.8,5.5
E00069735,69.5,19.7,10.8
E00069736,83.8,9.8,6.4
E00069737,80.2,15.5,4.2
E00069738,84.4,11.5,4.1
E00069739,76.4,16.8,6.8
E00069740,80.3,12.4,7.3
E00069741,77.2,15.1,7.7
E00069742,83,13.7,3.3
E00069743,84.9,9.5,5.6
E00069744,79.6,11.7,8.7
E00069745,74,17.8,8.1
E00069746,83.7,12.1,4.2
E00069747,75.8,18.5,5.7
E00069748,82.5,10.8,6.7
E00069749,74.7,14.6,10.8
E00069750,65.2,25.6,9.2
E00069751,82.7,10.3,7
E00069752,79.1,15.5,5.4
E00069753,68.8,14.7,16.5
E00069754,81,12,7
E00069755,72,18.9,9.1
E00069756,82.3,11.2,6.5
E00069757,73.9,16.4,9.7
E00069758,80.2,11.5,8.2
E00069759,76.3,15.8,7.9
E00069760,77.2,19.4,3.4
E00069761,71.8,17.9,10.3
E00069762,75.2,19.5,5.3
E00069763,80.1,16.5,3.5
E00069764,75.9,17.9,6.2
E00069765,74.4,15,10.6
E00069766,78.8,14.7,6.4
E00069767,81.5,15.5,3
E00069768,73,19.7,7.3
E00069769,82.2,12.2,5.6
E00069770,78.2,12.5,9.2
E00069771,67.7,21.4,10.9
E00069772,74.9,17.7,7.3
E00069773,84.7,11.5,3.8
E00069774,80.7,13.4,5.9
