geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00069658,5.8,5.8,6.2,79,3.1
E00069659,7.2,5,5.5,77.7,4.7
E00069663,50.1,16.1,3.4,21.3,9
E00069664,24,17,4.2,45.8,9
E00069665,47.6,11.6,4.8,26.6,9.4
E00069666,36.6,10.1,7.3,42.2,3.9
E00069667,30.2,11.5,6.3,45.9,6
E00069668,30.7,20.9,4.8,37,6.6
E00069670,17.8,13.4,3,59.9,5.9
E00069671,28.2,24.3,6.5,37.7,3.3
E00069673,40,6.7,4.4,44,4.8
E00069676,4.8,9.3,4.8,76.2,4.8
E00069685,47,5.4,3.9,37.2,6.4
E00069686,33.1,9.4,4.7,45.5,7.3
E00069687,35,4.7,4.4,44.1,11.8
E00069688,36.9,10.3,4.8,42.8,5.2
E00069689,22.3,26.6,5,38.8,7.2
E00069690,59.9,10.9,1.7,22.1,5.4
E00069691,11.4,10.7,7.5,65,5.4
E00069692,39.1,16.9,5.5,31.6,6.8
E00069693,18.4,11,11,51.7,7.9
E00069694,4.5,13.5,4.5,77.1,0.3
E00069695,7,12.3,7.3,71.4,2
E00069696,7.2,18.7,7.2,66.1,0.8
E00069697,3.9,12.4,5.8,76.6,1.4
E00069698,24.1,9.5,3.1,41.9,21.4
E00069699,5.1,17.5,8.1,67.9,1.3
E00069700,3.6,15.7,6.5,71.7,2.4
E00069701,10.4,12,8.2,62.2,7.2
E00069702,7.3,14.3,6.5,69.5,2.3
E00069703,6.4,14.5,10.6,65.3,3.2
E00069704,4.6,10.9,6.8,74,3.6
E00069705,8.8,10.2,4.9,75.1,1
E00069706,4.4,22.7,7.8,64.9,0.3
E00069707,2,31.5,7.7,57.4,1.4
E00069708,6,15.2,7.6,69.5,1.7
E00069709,14,12.2,3.7,63.5,6.6
E00069710,3.9,20.4,8,65.5,2.2
E00069711,3.4,13.5,9.6,72.5,1
E00069712,15.3,10.4,6.5,65.9,1.9
E00069713,1.6,18,9.2,68.3,2.9
E00069714,2.6,20,5.3,69.9,2.1
E00069715,7.4,23.2,6.3,62.2,0.9
E00069716,6.1,9.8,9.2,73.2,1.7
E00069717,5.3,10.9,7.1,72.8,3.8
E00069718,8.7,13.7,9.7,65.1,2.8
E00069719,5.6,15,6.2,69.5,3.7
E00069720,10.1,15.2,10.1,61.5,3.2
E00069721,4.7,15.6,9.1,70.4,0.3
E00069722,0.9,22.4,5.6,69.4,1.6
E00069723,6.3,19.2,9.7,63.8,1
E00069724,11.8,14.8,5.1,65.3,3
E00069725,9.9,6.7,8.4,68.9,6.1
E00069726,3.5,13.8,8.9,72.9,0.8
E00069727,11.5,18.8,8.5,61.2,0
E00069728,4.5,19.6,4.8,69.3,1.7
E00069729,13.8,14.1,5.2,66.1,0.9
E00069730,8.3,16.6,11.8,50.9,12.5
E00069731,8.1,10.7,4.6,76.5,0
E00069732,20.7,11.1,5.7,62.5,0
E00069733,8.9,4.4,7.3,77.8,1.6
E00069734,3.3,14.7,10.5,69.9,1.5
E00069735,4.5,19.3,7.2,69.1,0
E00069736,17.5,13.8,5.2,63.2,0.3
E00069737,8.3,26.8,8.8,55,1.1
E00069738,16.1,25.7,5,48.8,4.4
E00069739,43.2,3.5,3.8,47.8,1.6
E00069740,22.9,7.5,8.8,60.8,0
E00069741,11.3,15.5,4.7,68.2,0.3
E00069742,18.1,17,3.3,60.4,1.1
E00069743,8.1,9.9,7,71.8,3.2
E00069744,8.5,16.2,10.2,63.3,1.7
E00069745,8.5,11.6,9.3,69.1,1.5
E00069746,13.8,6.3,5.6,73.2,1.2
E00069747,5.6,11.1,9.7,71.3,2.3
