geography_code,sex-001,sex-002
E00069658,47.3,52.7
E00069659,53.1,46.9
E00069663,49.8,50.2
E00069664,46.2,53.8
E00069665,45.3,54.7
E00069666,50.8,49.2
E00069667,53.5,46.5
E00069668,48,52
E00069670,51.8,48.2
E00069671,47.6,52.4
E00069673,42.2,57.8
E00069676,45,55
E00069685,47,53
E00069686,51.6,48.4
E00069687,47.2,52.8
E00069688,47.3,52.7
E00069689,39.1,60.9
E00069690,52.7,47.3
E00069691,52.2,47.8
E00069692,53.8,46.2
E00069693,55.4,44.6
E00069694,54.2,45.8
E00069695,54.9,45.1
E00069696,49.3,50.7
E00069697,50.7,49.3
E00069698,50.6,49.4
E00069699,54.9,45.1
E00069700,52.7,47.3
E00069701,53.2,46.8
E00069702,56.2,43.8
E00069703,53.8,46.2
E00069704,53.4,46.6
E00069705,50.2,49.8
E00069706,52.3,47.7
E00069707,57.3,42.7
E00069708,55.2,44.8
E00069709,51.8,48.2
E00069710,51.5,48.5
E00069711,55.2,44.8
E00069712,53.7,46.3
E00069713,51.2,48.8
E00069714,53.9,46.1
E00069715,54.4,45.6
E00069716,49.1,50.9
E00069717,55.8,44.2
E00069718,50.8,49.2
E00069719,52.6,47.4
E00069720,54,46
E00069721,53.9,46.1
E00069722,54.9,45.1
E00069723,57.9,42.1
E00069724,54.5,45.5
E00069725,55.5,44.5
E00069726,54.6,45.4
E00069727,52.1,47.9
E00069728,52.7,47.3
E00069729,53.8,46.2
E00069730,62.6,37.4
E00069731,54.4,45.6
E00069732,56.6,43.4
E00069733,51.1,48.9
E00069734,51.7,48.3
E00069735,57.8,42.2
E00069736,54.7,45.3
E00069737,50.9,49.1
E00069738,52,48
E00069739,49,51
E00069740,54.4,45.6
E00069741,57.2,42.8
E00069742,57.4,42.6
E00069743,49.3,50.7
E00069744,55.2,44.8
E00069745,58.1,41.9
E00069746,50.9,49.1
E00069747,53.1,46.9
E00069748,49.8,50.2
E00069749,56.2,43.8
E00069750,53.9,46.1
E00069751,55.7,44.3
E00069752,54.7,45.3
E00069753,54.8,45.2
E00069754,57.2,42.8
E00069755,50.8,49.2
E00069756,54.4,45.6
E00069757,52.7,47.3
E00069758,51.5,48.5
E00069759,53.3,46.7
E00069760,48.8,51.2
E00069761,55.3,44.7
E00069762,52.5,47.5
E00069763,52.4,47.6
E00069764,49.4,50.6
E00069765,52.7,47.3
E00069766,52.5,47.5
E00069767,51.1,48.9
E00069768,52,48
E00069769,54.3,45.7
E00069770,49.5,50.5
E00069771,49.5,50.5
E00069772,49.4,50.6
E00069773,53.6,46.4
E00069774,53.6,46.4
E00069775,53.6,46.4
E00069776,55,45
E00069777,52.2,47.8
E00069778,47.9,52.1
E00069779,51.9,48.1
E00069780,50.6,49.4
E00069781,50.9,49.1
E00069782,51.9,48.1
E00069783,43.8,56.2
E00069784,48.7,51.3
E00069785,52.7,47.3
E00069786,53.8,46.2
E00069787,50.3,49.7
E00069788,46.7,53.3
E00069789,47,53
E00069790,49.3,50.7
E00069791,51.9,48.1
E00069792,52.4,47.6
E00069793,48.9,51.1
E00069794,57.8,42.2
E00069795,50.3,49.7
E00069797,52.4,47.6
E00069799,50.7,49.3
E00069800,51.3,48.7
E00069801,49,51
E00069802,49.7,50.3
E00069803,47,53
E00069804,44.5,55.5
E00069805,49.9,50.1
E00069806,49.1,50.9
E00069807,54.6,45.4
E00069808,51.7,48.3
E00069809,47.5,52.5
E00069810,49.8,50.2
E00069811,44.2,55.8
E00069812,49.1,50.9
E00069813,50.5,49.5
E00069814,47.6,52.4
E00069815,48.6,51.4
E00069816,46.6,53.4
E00069817,50.4,49.6
E00069818,50,50
E00069819,50.4,49.6
E00069820,49.3,50.7
E00069821,51.7,48.3
E00069822,51.6,48.4
E00069823,45.1,54.9
E00069824,46.8,53.2
E00069825,52.1,47.9
E00069826,51.4,48.6
E00069827,52.7,47.3
E00069828,49.3,50.7
E00069829,47.3,52.8
E00069830,46.4,53.6
E00069831,45,55
E00069832,53.3,46.7
E00069833,47.6,52.4
E00069834,52.3,47.7
E00069835,47.1,52.9
E00069836,52.4,47.6
E00069837,52,48
E00069838,53.6,46.4
E00069839,48.2,51.8
E00069840,54.3,45.7
E00069841,53.4,46.6
E00069843,49.6,50.4
E00069844,53.9,46.1
E00069845,51.2,48.8
E00069846,48.4,51.6
E00069847,46.9,53.1
E00069848,53.4,46.6
E00069849,56.9,43.1
E00069850,52.6,47.4
E00069851,51.3,48.7
E00069852,51.7,48.3
E00069853,53.9,46.1
E00069854,54.2,45.8
E00069855,49.6,50.4
E00069856,53.2,46.8
E00069858,52.4,47.6
E00069859,56.7,43.3
E00069860,51.3,48.7
E00069861,54.5,45.5
E00069862,56.3,43.8
E00069863,51.6,48.4
E00069864,52.5,47.5
E00069865,52.9,47.1
E00069866,53.8,46.2
E00069867,51.5,48.5
E00069870,52.7,47.3
E00069871,48.7,51.3
E00069872,55.4,44.6
E00069873,56.1,43.9
E00069874,46.6,53.4
