geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00069658,35.5,9.7,45.2,9.7
E00069659,46.1,17.4,25.2,11.3
E00069663,44.7,8.3,11.4,35.6
E00069664,52.6,16.8,15.8,14.7
E00069665,49.7,8.7,19.5,22.1
E00069666,51.8,14.3,15.2,18.8
E00069667,54.8,13.5,13.5,18.3
E00069668,44.3,19.1,13,23.7
E00069670,50.5,10.7,15.5,23.3
E00069671,59.6,9.6,7.7,23.1
E00069673,44.4,22.9,18.3,14.4
E00069676,49.3,7.2,30.4,13
E00069685,42.3,22.5,13.4,21.8
E00069686,36.6,32.1,10.7,20.5
E00069687,55.9,8.1,14,22.1
E00069688,49.5,7.6,21,21.9
E00069689,43.8,14.6,27.1,14.6
E00069690,46.6,14.6,14.6,24.3
E00069691,40,15.3,36.5,8.2
E00069692,54.7,6.3,11.6,27.4
E00069693,65,14.1,9.8,11
E00069694,54.6,15.7,9.3,20.4
E00069695,63.2,12.5,8.1,16.2
E00069696,55.3,14.7,20.6,9.4
E00069697,63.8,13.2,13.8,9.2
E00069698,60.7,12.8,12.8,13.7
E00069699,66.7,11.1,6.5,15.7
E00069700,61.1,10.4,14.6,13.9
E00069701,59.6,12.2,10.9,17.3
E00069702,59.9,11.8,7.9,20.4
E00069703,55.4,15.7,9.9,19
E00069704,50.9,9.4,19.5,20.1
E00069705,49,18.4,22.4,10.2
E00069706,57.7,13.4,14.8,14.1
E00069707,60.5,10.1,16,13.4
E00069708,63.1,8.9,10.1,17.9
E00069709,61.7,11.7,14.1,12.5
E00069710,58.7,16.8,10.5,14
E00069711,62.2,8.5,13.4,15.9
E00069712,66.2,13.5,11.3,9
E00069713,55.8,17.7,13.3,13.3
E00069714,62,14.6,10.9,12.4
E00069715,64.8,9.4,12.6,13.2
E00069716,70.1,12,6,12
E00069717,61.5,10,17.7,10.8
E00069718,56,14.9,11.2,17.9
E00069719,50.8,16.4,12.3,20.5
E00069720,66,12.2,6.8,15
E00069721,54,12.7,12.7,20.7
E00069722,50,15.3,9.4,25.3
E00069723,52.8,12,8.8,26.4
E00069724,59.1,13.9,13.9,13.1
E00069725,53.6,18.1,11.6,16.7
E00069726,64.4,12.8,10.1,12.8
E00069727,59.7,10.5,16.1,13.7
E00069728,54,16.1,16.9,12.9
E00069729,58.1,14.7,11,16.2
E00069730,69.1,6.5,12.2,12.2
E00069731,55.3,10.6,8.3,25.8
E00069732,52.8,8.5,13.4,25.4
E00069733,58.1,13.7,13.7,14.5
E00069734,64.1,7.2,13.1,15.7
E00069735,55.7,24.6,13.1,6.6
E00069736,61.3,9.2,8.4,21
E00069737,64.9,10.1,12.8,12.2
E00069738,60.8,10.4,11.2,17.6
E00069739,53,12.8,12.1,22.1
E00069740,55.6,13.1,15,16.3
E00069741,63.9,9,11.1,16
E00069742,59.8,7.9,20.5,11.8
E00069743,50.3,11.5,21,17.2
E00069744,53.4,11.6,16.4,18.5
E00069745,58.8,7.9,20.2,13.2
E00069746,46.5,13.1,25,15.4
E00069747,44.3,10.7,29.5,15.6
E00069748,56.6,5.6,24.5,13.3
E00069749,57.1,10.2,15.3,17.3
E00069750,48.9,10,30,11.1
E00069751,55,9.3,13.9,21.9
E00069752,54.5,7,23.1,15.4
E00069753,57.4,13.1,18,11.5
E00069754,51.9,16,18.6,13.5
E00069755,58.3,12.2,13,16.5
E00069756,47.5,12.8,23.5,16.2
E00069757,44.2,15.8,27.4,12.6
E00069758,47.7,10.9,21.1,20.3
E00069759,54,9.5,22.2,14.3
E00069760,48.5,10.3,19.9,21.3
E00069761,58.4,14.3,19.5,7.8
E00069762,47.9,7.6,28.6,16
E00069763,51.2,13.8,27.6,7.3
E00069764,45.5,8.9,29.5,16.1
