geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00069658,92.5,2,5.5
E00069659,89.6,1.2,9.1
E00069663,69,2.7,28.3
E00069664,59.6,2.4,38
E00069665,52,14,34
E00069666,69.6,2.8,27.6
E00069667,61.7,4.9,33.4
E00069668,54.4,3.2,42.3
E00069670,54.2,2.6,43.2
E00069671,42.8,8.7,48.5
E00069673,76.6,6,17.4
E00069676,84.1,1.7,14.2
E00069685,62,2.9,35
E00069686,67,3.2,29.8
E00069687,49.3,3.9,46.9
E00069688,59.3,4.7,35.9
E00069689,71.9,1.4,26.6
E00069690,58.6,1,40.4
E00069691,75.4,1.8,22.8
E00069692,65,1,34
E00069693,70.5,2.3,27.2
E00069694,83.1,1,15.9
E00069695,82.9,0.6,16.6
E00069696,82,3.2,14.7
E00069697,76.4,1.6,22
E00069698,66.8,1.4,31.8
E00069699,81.8,0,18.2
E00069700,77.1,5.1,17.8
E00069701,85.9,3.2,10.9
E00069702,86,0.5,13.5
E00069703,83.7,2,14.3
E00069704,90.3,1.2,8.5
E00069705,82.8,1.5,15.8
E00069706,76.9,3.6,19.4
E00069707,80.5,0.9,18.6
E00069708,84.7,1.4,13.9
E00069709,67.6,3.7,28.7
E00069710,82.6,0.5,16.9
E00069711,84.8,2.4,12.8
E00069712,84.7,0.8,14.4
E00069713,73.4,2,24.7
E00069714,84.9,0.7,14.4
E00069715,76.1,3.2,20.8
E00069716,85.5,0.9,13.6
E00069717,81,1.8,17.3
E00069718,75.7,2.8,21.5
E00069719,82.4,0.9,16.7
E00069720,86.2,2,11.8
E00069721,78.6,1,20.3
E00069722,76,2.1,21.9
E00069723,78.9,0,21.1
E00069724,75.2,3.5,21.3
E00069725,80.1,1.7,18.2
E00069726,81.1,0.3,18.6
E00069727,80.7,1.8,17.5
E00069728,71.4,4.5,24.1
E00069729,83.9,3.6,12.5
E00069730,71.8,1.7,26.5
E00069731,80,1.7,18.3
E00069732,87.5,1.5,11
E00069733,83.5,3.5,13
E00069734,85.9,1.8,12.3
E00069735,84.7,0.9,14.4
E00069736,74.2,4,21.9
E00069737,83.8,2.3,13.9
E00069738,81.3,4.7,14
E00069739,77.4,5.2,17.4
E00069740,76,2.1,21.9
E00069741,85.9,0.8,13.3
E00069742,83.3,3.3,13.3
E00069743,90.5,1.8,7.7
E00069744,85,2.5,12.5
E00069745,87.3,1.2,11.6
E00069746,91.1,3.1,5.9
E00069747,84.4,1.9,13.7
E00069748,83.4,3.5,13.1
E00069749,85.8,3.5,10.7
E00069750,86.8,2.4,10.7
E00069751,88.5,2.2,9.2
E00069752,86.3,3,10.7
E00069753,91.8,0.4,7.8
E00069754,88.9,2,9.1
E00069755,93.6,0.4,6
E00069756,81.4,2.8,15.8
E00069757,85.5,5.4,9.1
E00069758,94.2,0.4,5.4
E00069759,86.7,2.5,10.8
E00069760,94.4,0.9,4.6
E00069761,92,1.7,6.3
E00069762,85.6,1.9,12.5
E00069763,80.9,3.9,15.2
