geography_code,in_full_time_education-001,in_full_time_education-002
E00043835,15.1,84.9
E00043836,16.3,83.7
E00043837,14.9,85.1
E00043838,19.1,80.9
E00043839,21.3,78.7
E00043841,17.7,82.3
E00043842,4.3,95.7
E00043844,15.2,84.8
E00043901,12.6,87.4
E00043902,14.1,85.9
E00043903,18.5,81.5
E00043908,11,89
E00043909,14,86
E00043910,11.1,88.9
E00043911,18.1,81.9
E00043913,21.8,78.2
E00043914,21.7,78.3
E00043917,35.3,64.7
E00043918,33.4,66.6
E00043919,28.7,71.3
E00043920,31.7,68.3
E00043921,25.1,74.9
E00043922,19.3,80.7
E00043923,19.8,80.2
E00043924,15.9,84.1
E00043925,34.1,65.9
E00043926,14.6,85.4
E00044107,12.1,87.9
