geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00001591,96.6,0,3.4,0
E00001596,88.4,0,11.4,0.2
E00001598,93.9,1.1,5.1,0
E00001599,95,0,5,0
E00001600,88.6,0.3,10.2,0.9
E00001662,93.2,0,6.5,0.3
E00001664,84.8,0.3,14.9,0
E00001665,93.8,0,6.2,0
E00001666,84.8,0,14.9,0.3
E00001668,92.9,0,6.8,0.3
E00001669,97,0.3,2.7,0
E00001670,93.3,0,6.7,0
E00001671,88,0,10.6,1.4
E00001672,98.5,0,1.5,0
E00001673,95,0.3,4.7,0
E00001674,96.5,0,3.5,0
E00001675,94.1,0,5.9,0
E00001676,96.7,0,3.1,0.3
E00001677,90.5,0,8.4,1.1
E00001678,95.2,0.2,4.6,0
E00001679,91.7,0.3,7.3,0.7
E00001685,91.4,0,8.6,0
E00001686,98.5,0,1.2,0.3
E00001688,86.4,0,13.2,0.5
E00001689,95.9,0,4.1,0
E00001690,94.2,0,5.8,0
E00001691,90.6,0,9.1,0.3
E00001692,88.9,0.9,9.4,0.9
E00001693,93.1,0,6.9,0
E00001694,94.3,0.8,4.9,0
E00001695,91,0.5,7.6,1
E00001696,94.9,1.3,3.8,0
E00001697,88.7,0,11.3,0
E00001698,95.9,0,3.8,0.3
E00001699,95.7,0,4.3,0
E00001700,93.6,0,5.2,1.2
E00001701,94.7,0.6,4.2,0.6
E00001702,95.4,0,4.6,0
E00001703,93.2,0,5.9,0.9
E00001704,93.5,0,6.2,0.3
E00001705,91.7,1.3,6.6,0.3
E00001706,90.9,0,8.1,1
E00001707,88.6,0.9,9.1,1.5
E00001708,92.1,0,7.9,0
E00001709,83.8,0,15.9,0.3
E00001710,92.1,0,7.9,0
E00001711,88.7,1.5,9.1,0.6
E00001712,89.3,0.3,9.5,0.9
E00001713,96.7,0,3.3,0
E00001714,92.2,0,7.8,0
E00001715,93.7,0,5.7,0.6
E00001716,92.6,0,7.4,0
E00001717,93.9,0,5.4,0.6
E00001718,88.6,0.3,10.1,1.1
E00001719,90.1,0,9.7,0.3
E00001720,91,0,9,0
E00001721,90.5,0,8.9,0.7
E00001722,90.8,0,8.1,1.1
E00001723,91.9,0.5,7.3,0.3
E00001724,91,0.3,8.8,0
E00001725,96.8,0.2,2.9,0
E00001726,92.5,0,7.5,0
E00001727,89.2,0.3,10.4,0
E00001761,92.9,0,7.1,0
E00001762,94,0,5.7,0.3
E00001763,92.7,0.3,5.4,1.6
E00001780,94.7,0.7,4.3,0.4
E00001781,88.9,0.3,10.8,0
E00001782,93.7,0,6.3,0
E00001783,96.1,0,3.5,0.4
E00001786,94.2,0.3,5,0.6
E00001788,94,0.3,4.7,0.9
E00001789,92.4,0.3,7.2,0
E00001790,95.9,0,3.6,0.5
E00001791,87.9,0.4,11.3,0.4
E00001792,91.7,0,7.6,0.8
E00001845,92.2,0,7.3,0.4
E00001846,91.8,0,7.6,0.7
E00001849,95.1,0.4,4.1,0.4
E00001867,93.4,0,6.6,0
E00001868,92.9,2.5,4.6,0
E00001869,91.5,0,8.2,0.3
E00001870,91.7,0,8.3,0
E00001871,94.9,0.8,4.3,0
E00001872,96.1,0,3.9,0
E00001873,87.5,0,12.5,0
E00001874,91.1,0,6.9,1.9
E00001875,90.6,0,8.8,0.6
E00001876,94.9,0,5.1,0
E00001877,86.9,0,11.7,1.5
E00001878,94.4,0.3,5.3,0
E00001879,92.2,0.3,7.5,0
E00001880,89.1,0.6,10.3,0
E00001881,96.3,0,2.9,0.8
E00001882,96.7,0,3.3,0
E00001883,89.4,0.6,8.8,1.2
E00001884,94,1.1,4.5,0.4
E00001885,92.8,0.3,6.1,0.8
E00001886,86.8,0.3,11.9,1
E00001887,88.2,0,11.8,0
E00001888,87.3,0,12.2,0.6
E00001889,86.2,3,10.8,0
E00001890,91.8,0,6.9,1.3
E00001891,93.3,1,5.7,0
E00001892,91.9,0.3,7.5,0.3
E00001893,95.4,0.5,3.9,0.2
E00001894,89.9,0,9.3,0.8
E00001895,89.9,0.5,9.5,0
E00001896,96.5,0,2.7,0.9
E00001897,92,0,7.5,0.5
E00001898,93.2,0,6.8,0
E00001899,93.8,0,6.2,0
E00001900,95.3,1,3.7,0
E00001901,89.8,0,9.9,0.3
E00001902,93.4,0,6.6,0
E00001903,92.7,0,7,0.3
E00001919,94.8,0,4.7,0.6
E00001922,93.6,0.3,6.1,0
E00001924,92.5,0.3,6.8,0.3
E00001925,91.5,0.5,7.8,0.3
E00001926,88.4,0.3,11.1,0.3
E00001927,92.3,0.3,6.9,0.6
E00001928,91,1,7.7,0.3
E00002007,94.3,0.3,5.4,0
E00002032,87.4,0,12.6,0
E00002033,90.5,0.3,7.4,1.8
E00002034,95.2,0,4.5,0.3
E00002035,94.5,0,5.5,0
E00002073,89.1,0.7,9.8,0.4
E00002075,85.7,0.5,13.8,0
E00002076,93.4,0,6.6,0
E00002077,91.3,0,8.7,0
E00002078,90.5,0,9.5,0
E00002079,96.5,0.6,2.9,0
E00002080,88.6,0,10.9,0.6
E00002082,90.5,0,8.6,0.9
E00002083,93.1,0,6.6,0.3
E00002084,88.1,5.5,6,0.4
E00002085,94.6,0.4,4.9,0.2
E00002086,96.1,0,3.9,0
E00002087,90,0.8,9.2,0
E00002088,84.5,0,13.6,1.9
E00002089,90.8,0,8.1,1
E00002092,98.1,0.3,1.6,0
E00002096,87.1,0.9,11.6,0.4
E00002098,96.4,0,2.9,0.6
E00002101,91.6,0.5,7.4,0.5
E00002102,89.2,0,10,0.8
E00002104,92.8,0,7.2,0
E00002105,87.8,1,10.5,0.7
E00002107,93.4,0.8,5.4,0.4
E00002175,91.2,0.4,8.4,0
E00002176,90.6,1.2,8.2,0
