geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00088611,15.9,24.3,47.7,12.1
E00088612,30,28.1,30,11.8
E00088613,23.8,21.5,41.4,13.4
E00088615,34.3,27.3,23.1,15.4
E00088616,20.1,24.2,46.7,9
E00088617,17.9,27.6,40.4,14.1
E00088618,17.5,31.9,38.9,11.7
E00088619,26.4,25.6,29.6,18.4
E00088620,29.9,24.3,31.1,14.7
E00088621,31,29.2,27.4,12.4
E00088622,37.4,29.7,29.7,3.3
E00088623,18.6,27.3,41.2,12.9
E00088624,24.8,21.8,42.4,10.9
E00088625,34.2,19.3,26.3,20.2
E00088626,20.7,29.5,35.9,13.9
E00088627,20.1,22.8,45.7,11.4
E00088663,36.6,18.3,26.8,18.3
E00088664,26.2,24.1,28.2,21.5
E00088665,30.7,25.6,30.1,13.6
E00088666,25.4,20.3,42.2,12.1
E00088668,17.7,29.2,41.6,11.5
E00088669,25,21.3,37.5,16.3
E00088670,27.7,16.9,37.2,18.2
E00088673,26.6,21.6,31.7,20.1
E00088674,29.7,24.8,18.6,26.9
E00088675,38.2,22.3,24.8,14.6
E00088679,32.3,19.9,26.3,21.5
E00088680,27.6,29.5,24.8,18.1
E00088682,30.4,16.2,32.4,20.9
E00088688,40.5,18.9,24.2,16.3
E00088690,45.8,17.4,22.1,14.6
E00088692,35.3,25,17.6,22.1
E00088693,39.7,28.3,17.4,14.7
E00088694,5.3,25.2,48.9,20.6
E00088695,7,21.9,48.4,22.7
E00088696,18.4,27,39.5,15.1
E00088697,23.5,23.5,30.1,22.8
E00088698,18.5,24.4,32.6,24.4
E00088699,14.4,25.6,41.1,18.9
E00088700,14.6,35,39,11.4
E00088701,23.1,25,36.5,15.4
E00088702,8.1,24.4,54.8,12.6
E00088704,18.6,26.2,41.3,14
E00088705,30.7,24.8,26.1,18.3
E00088706,28,23.4,37.1,11.4
E00088707,27.6,26.4,27.2,18.7
E00088708,20,33.1,33.1,13.9
E00088709,27.3,33.1,26.2,13.4
