geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00088611,0.4,0,0.4,98.8,0.4
E00088612,5,2.9,2.3,87.1,2.6
E00088613,6.3,2.5,2.3,88.3,0.6
E00088615,1.6,2.6,1.9,93.5,0.3
E00088616,3.2,0,3.8,91.9,1.1
E00088617,1.1,0,4,94.1,0.7
E00088618,0.9,2.6,2.2,92.8,1.5
E00088619,1.9,0,3.1,95,0
E00088620,0.3,1.7,1,96.2,0.7
E00088621,3.8,2.3,1.5,90.4,1.9
E00088622,3.7,4.1,4.6,87.6,0
E00088623,1.2,0.9,2.2,94.4,1.2
E00088624,2.6,1.5,2.2,93.3,0.4
E00088625,2.9,0,5.5,91.3,0.4
E00088626,1.1,0.7,2.7,95.4,0
E00088627,1.2,0.9,1.5,95.8,0.6
E00088663,3.8,2.2,1.9,91.7,0.3
E00088664,0.3,3.9,2.1,93.7,0
E00088665,3.6,1.3,2.3,92.6,0.3
E00088666,11.4,1.6,5.8,81,0.2
E00088668,3.7,1.4,1.7,91.9,1.4
E00088669,3.2,0,0.9,96,0
E00088670,2.5,1.6,2.5,93.4,0
E00088673,0,0,1.9,97.3,0.8
E00088674,3.5,4,6.1,84.1,2.3
E00088675,0.6,2.4,0.6,94.3,2.1
E00088679,1.7,4.5,5.4,85.9,2.5
E00088680,4.6,1.7,0,92.5,1.3
E00088682,1,1.3,4.4,92.3,1
E00088688,2.4,3.9,5.1,83.5,5.1
E00088690,7.6,8.3,5.5,75.6,3
E00088692,3.2,1.8,5.3,89.3,0.4
E00088693,6.1,5.3,5,83.6,0
E00088694,4.1,0,4.1,90.9,0.9
E00088695,1.3,0,2,96.6,0
E00088696,2.2,0,3.4,94.4,0
E00088697,3.5,0.4,0,96.1,0
E00088698,0.3,2.3,1.2,95.9,0.3
E00088699,1.6,0.5,0,97.8,0
E00088700,0.4,0,2.8,96.4,0.4
E00088701,1.3,1.7,6.3,89.7,1
E00088702,2.1,0,0.7,96.8,0.4
E00088704,3.8,0.6,2.9,91.7,1
E00088705,0,0.3,2.6,95.1,2
E00088706,0.3,3.9,6.3,89.2,0.3
E00088707,2.1,2.3,2.1,92.6,0.9
E00088708,1.5,0.3,2.3,95.9,0
E00088709,0.3,2.8,1.9,95,0
E00088710,1.6,0,1.3,97.1,0
E00088711,0,2.6,0,97.4,0
E00088712,0.4,0.4,3.9,95,0.4
E00088713,0.7,0,2.2,97.1,0
E00088714,2.2,0,1.1,95.3,1.5
E00088715,4.5,0.3,1.6,92.5,1
E00088717,0,0.8,0.8,98.5,0
E00088718,3.1,0,3.4,93.4,0
E00088719,2.4,0,4.1,93.5,0
E00088720,1,0,1.6,97,0.3
E00088723,0,0.9,1.6,97.5,0
E00088725,2.2,1.6,5.1,90.7,0.4
E00088726,2.7,1,3.3,92.7,0.4
E00088734,6.6,2.3,2.6,86.7,1.7
E00088738,5.1,8.2,6.3,80.2,0.2
E00088777,0,0.4,1.4,97.9,0.4
E00088778,0.6,0,0.3,99.2,0
E00088779,1.7,0.6,1.1,96.7,0
E00088780,1.6,0.3,3.7,94.4,0
E00088781,3.2,0,3.2,92.9,0.6
E00088783,0.7,0,0,99.3,0
E00088785,0.6,0.6,4.1,94.7,0
E00088786,1.4,0.3,1,97.3,0
E00088787,2.1,1.5,2.6,92.8,1
E00088788,4.4,0,2.9,90.5,2.2
E00088789,0.8,1.5,3.5,92.7,1.5
E00088790,0,0.7,3.4,95.6,0.3
E00088791,2.9,0.7,1.8,93.4,1.1
E00088792,5.5,1,2.3,90.9,0.3
E00088793,1.1,1.1,1.9,95.1,0.8
E00088794,2.9,0.5,3.4,93.2,0
E00088795,5.9,0.3,1.6,90.1,2.2
E00088796,0,2.2,3.2,94.2,0.3
E00088797,2.2,0,1.9,94,1.9
E00088798,4.5,0.7,2.4,89.6,2.8
