geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00088611,58,42,0
E00088612,37.4,62.6,0
E00088613,41.9,58.1,0
E00088615,99.3,0.7,0
E00088616,58.9,41.1,0
E00088617,71.4,27.8,0.8
E00088618,78.8,21.2,0
E00088619,59.7,40.3,0
E00088620,84.9,15.1,0
E00088621,28.7,71.3,0
E00088622,56.2,43.8,0
E00088623,94.9,4.4,0.7
E00088624,88,12,0
E00088625,55,45,0
E00088626,87.4,12.6,0
E00088627,87.9,12.1,0
E00088663,88.8,11.2,0
E00088664,100,0,0
E00088665,70.8,29.2,0
E00088666,89.9,9.6,0.5
E00088668,65.2,34.8,0
E00088669,99.3,0.7,0
E00088670,100,0,0
E00088673,100,0,0
E00088674,56.3,43.8,0
E00088675,97.1,2.2,0.7
E00088679,95,4.3,0.7
E00088680,36.8,63.2,0
E00088682,84.6,15.4,0
E00088688,82.5,17.5,0
E00088690,40.6,59.4,0
E00088692,60.7,39.3,0
E00088693,42.5,56.9,0.6
E00088694,98.5,0.8,0.8
E00088695,99.3,0.7,0
E00088696,84.7,15.3,0
E00088697,66.7,33.3,0
E00088698,87.9,0.8,11.4
E00088699,96.9,3.1,0
E00088700,97.5,1.7,0.8
E00088701,96.6,3.4,0
E00088702,99.2,0.8,0
E00088704,68.7,31.3,0
E00088705,100,0,0
E00088706,81.9,18.1,0
E00088707,35.3,63.8,0.9
E00088708,85.4,14.6,0
E00088709,99.2,0.8,0
E00088710,98.5,1.5,0
E00088711,100,0,0
E00088712,96.6,3.4,0
E00088713,96.5,3.5,0
E00088714,100,0,0
E00088715,99.2,0.8,0
E00088717,99.4,0.6,0
E00088718,99.2,0.8,0
E00088719,82.8,17.2,0
E00088720,99.2,0.8,0
E00088723,99.3,0,0.7
E00088725,87,8.4,4.6
E00088726,96.5,3.5,0
E00088734,99.3,0.7,0
E00088738,86.4,13.6,0
E00088777,97.2,2.8,0
E00088778,68.6,0,31.4
E00088779,79.3,0,20.7
E00088780,98,2,0
E00088781,98.4,0,1.6
E00088783,25,1,74
E00088785,84.5,15.5,0
E00088786,91.3,7.9,0.8
E00088787,100,0,0
E00088788,92.1,7.2,0.7
E00088789,99.2,0.8,0
E00088790,100,0,0
E00088791,52.8,47.2,0
E00088792,56.4,43.6,0
E00088793,60.8,39.2,0
E00088794,44.1,55.9,0
E00088795,79.3,20.7,0
E00088796,99.2,0.8,0
E00088797,99.1,0,0.9
E00088798,86.5,13.5,0
E00088816,77.1,22.9,0
E00088817,100,0,0
E00088818,94.4,5.6,0
E00088819,81.5,18.5,0
E00088820,89.4,10.6,0
E00088821,92.2,7.8,0
E00088822,81,19,0
E00088823,100,0,0
E00088824,100,0,0
E00088825,100,0,0
E00088828,70.9,29.1,0
E00088829,85.7,14.3,0
E00088830,68.2,31.8,0
E00088831,100,0,0
E00088832,64.3,35.7,0
E00088833,72.4,27.6,0
E00088834,71.9,28.1,0
E00088835,79.6,15.9,4.4
E00088836,85.4,14.6,0
E00088837,83,17,0
E00088854,93.2,6,0.9
E00088855,99.3,0.7,0
E00088856,87.7,12.3,0
E00088857,90.6,8.6,0.7
E00088858,100,0,0
E00088859,99.3,0.7,0
E00088860,94.2,5.8,0
E00088861,100,0,0
E00088862,100,0,0
E00088863,100,0,0
E00088864,83.9,16.1,0
E00088865,54,46,0
E00088866,99.3,0.7,0
E00088867,100,0,0
E00088868,86,14,0
E00088869,93.3,6.7,0
E00088870,79.8,20.2,0
E00088871,100,0,0
E00088872,90.9,8.3,0.8
E00088873,99.3,0.7,0
E00088874,99.3,0.7,0
E00088876,99.3,0.7,0
E00088877,91.7,8.3,0
E00088878,54.5,45.5,0
E00088879,50.8,49.2,0
E00088880,79.4,19.9,0.7
E00088881,93,7,0
E00088882,80.1,19.9,0
E00088883,96.9,3.1,0
E00088884,99.2,0.8,0
E00088885,100,0,0
E00088886,100,0,0
E00088887,100,0,0
E00088888,100,0,0
E00088889,99.4,0.6,0
E00088890,100,0,0
E00088891,83.6,16.4,0
E00088892,94.4,5.6,0
E00088893,99.1,0.9,0
E00088894,61,39,0
E00088895,88.9,11.1,0
E00088896,100,0,0
E00088897,24.2,75.8,0
E00088898,77.8,22.2,0
