geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00088611,57.4,21.7,7.8,13.2
E00088612,15,20.2,20.2,44.5
E00088613,14.1,30.1,13.3,42.6
E00088615,15.6,12.6,55.6,16.3
E00088616,30.6,29.2,5.3,34.9
E00088617,15,43.3,25.2,16.5
E00088618,41.1,39.7,0,19.2
E00088619,15.1,28.8,36,20.1
E00088620,22.9,35,9.3,32.9
E00088621,51.6,13.7,5.6,29.2
E00088622,16.5,19.4,40.8,23.3
E00088623,28.7,57.4,1.5,12.5
E00088624,26.2,47.6,0,26.2
E00088625,20.4,17.3,39.5,22.8
E00088626,35.6,42.4,5.1,16.9
E00088627,38,43.7,2.8,15.5
E00088663,45.6,36.8,2.4,15.2
E00088664,44.1,36.8,12.5,6.6
E00088665,32.4,35.8,15.5,16.2
E00088666,52.4,37.4,4.8,5.3
E00088668,64.5,24.8,0.7,9.9
E00088669,56.9,38.7,2.2,2.2
E00088670,58.8,38.2,0,3.1
E00088673,52.3,36.7,1.8,9.2
E00088674,8.6,25,55,11.4
E00088675,51.1,32.1,13.9,2.9
E00088679,34.5,40.1,1.4,23.9
E00088680,16.8,23.9,45.1,14.2
E00088682,40.7,33.3,3.7,22.2
E00088688,23.6,43.8,9.7,22.9
E00088690,8.9,36.1,13.9,41.1
E00088692,19.1,31.3,33,16.5
E00088693,9.7,24.8,33.9,31.5
E00088694,65.4,27.7,0,6.9
E00088695,66.4,28.4,2.2,3
E00088696,44.9,36,1.1,18
E00088697,25.7,38.9,5.3,30.1
E00088698,19.8,29.8,39.7,10.7
E00088699,36.5,38.1,1.6,23.8
E00088700,45.2,40,6.1,8.7
E00088701,29,28.3,31.7,11
E00088702,57.6,40.7,0.8,0.8
E00088704,37.2,31.1,3.4,28.4
E00088705,49.6,41.5,0,8.9
E00088706,26.2,44.3,11.4,18.1
E00088707,13.1,28.4,30.2,28.4
E00088708,20.9,57,3.2,19
E00088709,47.8,39.6,0.7,11.9
E00088710,41.4,46.9,0.8,10.9
E00088711,62.8,31,0.8,5.4
E00088712,41.9,41,2.6,14.5
E00088713,54.5,37.5,0.9,7.1
E00088714,61.9,30.1,0.9,7.1
E00088715,52,40.2,2.4,5.5
E00088717,37.9,47.2,3.7,11.2
E00088718,54.9,42.1,0.8,2.3
E00088719,20,17,57,5.9
E00088720,47.2,39.2,1.6,12
E00088723,52.2,34.8,7.2,5.8
E00088725,28.9,42.1,4.7,24.3
E00088726,21.6,53.4,15.7,9.3
E00088734,36.8,50.7,0,12.5
E00088738,29.9,54.9,4.3,10.9
E00088777,64.3,24.3,6.4,5
E00088778,51.7,26.1,3.4,18.8
E00088779,58.1,32.6,0,9.3
E00088780,29.7,36.5,28.4,5.4
E00088781,54.7,31.3,3.1,10.9
E00088783,87.9,4,3,5.1
E00088785,39.2,42.6,2,16.2
E00088786,50,35.2,3.9,10.9
E00088787,51.2,36.4,0,12.4
E00088788,30.9,38.1,18,12.9
E00088789,57.7,37.4,1.6,3.3
E00088790,60.2,35,1.6,3.3
E00088791,17.9,30.1,40.7,11.4
E00088792,26,27.9,10.4,35.7
E00088793,18.6,31.2,7.5,42.7
E00088794,13,34,7.5,45.5
E00088795,31.9,40.4,2.8,24.8
E00088796,24.4,37.4,16.8,21.4
E00088797,59.5,39.6,0,0.9
E00088798,24.6,19,43.7,12.7
E00088816,28.6,33.6,27.7,10.1
E00088817,53.1,41.5,1.5,3.8
E00088818,19.8,31.7,42.1,6.3
E00088819,50.8,33.8,4.6,10.8
E00088820,32.7,44.9,13.1,9.3
E00088821,19.1,32.2,40,8.7
E00088822,19.2,27.5,41.7,11.7
E00088823,44.2,44.2,2.9,8.7
E00088824,12.3,38.7,33,16
E00088825,40.7,51.1,3.7,4.4
E00088828,24.3,33,11.4,31.4
E00088829,21,17.1,57.1,4.8
E00088830,17.6,25.7,42.6,14
E00088831,25.9,28.4,38.8,6.9
E00088832,37.8,34.3,0.7,27.3
E00088833,24.8,29.2,41.6,4.4
E00088834,21.7,33.9,26.1,18.3
E00088835,24.1,27.7,34.8,13.4
E00088836,20.6,38.9,25.2,15.3
E00088837,25,37.2,27.7,10.1
E00088854,56,22.4,1.7,19.8
E00088855,38.1,46,2.9,12.9
E00088856,42.6,38.7,0.6,18.1
E00088857,36.7,38.1,3.6,21.6
E00088858,46,50,0.8,3.2
E00088859,35.5,39,13.5,12.1
E00088860,36.1,45.1,0.8,18
E00088861,46,42.7,7.3,4
E00088862,56.3,38.4,0.9,4.5
E00088863,41.4,49.1,0,9.5
E00088864,8.5,22,61.9,7.6
E00088865,12.1,14.5,65.3,8.1
E00088866,20.4,38,28.2,13.4
E00088867,63.4,32.1,1.8,2.7
E00088868,46.5,35.9,1.8,15.9
E00088869,38.1,38.1,11.9,11.9
E00088870,25.3,30.3,23,21.3
E00088871,56.5,43.5,0,0
E00088872,51.3,41.2,0.8,6.7
E00088873,66.4,30.6,0,3
E00088874,53.3,39.3,0.7,6.7
E00088876,18.8,31.3,43.8,6.3
E00088877,41,38.9,2.8,17.4
E00088878,18.2,23.6,52.7,5.5
E00088879,8.9,8.1,76.6,6.5
E00088880,32.6,32.6,17.7,17
E00088881,21.7,38.8,33.3,6.2
E00088882,23.2,36.1,25.8,14.8
E00088883,61.5,27.7,0.8,10
E00088884,41.7,46.7,3.3,8.3
E00088885,60.6,35.4,1.6,2.4
E00088886,42.9,53.5,0,3.7
E00088887,43.5,46,0.8,9.7
E00088888,60.8,30.1,0,9.1
E00088889,43.3,37.6,10.2,8.9
E00088890,47.9,41.9,0.9,9.4
E00088891,34.4,47.5,0.8,17.2
E00088892,31.5,38.7,0.8,29
E00088893,47.7,44,0.9,7.3
E00088894,29.1,47,1.7,22.2
E00088895,50.7,36.8,0,12.5
E00088896,39.6,48.5,0,11.9
E00088897,14.9,23.4,28.7,33
E00088898,52.2,31.3,4.3,12.2
E00088899,57,32.4,1.4,9.2
E00088900,48.6,39.3,3.6,8.6
E00088901,44.1,47.1,1.5,7.4
E00088902,31,37.4,9,22.6
E00088903,62,33.9,0.8,3.3
E00088904,66.1,29.4,0.9,3.7
E00088905,27.7,59.4,1,11.9
E00088906,43.6,39.8,0.8,15.8
E00088907,43.2,44.8,5.6,6.4
E00088908,45.8,36.6,4.9,12.7
E00088909,30.2,33.3,30.2,6.3
E00088910,45.3,37.7,4.7,12.3
E00088912,69.4,25,0,5.6
E00088913,48.6,31.4,10.3,9.7
E00088914,45.5,35.2,10.3,9.1
E00088938,31.6,40.1,19.1,9.2
E00088939,22.5,34.8,34.8,8
E00088940,35,40.2,5.1,19.7
E00088950,30.8,36.7,3.3,29.2
E00088951,23.8,45.5,23.1,7.7
E00089093,53.3,40.7,0,5.9
E00089094,43.8,40,8.8,7.5
E00089095,38.3,39.3,13.1,9.3
E00089096,15.9,32.7,44.9,6.5
E00089097,41.7,41.7,4.2,12.5
E00089098,41.3,50.5,1.8,6.4
E00089099,36.2,42.9,3.4,17.5
E00089102,51.1,37.4,0,11.5
E00089103,36.1,42.9,9,12
E00089126,52.4,42.2,2.7,2.7
E00089127,50.4,41.6,0,8
E00089128,50.3,38.1,5,6.6
E00089129,42.7,43.7,4.5,9
E00089130,26.3,41.5,0.8,31.4
E00089131,53.8,16.5,20.9,8.8
E00089132,39.6,37.4,17.6,5.5
E00089133,57.4,28.7,0.7,13.2
E00089134,49.6,36.2,7.8,6.4
E00089135,41.7,40.9,4.3,13
E00089329,40.8,32.9,1.3,25
E00089330,40.4,49,2.9,7.7
E00089331,25,34.5,32.8,7.8
E00089334,27.2,40.1,30.2,2.5
E00089481,42.9,41.3,3.3,12.5
E00171396,15.6,41,12.3,31.1
E00171398,29.2,40.8,14.6,15.4
E00171399,15.5,40.3,20.2,24
E00171400,25,46.4,7.9,20.7
E00171401,20.5,53.8,6,19.7
E00171402,24.8,53.2,0,22
E00171403,14.7,29.4,40.4,15.6
E00171404,7.6,57.3,7.6,27.5
E00171406,14.3,64.7,8.4,12.6
E00171407,4,62.6,10.1,23.2
E00171408,26.6,63.8,0,9.6
E00171410,12,55.3,17.3,15.3
E00171411,10.8,53.3,13.3,22.5
E00171414,8.7,58,16.7,16.7
E00171415,18.3,49.3,21.6,10.8
E00177034,12.6,43.3,9.4,34.6
E00177050,6,52,16,26
E00177056,6.1,88.6,0.9,4.4
E00177058,10.8,55.7,25.4,8.1
E00177062,11.8,77.9,0.7,9.6
E00177063,8.6,33.3,51.6,6.5
E00177067,4.7,81.3,7.3,6.8
E00177069,17.2,53,22.2,7.6
E00177071,10.3,60,17.7,12
E00177073,3.9,63.3,15,17.9
E00177081,40.4,1,42.4,16.2
E00177083,8.3,61.3,22.1,8.3
E00177116,13.6,11.9,71.2,3.4
E00177123,2.4,78.6,7.1,11.9
E00177124,2.3,79.8,14,3.9
E00177126,52.4,41.9,1.9,3.8
E00177131,26.5,57.4,0.7,15.4
E00177141,10.2,61.4,15,13.4
E00177142,8.4,81.6,3.7,6.3
E00177147,15.7,27.8,46.1,10.4
E00177160,43.3,49.3,0,7.5
E00177162,4.2,57.6,16.7,21.5
E00177163,8.3,71.7,18.3,1.7
E00177166,6.6,89.9,2.6,0.9
E00177170,9.5,78.4,5.4,6.8
E00177184,20.5,50,12.8,16.7
E00177188,8.4,36.4,23.4,31.8
E00177190,3.4,84.5,3.4,8.6
E00177196,7.5,66.7,19.5,6.3
E00177201,54.7,38.9,2.1,4.2
E00177208,9.3,20.5,22.5,47.7
E00177212,11.9,64.2,16.4,7.5
E00177232,18.4,25.7,5.9,50
