geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00088611,75.5,18.1,6.4
E00088612,86.6,9.9,3.5
E00088613,83.5,12.7,3.8
E00088615,78.7,15.2,6.1
E00088616,81.9,14.7,3.4
E00088617,87.1,9.9,2.9
E00088618,88,9.8,2.2
E00088619,76.6,18.8,4.6
E00088620,85.1,12.5,2.4
E00088621,71.3,20.3,8.4
E00088622,76,15.2,8.8
E00088623,87.4,10.2,2.5
E00088624,86.9,9.7,3.4
E00088625,73.9,16.7,9.4
E00088626,88,8.7,3.2
E00088627,88.7,8.1,3.3
E00088663,82.8,13.3,3.9
E00088664,85.4,9.5,5
E00088665,82.8,14.9,2.3
E00088666,85.1,11.5,3.4
E00088668,83,13.6,3.4
E00088669,87.6,8.7,3.8
E00088670,84.3,10.9,4.8
E00088673,85.7,12.5,1.9
E00088674,76.3,15.3,8.4
E00088675,82.9,11.4,5.7
E00088679,86.1,11,2.8
E00088680,65.8,19.8,14.3
E00088682,83.2,12.1,4.7
E00088688,80.8,13.5,5.7
E00088690,85.9,9.6,4.5
E00088692,81.3,15.2,3.5
E00088693,78.2,14.1,7.6
E00088694,82.2,14.6,3.2
E00088695,83.6,12.1,4.4
E00088696,88.6,9,2.4
E00088697,86.4,10.1,3.5
E00088698,74.6,16.2,9.2
E00088699,81.5,12,6.5
E00088700,85.2,12.4,2.4
E00088701,75.4,16.9,7.6
E00088702,87.8,9.4,2.8
E00088704,86,10.2,3.8
E00088705,82.6,13.8,3.6
E00088706,81.3,13,5.7
E00088707,80.5,14,5.6
E00088708,91.6,6.1,2.3
E00088709,87.4,9.5,3.2
E00088710,83,13.5,3.5
E00088711,74.4,19.4,6.2
E00088712,81.1,12.7,6.2
E00088713,81.3,14,4.7
E00088714,77.1,17.8,5.1
E00088715,83.2,14.8,2
E00088717,88.7,10.1,1.3
E00088718,88.1,8.5,3.4
E00088719,65.9,24.3,9.8
E00088720,84.2,12.9,3
E00088723,84.1,10.3,5.6
E00088725,85,12.3,2.7
E00088726,82.4,11.6,5.9
E00088734,84.2,13.2,2.6
E00088738,85.6,11.7,2.7
E00088777,79.7,15.7,4.5
E00088778,80.7,13.9,5.4
E00088779,83.8,8.9,7.3
E00088780,78.2,14.6,7.2
E00088781,84.4,14.3,1.3
E00088783,60.1,26.4,13.5
E00088785,87.6,9.7,2.6
E00088786,80.1,16.8,3.1
E00088787,74.3,19.5,6.2
E00088788,83.8,10.5,5.7
E00088789,77.5,15.9,6.6
E00088790,86.1,10.8,3.1
E00088791,79,15.1,5.9
E00088792,83.2,12.3,4.5
E00088793,88.1,10.5,1.3
E00088794,88.1,9.8,2.1
E00088795,86.2,10.7,3.1
E00088796,83.3,12.5,4.2
E00088797,85.6,13,1.5
E00088798,76.8,17.7,5.5
E00088816,82.2,11.3,6.4
E00088817,87.8,9.8,2.4
E00088818,78.9,14.7,6.4
E00088819,86.4,10.1,3.6
E00088820,85.2,11.1,3.7
E00088821,81.7,14.6,3.7
E00088822,81,12.2,6.8
E00088823,84.7,12.4,2.9
E00088824,82.8,14.2,3
E00088825,85.3,11.2,3.5
E00088828,86.6,7,6.4
E00088829,73.3,16.6,10.1
E00088830,76.1,16.3,7.5
E00088831,81.3,14.6,4.1
