geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00088611,20.4,36.6,4.6,33.8,4.6
E00088612,14.4,42.4,5.8,34.9,2.5
E00088613,12.1,41,4.2,40.6,2.1
E00088615,19.4,52.4,3.1,22,3.1
E00088616,12.5,37.2,2.8,44.6,2.8
E00088617,18.3,32.6,6.3,40.6,2.2
E00088618,10.9,42,6.1,39.2,1.8
E00088619,24.9,36.6,6.1,27.2,5.2
E00088620,16.7,45.2,5,31,2.1
E00088621,28.1,35.1,5.2,28.1,3.5
E00088622,23.4,41.1,4,26.3,5.1
E00088623,11.7,44.9,5.5,36.7,1.2
E00088624,9.6,43.4,4.1,42.9,0
E00088625,26.5,38,6.8,25.2,3.4
E00088626,12.6,48.6,3.7,31.6,3.4
E00088627,9.2,31.4,5.2,52.8,1.5
E00088663,13.3,54.6,5.5,23.6,3
E00088664,20,45.1,5.4,27.6,1.9
E00088665,13.4,42.7,6.9,33.2,3.8
E00088666,16.2,42.2,6.4,32.2,2.9
E00088668,15.1,42.9,6.9,30.5,4.6
E00088669,14.1,43.8,9.7,28.6,3.8
E00088670,13.1,40.5,8.4,36.1,1.8
E00088673,12.3,44.3,8.7,31.5,3.2
E00088674,19.8,44.4,7.4,23,5.4
E00088675,16,47.2,8.9,25.2,2.8
E00088679,16.7,45.5,6.4,28.8,2.7
E00088680,27.5,37.6,6,22.5,6.4
E00088682,11.5,49,6.6,30,2.9
E00088688,17.8,43.7,4.8,31.5,2.2
E00088690,23.5,43.1,5.3,23.5,4.5
E00088692,22.4,51,7.1,17.1,2.4
E00088693,19.9,44.3,3.7,27.7,4.4
E00088694,11.4,46.7,6.6,33.1,2.2
E00088695,17,38.1,7.9,34.7,2.3
E00088696,10.9,41.3,9.7,36.7,1.4
E00088697,18,43.9,6.3,30.2,1.5
E00088698,27,41.7,4.8,25,1.6
E00088699,18.6,55.8,5.1,20.5,0
E00088700,18.1,42.3,7.4,29.8,2.3
E00088701,21.5,39.5,4.7,30.9,3.5
E00088702,10.2,44.7,4.9,37,3.3
E00088704,18.7,35.1,3.8,38.9,3.4
E00088705,21.9,45.3,10.1,20.2,2.4
E00088706,11.8,46.2,3.4,35.5,3.1
E00088707,15.7,47,5.4,30.2,1.7
E00088708,8.9,49.8,4.9,34.1,2.3
E00088709,12.7,50.8,6.9,29.2,0.4
E00088710,15.7,49.2,8.1,25.4,1.6
E00088711,28.1,42.1,6.8,19.6,3.4
E00088712,17.4,46.9,8,25,2.7
E00088713,23.2,48.1,9.7,16.5,2.5
E00088714,29.1,40.5,7,20.7,2.6
E00088715,17.6,43.5,7.1,28.2,3.5
E00088717,14.4,48.3,7.8,26.4,3
E00088718,9.7,42,6.9,38.9,2.4
E00088719,29.5,41.4,6.1,20.1,2.9
E00088720,16.3,42.3,3.7,35,2.8
E00088723,15,43.2,7.5,30.7,3.6
E00088725,12.2,49,6.3,31.2,1.4
E00088726,16.8,45.6,6.2,29.3,2.2
E00088734,18.1,42.2,4.3,33,2.5
E00088738,13.9,46.5,8.3,29.4,1.9
E00088777,14.4,41.1,6.1,35.4,3
E00088778,17.1,44.1,8.9,27.3,2.5
E00088779,23.3,37.1,6.3,32.7,0.6
E00088780,20.6,45.2,8.6,23.9,1.7
E00088781,9.3,34.1,7,48.8,0.8
E00088783,43.2,29.7,10.1,14.2,2.7
E00088785,10.4,36.1,5.4,48.2,0
E00088786,8.5,28.2,3.2,58.5,1.6
E00088787,16.4,28.1,5.7,37.9,12
E00088788,15.7,47.6,8.5,26.2,2
E00088789,20.3,43.1,5.2,26.3,5.2
E00088790,12.1,42.7,5.2,38.4,1.7
E00088791,22.3,46.4,2.2,25.9,3.1
E00088792,9.3,39.7,2.7,45.5,2.7
E00088793,7.8,42.5,3.4,44.7,1.6
E00088794,13.3,37.9,3.2,43.4,2.3
E00088795,8.6,37.2,2.6,48.9,2.6
E00088796,9.5,48.6,7,33.7,1.2
E00088797,8.6,39.4,2.7,49.3,0
E00088798,27.4,43.2,6,22.2,1.3
E00088816,20.1,47.6,7.4,22.7,2.2
E00088817,16.5,43.2,11.9,28.1,0.4
E00088818,24.3,46.2,4.4,22.3,2.8
E00088819,19.9,45,8.1,22.5,4.4
E00088820,10.7,51.4,6.1,31.3,0.5
E00088821,23.7,46.9,5.4,22.3,1.8
E00088822,17.9,50.9,5,26.1,0
E00088823,22.8,40,6.3,27,3.9
E00088824,17.6,49.8,6.5,23.7,2.4
E00088825,13.9,46.9,8.8,27.5,2.9
E00088828,22.7,43.7,4.7,26.5,2.4
E00088829,28.9,39.5,5.3,20.2,6.1
E00088830,21.5,42.1,7.7,23.9,4.9
E00088831,22.4,46,5.6,20,6
E00088832,23.3,35.2,9.3,30,2.2
E00088833,25.9,45.7,8.6,17.3,2.5
E00088834,21.7,46.9,6.6,20.4,4.4
E00088835,19,52.4,6.2,18.6,3.8
E00088836,20.6,46.1,4.9,26.5,2
E00088837,20.4,43.1,6.6,28,2
E00088854,21.2,46,6.6,20.8,5.3
E00088855,15.1,49.1,7.7,26.9,1.1
E00088856,15.4,49.3,5.9,25.5,3.8
E00088857,14.9,52.9,6.9,23.4,1.9
E00088858,13.4,55,7.8,20.4,3.3
E00088859,22.2,44.7,6.7,23.9,2.5
E00088860,14,47.5,7,26.9,4.5
E00088861,15.4,55.3,6.3,22.1,0.8
E00088862,16,50.2,7.3,22.8,3.7
E00088863,13.7,51.1,6.6,26.9,1.8
E00088864,26.9,47,4.9,19,2.2
E00088865,22.6,53.4,5.1,16.7,2.1
E00088866,24,46.8,5.4,20.2,3.5
E00088867,15.7,44.9,6.4,32.6,0.4
E00088868,12.3,39.8,5.6,40.6,1.8
E00088869,10.6,49.2,6.4,32.6,1.3
E00088870,21.5,46,5,24.5,2.9
E00088871,16.3,28.4,5.2,40.7,9.5
E00088872,7.8,35.7,4.3,47.5,4.7
E00088873,18.8,38.7,6.3,33.2,3.1
E00088874,6.8,46.6,4.7,39.4,2.5
E00088876,25.7,48.3,5,19.8,1.2
E00088877,15.6,37.7,7.6,36.6,2.5
E00088878,26.6,44.3,3.1,20.3,5.7
E00088879,44.3,42.2,5.2,8.3,0
E00088880,19.3,39.8,6.6,34.3,0
E00088881,23.2,47.6,2.6,23.6,3
E00088882,22.6,40.4,7.1,27.3,2.7
E00088883,16,41.6,8.6,28,5.8
E00088884,20.4,38.7,5.2,32.6,3
E00088885,9.9,37.2,2.6,49.3,1.1
E00088886,6.1,45.3,4.7,43.7,0.2
E00088887,9.3,45.9,4.3,36.6,3.9
E00088888,10.4,41.8,5.1,38.4,4.4
E00088889,15.1,38.7,6.3,36.6,3.3
E00088890,13.6,41.3,6.4,36.6,2.1
E00088891,8.5,47.4,6.4,35.5,2.1
E00088892,5.8,47.9,5,39.6,1.7
E00088893,8.3,37.8,5.7,47,1.3
E00088894,4.1,37.6,5,50,3.2
E00088895,11,40,3.7,41.3,4
E00088896,10.4,48.5,3.8,34.6,2.7
E00088897,16.4,55.5,6.2,20.5,1.4
E00088898,10.1,47,4.6,36.4,1.8
E00088899,10.9,33.7,5.6,47.6,2.2
E00088900,9.7,41.9,5.9,40.8,1.7
E00088901,12.7,37.1,3.5,44.5,2.1
E00088902,13.9,45.1,5.4,35.3,0.3
E00088903,9.8,33.6,4.5,49.8,2.3
E00088904,16.9,38,7,34.7,3.3
E00088905,9,45.8,7,36.3,2
E00088906,8.4,47.6,8,33.2,2.8
E00088907,8.4,43,3.2,43,2.4
E00088908,20.3,36.3,6.8,33.6,3.1
E00088909,15.5,45.9,6.2,30.4,2.1
E00088910,16,39.3,5,35.6,4.1
E00088912,15.4,35,4.6,40.8,4.2
E00088913,15.8,42.6,7,31.9,2.7
E00088914,16.7,43.9,7,30.3,2.1
E00088938,16.9,47.2,5.2,28,2.6
E00088939,24.9,48.2,5.2,20.4,1.3
E00088940,8.6,44,6.2,37.4,3.7
E00088950,13.4,46.8,3.7,33.3,2.8
E00088951,15.5,49.2,4.7,29.6,1
E00089093,6.5,40.6,4.3,46.4,2.2
E00089094,10,39.4,3.8,43.8,3.1
E00089095,10.6,44.9,5.8,36.7,1.9
E00089096,23.5,41.7,6.9,23.5,4.4
E00089097,11.7,35.9,1.9,49.5,1
E00089098,8.4,37.4,4,49.8,0.4
E00089099,9.5,33.5,3.6,52,1.4
