geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00088611,96.2,2.3,1.5,0
E00088612,86.6,2.3,1.7,9.3
E00088613,91.6,4.8,0.4,3.2
E00088615,96.2,0,0.8,3
E00088616,90,4.3,0.5,5.3
E00088617,96.9,1.6,0,1.6
E00088618,96.8,1.4,0,1.8
E00088619,91.4,4.3,0.7,3.6
E00088620,90.7,4.3,0.7,4.3
E00088621,93.9,0.6,0,5.5
E00088622,89.4,2.9,1.9,5.8
E00088623,96.4,2.9,0,0.7
E00088624,94.5,3.1,0,2.3
E00088625,94.3,1.3,0.6,3.8
E00088626,94.4,1.1,1.1,3.4
E00088627,93.6,5.7,0,0.7
E00088663,88.2,4.7,1.6,5.5
E00088664,94.9,2.2,1.5,1.5
E00088665,95.9,2.1,0,2.1
E00088666,95.2,3.2,0.5,1.1
E00088668,95,1.4,0,3.6
E00088669,97.8,0.7,0.7,0.7
E00088670,97.7,1.5,0,0.8
E00088673,93.5,3.7,0.9,1.9
E00088674,81.3,5.8,4.3,8.6
E00088675,95.6,2.9,0,1.5
E00088679,83,3.5,2.1,11.3
E00088680,91,4.5,0,4.5
E00088682,96.3,0.7,0,2.9
E00088688,81.4,7.6,1.4,9.7
E00088690,81.2,3,3.5,12.4
E00088692,83.5,2.6,6.1,7.8
E00088693,80.1,5.4,2.4,12
E00088694,95.4,3.1,1.5,0
E00088695,98.5,0,0,1.5
E00088696,98.3,0,0,1.7
E00088697,91,2.7,0,6.3
E00088698,96.2,2.3,0,1.5
E00088699,95.4,3.1,0,1.5
E00088700,98.3,0.9,0,0.9
E00088701,98.6,0,0,1.4
E00088702,98.3,1.7,0,0
E00088704,92.5,2.1,0,5.5
E00088705,96.7,3.3,0,0
E00088706,95.3,1.4,1.4,2
E00088707,93.2,1.4,0.5,5
E00088708,96.2,1.3,0,2.5
E00088709,95.5,3,1.5,0
E00088710,96.1,1.6,0,2.3
E00088711,99.2,0.8,0,0
E00088712,93.2,1.7,0,5.1
E00088713,95.7,1.7,0,2.6
E00088714,92.9,2.7,0,4.4
E00088715,95.3,2.3,1.6,0.8
E00088717,98.1,1.9,0,0
E00088718,97,3,0,0
E00088719,95.5,2.2,0,2.2
E00088720,93.6,0.8,0,5.6
E00088723,97.8,2.2,0,0
