geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00088611,93.1,2.4,4.5
E00088612,82.8,3.2,14
E00088613,87.5,2.5,10
E00088615,91.6,1.6,6.8
E00088616,88.2,2.1,9.6
E00088617,94.1,0,5.9
E00088618,92.4,2,5.7
E00088619,88.6,2.3,9.1
E00088620,88,3.4,8.6
E00088621,85.1,2.7,12.3
E00088622,89.4,0.9,9.7
E00088623,94.4,2.2,3.4
E00088624,93.7,1.5,4.8
E00088625,92.4,1.1,6.5
E00088626,90.6,1.6,7.8
E00088627,90.5,3.6,5.9
E00088663,88.7,2.6,8.7
E00088664,92.1,1.8,6.1
E00088665,94.2,0.6,5.2
E00088666,91.4,2.2,6.4
E00088668,93.6,0,6.4
E00088669,95.7,1.2,3.2
E00088670,95.6,1.3,3.2
E00088673,92.8,0.4,6.8
E00088674,81.8,2.6,15.6
E00088675,91.6,1.8,6.6
E00088679,83.4,1.1,15.5
E00088680,88.7,1.3,10.1
E00088682,95.6,1,3.4
E00088688,80.9,1.2,17.9
E00088690,78.2,2.8,19
E00088692,82.6,4.3,13.1
E00088693,75.5,3.5,21
E00088694,96.2,1.6,2.2
E00088695,97,1.7,1.3
E00088696,95.4,1.9,2.7
E00088697,90.3,1.2,8.6
E00088698,96.2,1.2,2.6
E00088699,96.7,1.6,1.6
E00088700,98,0.4,1.6
E00088701,94.7,0.3,5
E00088702,95.4,0.4,4.2
E00088704,88.8,1.9,9.3
E00088705,92.8,3.3,3.9
E00088706,91.9,2.1,6
E00088707,91.1,1.6,7.3
E00088708,92.3,2.8,4.8
E00088709,94,0.3,5.7
E00088710,93,3.2,3.8
E00088711,95.6,2.2,2.2
E00088712,92.6,0.4,7
E00088713,95.3,0,4.7
E00088714,91.6,2.5,5.8
E00088715,93.8,1.3,4.9
E00088717,95.7,1.3,3
E00088718,96.6,0.3,3.1
E00088719,94.2,1,4.7
E00088720,92.1,1.6,6.2
E00088723,97.2,0.3,2.5
E00088725,95.6,0.9,3.5
E00088726,96,0.4,3.6
E00088734,86.5,2.9,10.6
E00088738,86.4,2.7,10.9
