areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00060556,92.2,7.8
E00060557,94.2,5.8
E00060558,94,6
E00060559,90,10
E00060560,88.2,11.8
E00060561,94,6
E00060562,92.8,7.2
E00060563,94.3,5.7
E00060564,90.5,9.5
E00060565,97.4,2.6
E00060566,95.7,4.3
E00060567,93.4,6.6
E00060568,92.9,7.1
E00060569,93.2,6.8
E00060570,92,8
E00060571,94,6
E00060572,95,5
E00060573,92.3,7.7
E00060574,89.8,10.2
E00060575,96.9,3.1
E00060576,95.1,4.9
E00060577,91.4,8.6
E00060578,85,15
E00060579,86.8,13.2
E00060580,83.5,16.5
E00060581,91.2,8.8
E00060582,87.9,12.1
E00060583,83.8,16.2
E00060584,91.5,8.5
E00060585,90.2,9.8
E00060586,94.5,5.5
E00060587,94,6
E00060588,85.4,14.6
E00060589,80.7,19.3
E00060590,91.4,8.6
E00060591,91,9
E00060592,91.2,8.8
E00060593,95.4,4.6
E00060594,99.1,0.9
E00060595,98.5,1.5
E00060596,97.2,2.8
E00060597,97.7,2.3
E00060598,97.7,2.3
E00060599,98.5,1.5
E00060600,100,0
E00060601,99.2,0.8
E00060602,93.7,6.3
E00060603,99.1,0.9
E00060604,99.2,0.8
E00060605,99.3,0.7
E00060606,89.2,10.8
E00060607,93.8,6.2
E00060608,96.8,3.2
E00060609,95.4,4.6
E00060610,96.4,3.6
E00060611,98.7,1.3
E00060612,95.6,4.4
E00060613,94.8,5.2
E00060614,90.7,9.3
E00060615,94.2,5.8
E00060616,96.6,3.4
E00060617,94.3,5.7
E00060618,94.1,5.9
E00060619,93.9,6.1
E00060620,85.6,14.4
E00060621,91.1,8.9
E00060622,93,7
E00060623,96.5,3.5
E00060624,96.5,3.5
E00060625,88.6,11.4
E00060627,88.4,11.6
E00060628,91.1,8.9
E00060629,92,8
E00060630,89.3,10.7
E00060631,93.7,6.3
E00060632,95.7,4.3
E00060633,97.1,2.9
E00060634,96.8,3.2
E00060635,95.1,4.9
E00060636,94,6
E00060637,96.5,3.5
E00060638,94.2,5.8
E00060639,93.6,6.4
E00060640,96.2,3.8
E00060641,99.3,0.7
E00060643,95.2,4.8
E00060644,94.3,5.7
E00060645,99.2,0.8
E00060646,97.3,2.7
E00060647,95.6,4.4
E00060648,94.2,5.8
E00060649,95.9,4.1
E00060650,95.8,4.2
E00060651,80.9,19.1
E00060652,94.7,5.3
E00060656,86.5,13.5
E00060659,88.9,11.1
E00060660,82.3,17.7
E00060661,89.6,10.4
E00060663,93,7
E00060664,93,7
E00060665,89.3,10.7
E00060666,89,11
E00060667,83.5,16.5
E00060668,86.6,13.4
E00060669,83.7,16.3
E00060670,96.2,3.8
E00060671,96.1,3.9
E00060672,97.3,2.7
E00060673,96.8,3.2
E00060674,98.4,1.6
E00060675,97.2,2.8
E00060676,95.4,4.6
E00060677,96.8,3.2
E00060678,99.3,0.7
E00060679,96,4
E00060680,96,4
E00060681,98.4,1.6
E00060682,97.4,2.6
E00060683,94.9,5.1
E00060684,97.9,2.1
E00060685,95.9,4.1
E00060686,96.8,3.2
E00060687,94.3,5.7
E00060688,92,8
E00060689,97.9,2.1
E00060690,96.7,3.3
E00060691,97.7,2.3
E00060692,96.6,3.4
E00060693,93.4,6.6
E00060694,97.6,2.4
E00060695,99,1
E00060696,95.2,4.8
E00060697,97.2,2.8
E00060698,98.4,1.6
E00060699,52.3,47.7
E00060701,48.1,51.9
E00060702,45,55
E00060704,54.4,45.6
E00060705,62.2,37.8
E00060706,68.3,31.7
E00060707,48.3,51.7
E00060708,52.4,47.6
E00060709,56.9,43.1
E00060710,46.6,53.4
E00060711,42.7,57.3
E00060712,46,54
E00060713,46.5,53.5
E00060714,53.5,46.5
E00060715,57.1,42.9
E00060716,55.6,44.4
E00060717,77.3,22.7
E00060718,44.1,55.9
E00060719,48.3,51.7
E00060720,71.4,28.6
E00060721,57.3,42.7
E00060726,48.2,51.8
E00060727,53.9,46.1
E00060728,37.2,62.8
E00060729,94.3,5.7
E00060730,97.1,2.9
E00060731,97.1,2.9
E00060732,99,1
E00060733,96.7,3.3
E00060734,97.9,2.1
E00060735,96.5,3.5
E00060736,98.5,1.5
E00060737,97.4,2.6
E00060738,92.9,7.1
E00060739,96,4
E00060740,98.5,1.5
E00060741,97.7,2.3
E00060742,95.4,4.6
E00060743,97.2,2.8
E00060744,94,6
E00060745,97.8,2.2
E00060746,94.8,5.2
E00060747,97.9,2.1
E00060748,95,5
E00060749,91.9,8.1
E00060750,93,7
E00060751,86,14
E00060752,86.7,13.3
E00060753,89.5,10.5
E00060754,91,9
E00060755,95.8,4.2
E00060756,94.9,5.1
E00060757,92.6,7.4
E00060758,95,5
E00060759,89.2,10.8
E00060760,92.7,7.3
E00060762,93,7
E00060763,88.2,11.8
E00060764,93.1,6.9
E00060765,90.7,9.3
E00060766,91.2,8.8
E00060767,92.7,7.3
E00060768,92,8
E00060769,89.8,10.2
E00060770,93.7,6.3
E00060771,92,8
E00060772,92.1,7.9
E00060773,95.4,4.6
E00060774,95.5,4.5
E00060775,91.3,8.7
E00060776,91.6,8.4
E00060777,93.6,6.4
E00060778,91.9,8.1
E00060779,91.8,8.2
E00060780,94.8,5.2
E00060781,96.4,3.6
E00060782,94.4,5.6
E00060783,96.6,3.4
E00060784,100,0
E00060785,82.7,17.3
E00060786,85.1,14.9
E00060787,84.8,15.2
E00060788,94.8,5.2
E00060789,85.2,14.8
E00060790,83.4,16.6
E00060791,85.8,14.2
E00060792,87.7,12.3
E00060793,85.4,14.6
E00060794,89.3,10.7
E00060795,87.9,12.1
E00060796,87.2,12.8
E00060797,86.5,13.5
E00060798,74.1,25.9
E00060799,88.7,11.3
E00060800,78.4,21.6
E00060802,90.1,9.9
E00060803,79.8,20.2
E00060804,92.7,7.3
E00060805,79.5,20.5
E00060806,87.6,12.4
E00060807,88.4,11.6
E00060808,85.3,14.7
E00060809,86.7,13.3
E00060810,65,35
E00060811,100,0
E00060812,77,23
E00060813,98.5,1.5
E00060814,94.4,5.6
E00060815,92.4,7.6
E00060817,95.5,4.5
E00060818,90.9,9.1
E00060819,93.9,6.1
E00060820,96.6,3.4
E00060821,93.4,6.6
E00060822,96,4
E00060824,82.1,17.9
E00060825,86.7,13.3
E00060826,67.9,32.1
E00060827,89.9,10.1
E00060828,60.3,39.7
E00060829,65,35
E00060830,74.7,25.3
E00060831,98.1,1.9
E00060832,71.5,28.5
E00060833,95.1,4.9
E00060834,97.3,2.7
E00060835,96.7,3.3
E00060836,95.7,4.3
E00060837,96.7,3.3
E00060838,96.2,3.8
E00060839,94.3,5.7
E00060841,90.6,9.4
E00060842,97.2,2.8
E00060843,95.1,4.9
E00060844,97.6,2.4
E00060845,97.6,2.4
E00060846,97.7,2.3
E00060847,98.9,1.1
E00060848,97.6,2.4
E00060849,98,2
E00060850,98.4,1.6
E00060851,93.9,6.1
E00060852,96.1,3.9
E00060853,98.7,1.3
E00060854,98.5,1.5
E00060855,96.8,3.2
E00060856,97.7,2.3
E00060857,94.8,5.2
E00060858,96.4,3.6
E00060859,96.8,3.2
E00060860,95.8,4.2
E00060861,95.6,4.4
E00060862,97.5,2.5
E00060863,99.2,0.8
E00060864,98.4,1.6
E00060865,43.3,56.7
E00060866,41.6,58.4
E00060867,47.2,52.8
E00060868,56.7,43.3
E00060877,31.2,68.8
E00060880,96.9,3.1
E00060881,95.1,4.9
E00060882,94.9,5.1
E00060883,94.4,5.6
E00060885,96.5,3.5
E00060886,94.1,5.9
E00060887,96.1,3.9
E00060888,90,10
E00060889,98.3,1.7
E00060890,95.9,4.1
E00060891,97.2,2.8
E00060893,93.4,6.6
E00060894,96.6,3.4
E00060895,96.4,3.6
E00060896,95.1,4.9
E00060897,96.3,3.7
E00060898,94.1,5.9
E00060899,97.8,2.2
E00060900,96,4
E00060901,100,0
E00060902,92.7,7.3
E00060903,94.9,5.1
E00060904,96.2,3.8
E00060905,96.9,3.1
E00060906,94.2,5.8
E00060907,91.8,8.2
E00060908,97.1,2.9
E00060909,91.7,8.3
E00060910,96.6,3.4
E00060911,94.5,5.5
E00060912,96.9,3.1
E00060913,93.6,6.4
E00060914,97.3,2.7
E00060915,94.6,5.4
E00060916,60,40
E00060917,91.7,8.3
E00060918,78.9,21.1
E00060919,81.1,18.9
E00060920,86.8,13.2
E00060921,91.7,8.3
E00060922,90.6,9.4
E00060923,85.4,14.6
E00060924,91.6,8.4
E00060925,70.1,29.9
E00060926,68,32
E00060927,84.6,15.4
E00060928,88.9,11.1
E00060929,87.2,12.8
E00060930,85.4,14.6
E00060931,98.3,1.7
E00060932,84.3,15.7
E00060933,87.4,12.6
E00060934,96.6,3.4
E00060935,98.1,1.9
E00060936,98.9,1.1
E00060937,97.9,2.1
E00060938,95,5
E00060939,96.5,3.5
E00060940,95.8,4.3
E00060941,95.8,4.2
E00060942,98.1,1.9
E00060943,93.3,6.7
E00060944,92.9,7.1
E00060945,98.1,1.9
E00060946,97.1,2.9
E00060947,95.3,4.7
E00060948,98.2,1.8
E00060949,96.4,3.6
E00060950,96.1,3.9
E00060951,97.1,2.9
E00060952,97.2,2.8
E00060953,96.3,3.7
E00060954,96.1,3.9
E00060955,99.7,0.3
E00060956,98.1,1.9
E00060957,98.6,1.4
E00060958,96.2,3.8
E00060959,97.7,2.3
E00060960,98.1,1.9
E00060961,96.2,3.8
E00060962,99.6,0.4
E00060965,95.5,4.5
E00060966,93.4,6.6
E00060967,95.3,4.7
E00060968,95.1,4.9
E00060969,92.2,7.8
E00060970,99.7,0.3
E00060971,97.1,2.9
E00060972,96.6,3.4
E00060973,96.3,3.7
E00060974,95.6,4.4
E00060975,96.7,3.3
E00060976,94.1,5.9
E00060977,85.1,14.9
E00060978,92.1,7.9
E00060979,96.4,3.6
E00060981,91.9,8.1
E00060982,98.2,1.8
E00060983,95,5
E00060984,85.7,14.3
E00060986,61,39
E00060987,64.4,35.6
E00060988,66.4,33.6
E00060989,41.9,58.1
E00060990,47.8,52.2
E00060991,55.7,44.3
E00060992,54.9,45.1
E00060993,39.4,60.6
E00060995,72.6,27.4
E00060997,46.1,53.9
E00060998,53.4,46.6
E00061065,96.4,3.6
E00061066,98.9,1.1
E00061067,99.6,0.4
E00061068,96.7,3.3
E00061069,97.2,2.8
E00061070,97.7,2.3
E00061074,98.4,1.6
E00061075,94.4,5.6
E00061076,95.6,4.4
E00061077,99.2,0.8
E00061078,92.1,7.9
E00061079,95.9,4.1
E00061080,98.2,1.8
E00061081,97.7,2.3
E00061082,98.6,1.4
E00061083,95.3,4.7
E00061084,99.1,0.9
E00061085,99.2,0.8
E00061086,97.4,2.6
E00061087,97.7,2.3
E00061088,98.5,1.5
E00061089,94.3,5.7
E00061090,97.8,2.2
E00061092,96.3,3.7
E00061095,98.1,1.9
E00061097,94,6
E00061098,96.1,3.9
E00061099,97.6,2.4
E00061100,92.1,7.9
E00061101,98.1,1.9
E00061102,96.3,3.7
E00061103,97.1,2.9
E00061104,97.5,2.5
E00061109,95.9,4.1
E00061110,98.6,1.4
E00061111,95.9,4.1
E00061112,98.2,1.8
E00061114,96,4
E00061118,97.5,2.5
E00061121,95.7,4.3
E00061122,98.4,1.6
E00061124,99.6,0.4
E00061125,99.3,0.7
E00061128,97.7,2.3
E00061129,99,1
E00061130,98.4,1.6
E00061132,97.7,2.3
E00061133,96.6,3.4
E00061134,95.1,4.9
E00061136,97.4,2.6
E00061138,97.2,2.8
E00061139,97.8,2.2
E00061140,96.1,3.9
E00061141,98.9,1.1
E00061142,94,6
E00061143,97.8,2.2
E00061144,98.4,1.6
E00061145,99.2,0.8
E00061146,97.5,2.5
E00061147,96.1,3.9
E00061148,98.3,1.7
E00061149,98.6,1.4
E00061150,99,1
E00061151,97.7,2.3
E00061152,97.3,2.7
E00061153,95.2,4.8
E00061154,99.6,0.4
E00061155,96.4,3.6
E00061157,97.6,2.4
E00061248,98.3,1.7
E00061249,99,1
E00061250,99.2,0.8
E00061251,98.8,1.2
E00061252,96,4
E00061253,99,1
E00061254,96.9,3.1
E00061255,96,4
E00061256,99.3,0.7
E00061257,98.7,1.3
E00061258,95.6,4.4
E00061259,98.5,1.5
E00061260,97.4,2.6
E00061261,99.1,0.9
E00061262,97.8,2.2
E00061263,96.6,3.4
E00061264,95.5,4.5
E00061265,97.3,2.7
E00061266,99,1
E00061267,97,3
E00061268,98.5,1.5
E00061269,98.3,1.7
E00061270,97.9,2.1
E00061271,98.2,1.8
E00061272,97.2,2.8
E00061273,93.9,6.1
E00061274,96.5,3.5
E00061275,97.6,2.4
E00061278,98.8,1.2
E00061279,96.5,3.5
E00061280,100,0
E00061281,99.3,0.7
E00061282,95,5
E00061283,99.1,0.9
E00061284,97.7,2.3
E00061285,99.6,0.4
E00061286,97,3
E00061287,98.2,1.8
E00061288,98.5,1.5
E00061289,98.1,1.9
E00061290,96.6,3.4
E00061291,99.3,0.7
E00061359,98,2
E00061360,97.1,2.9
E00061361,93.9,6.1
E00061362,98.9,1.1
E00061363,100,0
E00061378,90.2,9.8
E00061379,99.3,0.7
E00061380,96.1,3.9
E00061381,98.4,1.6
E00061382,98,2
E00061385,99.1,0.9
E00061386,97.3,2.7
E00061387,97.8,2.2
E00061388,97.4,2.6
E00061389,98.5,1.5
E00061391,100,0
E00061392,97.5,2.5
E00061393,98.8,1.2
E00061394,98.7,1.3
E00061395,98.2,1.8
E00061396,99.2,0.8
E00061397,98.6,1.4
E00061398,99.3,0.7
E00061399,99.2,0.8
E00061400,97.9,2.1
E00061401,96.8,3.2
E00061402,98.4,1.6
E00061403,99.3,0.7
E00061404,98,2
E00061405,97,3
E00061431,97.7,2.3
E00061435,98.5,1.5
E00061438,97.4,2.6
E00061461,97.9,2.1
E00061463,95.4,4.6
E00061472,97.4,2.6
E00061473,95.6,4.4
E00061475,97.6,2.4
E00061476,99,1
E00061477,97.5,2.5
E00061478,97.3,2.7
