areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00060556,54.9,5.4,39.7
E00060557,58.3,2.4,39.3
E00060558,50.8,2.5,46.7
E00060559,65.3,2.3,32.5
E00060560,53.2,3.7,43.1
E00060561,45.5,2,52.6
E00060562,52.6,0,47.4
E00060563,57.6,1.8,40.6
E00060564,57.7,1.8,40.6
E00060565,62.8,3.2,34
E00060566,57.1,2.8,40.1
E00060567,59,5.9,35.2
E00060568,67.1,4.1,28.8
E00060569,62.3,4.3,33.4
E00060570,62.4,5,32.6
E00060571,66.9,1.9,31.2
E00060572,44.7,3.8,51.4
E00060573,64,3.1,32.9
E00060574,48.8,2.8,48.4
E00060575,63.8,4.2,32.1
E00060576,49,3.8,47.1
E00060577,62.3,5.1,32.6
E00060578,57.7,2.7,39.6
E00060579,63.4,6.1,30.5
E00060580,54.5,0,45.5
E00060581,52,4.4,43.5
E00060582,51.3,3,45.7
E00060583,50.4,4.9,44.7
E00060584,57.8,6.3,35.9
E00060585,43.7,8.5,47.9
E00060586,51.3,4.9,43.8
E00060587,47.9,4.1,47.9
E00060588,60.7,4.5,34.8
E00060589,50.4,5.3,44.3
E00060590,53.6,5.2,41.2
E00060591,36.6,9.1,54.3
E00060592,42.2,5.5,52.3
E00060593,46.7,5,48.2
E00060594,63.5,5.1,31.4
E00060595,43.3,2,54.7
E00060596,39.1,6.2,54.7
E00060597,42.1,2.9,55
E00060598,57.3,3.6,39.1
E00060599,41.1,6.3,52.7
E00060600,52.6,3.8,43.7
E00060601,44.6,3.6,51.8
E00060602,14.1,3.4,82.6
E00060603,48.1,3.3,48.6
E00060604,50,3.5,46.5
E00060605,50.8,2,47.2
E00060606,46.2,2.5,51.3
E00060607,63.9,4.5,31.6
E00060608,52,9.2,38.7
E00060609,40.7,8.6,50.6
E00060610,38.9,12.4,48.7
E00060611,47.2,10.9,42
E00060612,48,5.8,46.2
E00060613,30.1,7,62.9
E00060614,43,6.4,50.6
E00060615,38.4,4,57.6
E00060616,34,2.1,63.9
E00060617,53.8,5,41.2
E00060618,41.3,3.9,54.8
E00060619,43.3,5.8,51
E00060620,44.4,0.4,55.3
E00060621,42.9,3,54.1
E00060622,57.6,5.7,36.7
E00060623,44.8,4.7,50.5
E00060624,47.1,5.1,47.9
E00060625,46.3,6.5,47.2
E00060627,56.6,5,38.4
E00060628,32.8,8.3,58.9
E00060629,34.1,8,58
E00060630,51.9,3.3,44.8
E00060631,36.9,6.4,56.7
E00060632,53.4,0.8,45.8
E00060633,43.3,3.8,52.9
E00060634,54.3,0.8,44.9
E00060635,39.5,1.3,59.2
E00060636,50.8,0.4,48.8
E00060637,58.6,2.3,39.1
E00060638,38.4,0.9,60.8
E00060639,42.7,2.6,54.6
E00060640,34.9,1.5,63.6
E00060641,65.7,5.4,28.9
E00060643,46.9,3.1,50
E00060644,64,2.6,33.4
E00060645,55.9,2.3,41.8
E00060646,58.2,3.2,38.6
E00060647,50.8,2.7,46.6
E00060648,55.2,3.8,41
E00060649,40.4,2.6,57
E00060650,53.9,2.5,43.6
E00060651,51.9,8.6,39.5
E00060652,55.2,3.4,41.4
E00060656,39.4,5.1,55.5
E00060659,51.1,3,45.9
E00060660,56.9,4.1,39
E00060661,56.7,1.4,41.9
E00060663,49.8,2.6,47.7
E00060664,39.9,6.1,53.9
E00060665,59.6,2.6,37.8
E00060666,44.7,3.2,52.1
