areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00060556,94.9,1.8,3.3
E00060557,96.5,1.6,1.9
E00060558,96.5,2.1,1.4
E00060559,93.7,2.4,3.9
E00060560,94.7,0.3,5
E00060561,98.3,0,1.7
E00060562,97,0.4,2.6
E00060563,97.1,1.4,1.4
E00060564,95.3,0.9,3.8
E00060565,98.3,0.6,1.2
E00060566,97,0,3
E00060567,97.7,0,2.3
E00060568,97.3,0.5,2.2
E00060569,97.7,0.5,1.8
E00060570,95.4,0,4.6
E00060571,95.4,0.5,4.1
E00060572,96.3,2.4,1.2
E00060573,95.4,2.9,1.7
E00060574,95.5,0.6,3.9
E00060575,97.2,0,2.8
E00060576,96.7,0,3.3
E00060577,94,2.3,3.7
E00060578,95.2,0.8,4.1
E00060579,90.9,1,8.1
E00060580,88,0.4,11.6
E00060581,96.1,0,3.9
E00060582,92.9,1.5,5.6
E00060583,87.6,1.9,10.5
E00060584,93.3,0.4,6.4
E00060585,91.5,2.4,6.1
E00060586,96.9,0.4,2.7
E00060587,97.3,0,2.7
E00060588,88.1,0.7,11.2
E00060589,84.4,1.3,14.2
E00060590,94.6,0,5.4
E00060591,95.3,1,3.7
E00060592,92.6,0.3,7.1
E00060593,98.2,0,1.8
E00060594,99.7,0,0.3
E00060595,99.2,0,0.8
E00060596,96.2,1,2.8
E00060597,98.6,0.5,0.9
E00060598,99.6,0,0.4
E00060599,98.5,0,1.5
E00060600,100,0,0
E00060601,99.6,0,0.4
E00060602,98.1,0,1.9
E00060603,100,0,0
E00060604,100,0,0
E00060605,99,0.7,0.3
E00060606,92.5,0,7.5
E00060607,97.1,0,2.9
E00060608,96.4,0,3.6
E00060609,96.9,0,3.1
E00060610,96.4,0,3.6
E00060611,99.1,0,0.9
E00060612,96.7,0,3.3
E00060613,96.7,1.3,2
E00060614,93.3,0,6.7
E00060615,95.2,0,4.8
E00060616,97.4,0.9,1.7
E00060617,97.3,0,2.7
E00060618,96.6,0,3.4
E00060619,94,0.8,5.3
E00060620,91,0,9
E00060621,93,0.6,6.4
E00060622,96.4,1.1,2.5
E00060623,98.6,0.3,1
E00060624,98.1,0,1.9
E00060625,95.4,0,4.6
E00060627,93.4,0.3,6.3
E00060628,94.6,1.9,3.5
E00060629,89.3,0.9,9.8
E00060630,92.3,2.3,5.4
E00060631,96.5,0,3.5
E00060632,97.9,1.4,0.7
E00060633,99.2,0,0.8
E00060634,96.2,1.3,2.6
E00060635,96.4,0,3.6
E00060636,98.4,0,1.6
E00060637,97.9,0.4,1.8
E00060638,97.5,0,2.5
E00060639,96.4,0.8,2.8
E00060640,96.3,0.7,3.1
E00060641,99.3,0,0.7
E00060643,97.1,0.2,2.6
E00060644,98.5,0.4,1.1
E00060645,100,0,0
E00060646,99.7,0,0.3
E00060647,96.2,1.6,2.2
E00060648,98,0,2
E00060649,97.4,0.4,2.3
E00060650,97.6,0,2.4
