areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00067231,58.4,41.6
E00067233,56.6,43.4
E00067234,45.5,54.5
E00067235,40.8,59.2
E00067236,63.1,36.9
E00067237,61.7,38.3
E00067238,55.1,44.9
E00067239,41.3,58.7
E00067240,51,49
E00067242,48.6,51.4
E00067244,54.9,45.1
E00067245,43.7,56.3
E00067246,60.3,39.7
E00067248,55.6,44.4
E00067249,56.9,43.1
E00067250,49.5,50.5
E00067251,64.6,35.4
E00067252,64.2,35.8
E00067253,63.8,36.2
E00067254,55.8,44.2
E00067255,50.3,49.7
E00067256,56.6,43.4
E00067257,64.9,35.1
E00067258,65.6,34.4
E00067259,50.7,49.3
E00067260,57.1,42.9
E00067261,45.8,54.2
E00067262,68.1,31.9
E00067263,61.9,38.1
E00067266,57.1,42.9
E00067267,68.4,31.6
E00067268,55.8,44.2
E00067269,65.7,34.3
E00067270,53,47
E00067271,37,63
E00067272,55,45
E00134042,41.8,58.2
E00134043,57.6,42.4
E00134044,68.2,31.8
E00134045,58.7,41.3
E00134046,57.1,42.9
E00134047,64.7,35.3
E00134048,51.8,48.2
E00134049,27.8,72.2
E00134050,44.4,55.6
E00134051,66.3,33.7
E00134053,66.7,33.3
E00134054,59,41
E00134055,67,33
E00134056,52.1,47.9
E00134057,64,36
E00134058,67,33
E00134059,52.6,47.4
E00134060,54.8,45.2
E00134061,58.1,41.9
E00134067,61.9,38.1
E00134086,56,44
E00134088,55.5,44.5
E00134089,52.3,47.7
E00134090,50,50
E00134091,63.6,36.4
E00134092,51.1,48.9
E00134093,61.5,38.5
E00134129,52.6,47.4
E00134130,56.6,43.4
E00134131,52.8,47.2
E00134132,53.8,46.2
E00134133,63.6,36.4
E00134140,53.8,46.2
E00134141,61,39
E00134143,58.5,41.5
E00134144,64,36
E00134145,65.4,34.6
E00134146,42.8,57.2
E00134147,61.9,38.1
E00134149,58.6,41.4
E00134150,62.9,37.1
E00134151,63.7,36.3
E00134157,44.3,55.7
E00134158,56.2,43.8
E00134183,58.7,41.3
E00134184,59,41
E00134185,59.9,40.1
E00134186,57.2,42.8
E00134187,57.4,42.6
E00134188,56.4,43.6
E00134189,50.4,49.6
E00134190,58.7,41.3
E00134192,72.8,27.2
E00134193,47,53
E00134207,55.7,44.3
E00172858,40,60
E00172864,64.6,35.4
E00185296,40.4,59.6
E00185340,53.2,46.8
E00189229,50.6,49.4
E00189303,54.2,45.8
