areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00067231,100,0,0,0
E00067233,99.6,0.4,0,0
E00067234,98.6,1.4,0,0
E00067235,100,0,0,0
E00067236,99.2,0.8,0,0
E00067237,98.4,0.8,0,0.8
E00067238,98,0.7,0,1.3
E00067239,99.2,0,0.8,0
E00067240,96.3,0,3,0.7
E00067242,97.9,0.7,0,1.4
E00067244,99.4,0.6,0,0
E00067245,100,0,0,0
E00067246,100,0,0,0
E00067248,96.3,1.6,0.5,1.6
E00067249,97.9,2.1,0,0
E00067250,95.2,4.8,0,0
E00067251,100,0,0,0
E00067252,97.1,0.7,0,2.2
E00067253,96.9,0.8,0,2.3
E00067254,98.4,0.8,0,0.8
E00067255,98.8,1.2,0,0
E00067256,99.3,0,0.7,0
E00067257,100,0,0,0
E00067258,96.6,1.7,0.6,1.1
E00067259,100,0,0,0
E00067260,98.6,0.7,0.7,0
E00067261,94.3,0.7,0,5
E00067262,98.4,1.6,0,0
E00067263,99.4,0,0,0.6
E00067266,97.2,0,1.4,1.4
E00067267,97.8,0.7,0.7,0.7
E00067268,98.3,0.8,0,0.8
E00067269,99.2,0,0,0.8
E00067270,100,0,0,0
E00067271,96.6,0.8,0,2.5
E00067272,100,0,0,0
E00134042,97.8,2.2,0,0
E00134043,97.6,0.9,0,1.4
E00134044,100,0,0,0
E00134045,100,0,0,0
E00134046,98.4,0.5,0,1.1
E00134047,98.4,0,0,1.6
E00134048,98.6,0.7,0.7,0
E00134049,98,1,0,1
E00134050,96.5,2.1,0.7,0.7
E00134051,100,0,0,0
E00134053,99.5,0.5,0,0
E00134054,98.8,1.2,0,0
E00134055,99.3,0.7,0,0
E00134056,99,1,0,0
E00134057,99.1,0.9,0,0
E00134058,100,0,0,0
E00134059,99.3,0.7,0,0
E00134060,100,0,0,0
E00134061,99.3,0,0.7,0
E00134067,97.7,2.3,0,0
E00134086,100,0,0,0
E00134088,99.4,0,0,0.6
E00134089,100,0,0,0
E00134090,97.2,1.8,0,0.9
E00134091,100,0,0,0
E00134092,96.6,2,0.7,0.7
E00134093,100,0,0,0
E00134129,99,1,0,0
E00134130,97.5,1.6,0,0.8
E00134131,100,0,0,0
E00134132,98.1,1.9,0,0
E00134133,100,0,0,0
E00134140,98.3,1.7,0,0
E00134141,97.7,1.5,0.8,0
E00134143,99.3,0.7,0,0
E00134144,97.4,1.6,0,1.1
E00134145,98.6,1.4,0,0
E00134146,99.2,0.8,0,0
E00134147,98.2,1.2,0,0.6
E00134149,100,0,0,0
E00134150,99.2,0.8,0,0
E00134151,100,0,0,0
E00134157,97.5,1.7,0,0.8
E00134158,97.3,1.8,0.9,0
E00134183,100,0,0,0
E00134184,97.8,0.4,0,1.7
E00134185,97,1.2,0,1.8
E00134186,97.6,1.2,0,1.2
E00134187,97.2,1.9,0,0.9
E00134188,99.3,0,0,0.7
E00134189,99.2,0.8,0,0
E00134190,99,1,0,0
E00134192,100,0,0,0
E00134193,98,1.5,0,0.5
E00134207,100,0,0,0
E00172858,97.3,2.7,0,0
E00172864,100,0,0,0
E00185296,100,0,0,0
E00185340,98.4,0.5,0.5,0.5
E00189229,94.7,3.5,1.2,0.6
E00189303,96.8,2.4,0.8,0
