areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00082337,16.5,39.8,23.3,20.4
E00082338,22.4,44,12.9,20.7
E00082339,17.1,56.9,13,13
E00082340,23.1,40.3,18.7,17.9
E00082343,30.8,45.1,9.8,14.3
E00082344,23.6,52.8,10.2,13.4
E00082345,17.6,44,18.4,20
E00082346,21.6,39.7,19.8,19
E00082347,21.9,37.5,19.5,21.1
E00082350,25,43.3,16.7,15
E00114400,17.2,54.8,14,14
E00114470,25,40.8,12.5,21.7
E00117630,16,26.4,20.8,36.8
E00117632,31.9,37.6,17,13.5
E00117634,30.6,30.6,24.2,14.5
E00117635,9.5,33.3,24.8,32.4
E00117636,22.7,29.4,17.6,30.3
E00117637,27.7,33.1,18.5,20.8
E00117638,24.8,31,20.2,24
E00117639,34.1,37.4,12.2,16.3
E00117640,17.1,29.5,24.8,28.6
E00117641,47.8,28.3,14.2,9.7
E00117642,19.7,23.1,21.4,35.9
E00117643,18.2,30.6,19.8,31.4
E00117644,34.1,25,22.7,18.2
E00117645,33.1,39.1,9.8,18
E00117646,47.5,24.2,13.3,15
E00117647,21,22.5,21,35.5
E00117648,15.5,26.4,24.5,33.6
E00117649,15.9,32.6,29.7,21.7
E00117650,29.9,37.9,14.4,17.8
E00117651,48.9,31.6,9,10.5
E00117660,31,40.1,15.5,13.4
E00117661,25.6,41.9,18.6,14
E00117662,27.1,39.3,15,18.6
E00117663,23.7,50.8,5.9,19.5
E00117666,28,40.7,14.4,16.9
E00117667,21.9,50.7,6.8,20.5
E00117668,39.1,41.3,8,11.6
E00117669,26.3,42.9,16.5,14.3
E00117670,21,50,12.1,16.9
E00117674,24.7,44.2,10.4,20.8
E00117675,32.5,30.1,17.9,19.5
E00117676,20,44.8,12.8,22.4
E00117677,40.6,28.9,16.4,14.1
E00117678,13.5,42.9,21.8,21.8
E00117679,24.6,42.9,15.1,17.5
E00117695,33.9,37.3,16.9,11.9
E00117696,23.5,43.5,14.1,18.8
E00117697,29.9,34,10.9,25.2
E00117698,21,43.7,10.1,25.2
E00117699,21.3,43.4,16.4,18.9
E00117700,23.3,44,15.5,17.2
E00117701,16.7,47.1,14.7,21.6
E00117702,20,45.6,16,18.4
E00117720,21.5,52.9,11.6,14
E00117721,20.7,38.8,22.4,18.1
E00117722,31.7,29.4,15.1,23.8
E00117723,52,34.6,3.9,9.4
E00117724,31.9,39.7,10.3,18.1
E00117725,26.3,33.7,22,18
E00117726,15.7,43.8,18.2,22.3
E00117781,12.4,39.7,23.1,24.8
E00117782,36.7,44.6,10.1,8.6
E00117783,22.3,30.4,14.3,33
E00117784,25.4,33.5,17.3,23.7
E00117785,25.8,36.7,15.6,21.9
E00117786,31.1,37.1,16.7,15.2
E00117787,22.4,35.2,19.5,22.9
E00117788,41.3,37,13.8,8
E00117789,23.6,35,17.1,24.4
E00117790,29.9,43.3,11.2,15.7
E00117791,16.6,32.7,26.1,24.6
E00117792,18.3,41.3,12.8,27.5
E00117793,29.9,41.4,14.9,13.8
E00117794,14.5,41.4,22.8,21.4
E00117795,18.7,36.6,23.9,20.9
E00117796,17,42.1,18.9,22
E00117797,12.8,44,23.9,19.3
E00117798,21.8,37.8,18.7,21.8
E00117799,32.9,40.9,13.4,12.8
E00117800,25.6,37.6,21.8,15
E00117801,29.5,31.8,15.2,23.5
E00117802,26.2,33.3,17.7,22.7
E00117810,23.4,36,17.7,22.9
E00117812,41.5,37.7,7.7,13.1
E00117813,32.4,33.5,16,18.1
E00117814,31.2,45.7,13.8,9.4
E00117815,23.7,40.7,18.6,16.9
E00117816,28.5,41.5,21.1,8.9
E00117817,41.5,30.2,12.6,15.7
E00117818,20.5,39.7,15.8,24
E00117819,14.1,39.3,25.2,21.5
E00117820,31.3,41.1,12.5,15.1
E00117821,62.6,25.2,5.8,6.5
