areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00082337,89.1,7.6,3.3
E00082338,90.3,6.9,2.9
E00082339,90.6,9.4,0
E00082340,88.1,9.4,2.5
E00082343,85.2,9.2,5.6
E00082344,84,12.8,3.2
E00082345,83.6,13.6,2.8
E00082346,85.8,9.2,5.1
E00082347,88.2,10.5,1.3
E00082350,85.7,11.3,3
E00114400,87.9,8.8,3.3
E00114470,89.7,10,0.3
E00117630,81.7,12.7,5.7
E00117632,66.8,21.9,11.3
E00117634,77.5,15.4,7
E00117635,77.2,15,7.8
E00117636,82.9,11.4,5.7
E00117637,82.3,13.7,4
E00117638,79.4,13.7,7
E00117639,73.2,20,6.8
E00117640,75.1,17.6,7.3
E00117641,79.6,17.1,3.3
E00117642,77.1,16.8,6.1
E00117643,76,18.8,5.2
E00117644,75.4,17.9,6.7
E00117645,86.7,10.9,2.4
E00117646,72.7,14.3,13
E00117647,79.6,14.1,6.3
E00117648,81.8,15.1,3.1
E00117649,82.7,13.2,4.1
E00117650,83.7,12.5,3.8
E00117651,65.5,19.9,14.6
E00117660,83.8,10.5,5.7
E00117661,76.6,15.9,7.5
E00117662,81.7,13.5,4.9
E00117663,89.9,7.2,2.9
E00117666,89.3,7.4,3.3
E00117667,81.7,13,5.3
E00117668,78.4,14.5,7.1
E00117669,86.8,11.6,1.7
E00117670,86,11.9,2.1
E00117674,83.7,13.5,2.8
E00117675,83.5,14.4,2.1
E00117676,87.7,10.3,2
E00117677,83,11.1,5.9
E00117678,92.3,5.6,2.1
E00117679,88.7,8.2,3.1
E00117695,86.4,11.2,2.4
E00117696,80.6,17.1,2.4
E00117697,86.3,9.7,4
E00117698,89.5,6.5,3.9
E00117699,89.2,8.5,2.4
E00117700,82.8,13.9,3.3
E00117701,92,7.6,0.4
E00117702,89,7.2,3.8
E00117720,86.6,11.2,2.2
E00117721,85.6,12.7,1.8
E00117722,86.3,10.3,3.4
E00117723,77.6,17,5.4
E00117724,82.4,14.4,3.2
E00117725,83.8,10.9,5.3
E00117726,90.2,7.5,2.3
E00117781,89,9.1,1.9
E00117782,72.3,22.1,5.5
E00117783,85.5,13.5,1
E00117784,81.9,14.6,3.5
E00117785,80.3,14,5.7
E00117786,72.7,23.2,4.1
E00117787,85.7,10.7,3.6
