areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00082337,92.7,4,3.3
E00082338,96.4,1.5,2.2
E00082339,94.4,2.5,3.2
E00082340,95,1.6,3.5
E00082343,93,1.1,6
E00082344,92.9,2.5,4.6
E00082345,97.2,0.6,2.2
E00082346,93.2,2.7,4.1
E00082347,94.3,1.9,3.8
E00082350,91.7,0.8,7.5
E00114400,94,0.9,5.1
E00114470,94.4,0.3,5.3
E00117630,91.1,0.3,8.6
E00117632,95.2,1,3.8
E00117634,93.6,0.7,5.7
E00117635,89,1.6,9.4
E00117636,87,0.9,12.1
E00117637,85,3.4,11.5
E00117638,86,0.6,13.3
E00117639,91.4,2.3,6.4
E00117640,87.9,0,12.1
E00117641,67.3,3.8,28.9
E00117642,85.9,1.7,12.4
E00117643,83.8,2.3,13.9
E00117644,86.3,1.9,11.8
E00117645,92.2,0.7,7.1
E00117646,78.9,1.3,19.8
E00117647,85.1,0.7,14.2
E00117648,87.4,2.5,10.1
E00117649,83.2,2.7,14
E00117650,88.2,0.8,11
E00117651,96.5,1.7,1.7
E00117660,97.1,0.6,2.2
E00117661,96.7,1.2,2.1
E00117662,96.6,0.9,2.5
E00117663,94.9,0,5.1
E00117666,96.3,1.5,2.2
E00117667,92.9,2.4,4.7
E00117668,95.9,1.9,2.2
E00117669,90,5.3,4.7
E00117670,97.2,2.1,0.7
E00117674,95.6,1.1,3.3
E00117675,98.9,0,1.1
E00117676,95.4,2,2.6
E00117677,97.4,0.7,1.9
E00117678,95.9,2.1,2.1
E00117679,94.4,1.2,4.4
E00117695,93.7,0.8,5.5
E00117696,92.3,1,6.7
E00117697,95.7,1.4,2.9
E00117698,93.8,3.9,2.3
E00117699,95.6,1,3.4
E00117700,97.1,0.4,2.5
E00117701,96.8,2.4,0.8
E00117702,95.2,1,3.8
E00117720,98.5,0,1.5
E00117721,96.8,1.4,1.8
E00117722,90.8,3.4,5.8
E00117723,96,0.9,3.1
E00117724,98.8,0.8,0.4
E00117725,93.1,2.4,4.4
E00117726,97.7,0.3,2
E00117781,94.4,1.2,4.3
E00117782,96.7,0.7,2.6
E00117783,95.1,0.7,4.2
E00117784,91.4,1.4,7.2
E00117785,95.6,0.3,4.1
E00117786,93,0,7
E00117787,92,1.7,6.3
E00117788,93.9,1.5,4.6
E00117789,92.7,0.9,6.4
E00117790,93.2,2.9,3.9
E00117791,84.6,2.4,13.1
E00117792,94.4,1.4,4.2
E00117793,93.2,2.4,4.5
E00117794,94.6,0.5,4.9
E00117795,93.6,1.5,5
E00117796,94.3,1.7,3.9
E00117797,91.5,0.4,8.2
E00117798,93.5,4,2.5
E00117799,91.1,2.2,6.7
E00117800,94.5,1.3,4.2
E00117801,92.8,1.6,5.6
E00117802,86,3.2,10.8
E00117810,93.6,2.1,4.4
E00117812,95.2,1.2,3.6
E00117813,85.6,0.7,13.7
E00117814,96.1,0,3.9
E00117815,87.9,4.4,7.7
E00117816,95,1.2,3.9
E00117817,91,1.1,7.9
E00117818,90.5,3.5,5.9
E00117819,91.4,0.8,7.8
E00117820,90.9,1.6,7.4
E00117821,90.2,0.9,8.9
E00117822,95.9,0,4.1
E00117823,85.3,2.7,12.1
E00117824,91.9,1.6,6.5
E00117825,95.1,2.7,2.1
E00117826,94.8,0.3,4.9
E00117827,93.1,0,6.9
E00117828,93.4,1.6,4.9
E00117829,97.2,0.9,1.9
E00117830,89.3,4.2,6.5
E00117831,96.6,1.5,1.8
E00117857,94.2,2.1,3.8
E00117858,99.1,0,0.9
E00117859,98.6,0.2,1.2
E00117862,95.4,1.1,3.4
E00117863,96.6,0.7,2.7
E00117864,96.3,0.9,2.8
E00117865,97.5,0.3,2.3
E00117866,95.4,0.3,4.3
E00117867,99.3,0.4,0.4
E00117868,85.6,0.3,14.1
E00117869,98.3,0.4,1.3
E00117870,97.7,0.7,1.6
E00117871,97.2,0.6,2.2
E00117872,99,0,1
E00117885,96,1.8,2.2
E00117886,90.6,2,7.4
E00117887,89.1,0,10.9
E00117888,82.9,0,17.1
E00117889,91.3,0,8.7
E00117890,86.7,2.3,11
E00117891,90.2,0.4,9.4
E00117892,81.2,1.4,17.4
E00117893,91.8,0.4,7.8
E00117894,80.1,3.1,16.7
E00117895,82.5,0.8,16.7
E00117897,88.4,0.7,11
E00117898,93.9,0,6.1
E00117899,81.7,2.7,15.6
E00117900,90.2,0.3,9.5
E00117901,87.6,1.3,11.1
E00117902,86.8,4.1,9.1
E00117903,93,1.1,5.9
E00117904,91.1,0,8.9
E00117905,89,1.5,9.5
E00117906,94.4,1.1,4.5
E00117907,88.4,0.3,11.3
E00117908,87.3,1.7,11
E00117948,89.8,2.9,7.3
E00117949,94,2.3,3.6
E00117950,96.4,0,3.6
E00117951,95.5,1.4,3.1
E00117952,97.2,0.6,2.2
E00117953,94.5,1.6,3.9
E00117954,78.8,1.3,19.9
E00117955,83,2.2,14.8
E00117956,89.7,0.6,9.7
E00117957,93.9,1.5,4.6
E00117958,94.4,1.4,4.2
E00117959,93.1,0.6,6.3
E00117960,81.7,0.8,17.5
E00117961,91.4,1.3,7.3
E00117962,93.2,1.4,5.3
E00117963,93.5,1.5,5
E00117964,92.7,0.6,6.7
E00117965,97.1,0.6,2.3
E00117966,90.5,3.5,6
E00117967,94.6,3.5,1.9
E00117968,90.9,3.4,5.7
E00117969,94.4,0.6,5
E00117970,95.1,0.3,4.6
E00117971,98.3,0,1.7
E00117972,98,0.7,1.3
E00162396,98.1,1.3,0.6
E00162397,96.1,2.3,1.6
E00162398,97.7,0,2.3
E00162399,95.8,2.4,1.8
E00162400,95,2.4,2.7
E00162401,98.6,0.4,1.1
E00162402,94.8,3.7,1.5
E00162420,95.1,1.2,3.7
E00162421,95.4,0.5,4.1
E00162422,96.4,1.7,2
E00162423,93.4,0.4,6.1
E00162424,97.7,0,2.3
E00162425,98.8,0,1.2
E00162433,94.5,1.2,4.3
E00162434,97.6,0,2.4
E00162435,94.6,1.8,3.6
E00162436,95.1,1.6,3.3
E00162437,97.6,0.5,1.9
E00162488,97,0.6,2.4
E00162489,92.6,1,6.4
E00162490,96.3,0.8,2.8
E00162491,95.3,1.2,3.5
E00162492,96,0.4,3.6
E00162493,92.6,1.1,6.3
E00162494,92.5,0,7.5
E00162495,95.7,1.4,2.8
E00162496,94.1,0.3,5.6
E00162497,97.2,1,1.7
E00162523,97.8,0.4,1.8
E00162524,96.7,0.3,3
E00162525,95.4,1.5,3
E00162528,90.2,2.9,6.9
E00162587,94.5,1.6,3.9
E00162588,96.8,0,3.2
E00162589,95.8,0.8,3.4
E00162590,97.3,1.4,1.4
E00162591,95.6,1.2,3.2
E00162592,94.2,1.3,4.5
E00162593,95.4,0.5,4.2
E00162595,95.6,1.3,3.1
E00162596,98.6,0,1.4
E00162600,90.5,3.3,6.3
E00162601,91.1,1.5,7.4
E00162602,94.4,1.5,4.1
E00162603,93.9,0.4,5.7
E00162604,99,0.3,0.6
E00162605,72.4,4.1,23.5
E00162606,86.8,1.7,11.5
E00162607,75.2,1.6,23.2
E00162608,89.2,1.6,9.2
E00162610,78.3,4.1,17.6
E00162611,84.2,0.5,15.2
E00163132,71.2,3.2,25.6
E00163136,73.1,3,24
E00163137,86.5,2.8,10.7
E00163138,91.6,1,7.3
E00163383,93.9,2.8,3.3
E00166422,77.7,1.5,20.9
E00166424,87.1,1.2,11.7
E00166425,85.5,0,14.5
E00166427,90,3.8,6.2
E00166430,93.7,1.7,4.6
E00166431,81,1.6,17.5
E00166432,91.7,0.7,7.6
E00166433,87.8,4.3,7.9
E00168062,91.2,0.9,7.9
E00168063,90.8,0.4,8.9
E00168064,92.2,2.2,5.6
E00168067,89.1,1.7,9.2
E00168076,97.5,0.8,1.7
E00168077,88.8,2.5,8.8
E00168078,94.7,1.3,4
E00177496,89.5,3.7,6.8
E00177752,93.1,1.3,5.6
E00177757,95.6,1.6,2.8
E00177758,91.9,2.4,5.6
E00178639,93.3,1.1,5.6
E00178643,90.5,1.8,7.7
E00181585,92.9,2,5.1
E00181837,94.3,0,5.7
E00182062,89.5,3.8,6.6
E00182067,90.7,1.1,8.2
E00183099,85,5.6,9.4
E00183100,85.8,3.2,11
E00183103,88,3.2,8.8
E00183435,87.1,3.3,9.6
E00184140,85.2,1.6,13.1
E00184141,88.8,1.4,9.8
E00184142,88.9,1,10.1
E00184143,88.9,3.1,8
E00184149,92.6,1.9,5.6
E00184150,92.8,1.7,5.5
E00184159,95,1.2,3.9
E00184160,88.2,4.4,7.4
E00184161,92.8,1.2,6
E00184177,90.4,3.2,6.3
E00184179,84.9,3.7,11.4
E00184181,88.4,2.6,9
E00184196,93,0,7
E00184197,83.7,1.7,14.6
E00184203,87.9,2.4,9.7
E00184214,90.7,1.7,7.7
E00184227,87.1,2.5,10.4
E00184230,83.3,5.6,11.1
E00184239,95.5,0,4.5
E00184244,93.2,1.1,5.7
E00184292,93,0.8,6.2
E00184303,92.4,1.7,5.8
E00184325,92.1,1.9,6
E00184326,87.5,2.7,9.8
E00184330,87.2,1.2,11.6
E00185844,97.1,2.2,0.7
E00186097,86.2,0.8,13
E00188554,91,1.4,7.5
E00189208,83.4,2.5,14.1
E00189209,84.1,2.8,13
E00189211,88.1,1.3,10.6
E00189212,87.9,3.1,9
E00189221,96.1,1.6,2.3
E00189222,86,1.7,12.3
E00189625,80.6,3.8,15.6
E00189629,85.5,3,11.4
E00190359,96.3,2,1.7
E00190361,95.5,0,4.5
E00190528,94.4,0.9,4.6
E00190529,92.4,1.4,6.3
E00190530,94,0.6,5.4
E00190547,71.1,3.2,25.7
E00190548,84,3.1,13
E00190549,92.3,1.9,5.9
E00190556,89.6,3.2,7.3
E00190560,85.9,0.6,13.5
E00190562,76.4,3.2,20.4
E00190566,80,3.9,16.1
E00190570,92.8,1.3,5.9
E00190572,87.2,0.7,12.2
E00190582,87.4,2.7,9.8
E00190585,91,0.3,8.7
E00190586,89.7,0.7,9.6
E00190587,86.7,5,8.3
E00190590,92.1,2.3,5.6
E00190592,87.9,2.7,9.4
E00190593,93.4,2.2,4.4
