areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00082337,36.4,35.5,23.4,4.7
E00082338,48.3,33.1,6.8,11.9
E00082339,47.2,26.4,2.4,24
E00082340,42.4,33.3,9.8,14.4
E00082343,34.6,34.6,14.3,16.5
E00082344,49.6,28.3,3.1,18.9
E00082345,18.4,27.2,50.4,4
E00082346,23.7,31.4,29.7,15.3
E00082347,37.5,32.8,27.3,2.3
E00082350,20.3,16.9,0,62.7
E00114400,40.9,30.1,3.2,25.8
E00114470,51.6,21.3,5.8,21.3
E00117630,22,22.8,45.5,9.8
E00117632,12.1,12.8,68.8,6.4
E00117634,16.9,25,51.6,6.5
E00117635,10.3,29.9,54.2,5.6
E00117636,15,16.8,49.6,18.6
E00117637,17.9,40.3,25.4,16.4
E00117638,22,31.7,39,7.3
E00117639,20.8,34.2,37.5,7.5
E00117640,9.7,20.4,58.3,11.7
E00117641,17.4,34.8,13,34.8
E00117642,12,20.5,49.6,17.9
E00117643,19.7,27.9,41,11.5
E00117644,17.4,22.7,50,9.8
E00117645,37.5,35.3,8.1,19.1
E00117646,4.3,10.4,63.5,21.7
E00117647,11.6,20.3,46.4,21.7
E00117648,13.6,14.5,50.9,20.9
E00117649,17.9,29.3,38.6,14.3
E00117650,19.9,33,20.5,26.7
E00117651,9.8,5.3,75.2,9.8
E00117660,45.1,25.7,13.9,15.3
E00117661,33.1,29.9,22,15
E00117662,58.2,24.1,1.4,16.3
E00117663,35.3,46.2,5.9,12.6
E00117666,47,35.7,11.3,6.1
E00117667,37,28.8,17.8,16.4
E00117668,36.7,23,35.3,5
E00117669,65.9,25.9,0,8.1
E00117670,64.3,28.6,1.6,5.6
E00117674,56.6,28.9,1.3,13.2
E00117675,45.2,31.5,14.5,8.9
E00117676,40.3,39.5,0.8,19.4
E00117677,28.7,34.1,21.7,15.5
E00117678,53,43.3,0,3.7
E00117679,54.5,25.2,0,20.3
E00117695,14.8,6.6,9.8,68.9
E00117696,47.1,28.2,4.7,20
E00117697,16.7,36.7,38.7,8
E00117698,53.3,34.2,1.7,10.8
E00117699,27.6,30.9,16.3,25.2
E00117700,60.7,24.8,0.9,13.7
E00117701,45.5,43.6,0,10.9
E00117702,39.7,30.6,5.8,24
E00117720,54.9,36.1,1.6,7.4
E00117721,54.2,34.7,2.5,8.5
E00117722,29.8,45.2,2.4,22.6
E00117723,73.2,17.3,3.1,6.3
E00117724,60,32.2,1.7,6.1
E00117725,24.9,45.9,19,10.2
E00117726,58.7,30.6,1.7,9.1
E00117781,37.5,53.3,0.8,8.3
E00117782,77.7,16.5,2.2,3.6
E00117783,32.5,38.6,21.1,7.9
E00117784,28.4,40.9,24.4,6.3
E00117785,22,28.3,37,12.6
E00117786,50.4,27.1,6.2,16.3
E00117787,25.1,41.1,19.3,14.5
E00117788,53.6,32.6,2.2,11.6
E00117789,33.3,26.8,27.6,12.2
E00117790,49.6,24.8,16.5,9
E00117791,20.2,28.8,6.1,44.9
E00117792,51.4,40.2,6.5,1.9
E00117793,26.4,34.5,15.5,23.6
E00117794,31.7,56.6,0,11.7
E00117795,23.5,35.3,25.7,15.4
E00117796,34.4,48.1,0.6,16.9
E00117797,39.4,39.4,1.8,19.3
E00117798,27.6,46.9,8.9,16.7
E00117799,23.8,37.7,30.5,7.9
E00117800,33.3,41.5,10.4,14.8
E00117801,16.2,32.3,42.3,9.2
E00117802,15.3,42.4,31.9,10.4
E00117810,36.6,36,19.4,8
E00117812,34.1,24.8,31,10.1
E00117813,23.2,29.5,6.3,41.1
E00117814,44.2,37.7,1.4,16.7
E00117815,41.7,31.3,2.6,24.3
E00117816,51.2,39.8,0.8,8.1
E00117817,31.3,41.7,3.7,23.3
E00117818,50.7,34.9,0.7,13.7
E00117819,28.5,38,15.3,18.2
E00117820,39.6,35.9,0,24.5
E00117821,30.2,13.7,35.3,20.9
E00117822,50.4,42.1,1.5,6
E00117823,29.3,34.1,3.6,32.9
E00117824,38,43.8,0.7,17.5
E00117825,37,47.2,6.3,9.4
E00117826,53.6,34.3,4.3,7.9
E00117827,15.8,12.3,61.4,10.5
E00117828,31.5,49.2,1.6,17.7
E00117829,37.4,36.7,15.8,10.1
E00117830,40.8,44.2,0,15
E00117831,40.2,49.6,0.8,9.4
E00117857,43.5,31.5,0.9,24.1
E00117858,36.5,22.1,29.8,11.5
E00117859,29.8,39.3,14.1,16.8
E00117862,51.3,27.6,7.9,13.2
E00117863,41.7,30.2,17.3,10.8
E00117864,37.4,46.6,2.3,13.7
E00117865,42.2,29.2,9.1,19.5
E00117866,39.8,29.7,10.9,19.5
E00117867,48.3,38.1,0.8,12.7
E00117868,12.1,10.5,21,56.5
E00117869,32.7,26,31.7,9.6
E00117870,40.3,36.4,0,23.3
E00117871,57.4,35.5,0.7,6.4
E00117872,39.8,32,19.5,8.6
E00117885,55.2,28,8.8,8
E00117886,40.5,39.2,4.6,15.7
E00117887,6,6,55,33
E00117888,32.8,25.9,26.7,14.7
E00117889,28.4,32.8,27.6,11.2
E00117890,28.9,33.9,0.8,36.4
E00117891,32.3,35.4,25.2,7.1
E00117892,11.2,15.4,53.1,20.3
E00117893,34.6,26.9,23.8,14.6
E00117894,15.4,27.9,16.3,40.4
E00117895,24.8,20.4,8,46.7
E00117897,13.8,8.6,66.4,11.2
E00117898,27.4,27.4,36.3,8.8
E00117899,20.7,36,29.7,13.5
E00117900,18.9,38.7,34.2,8.1
E00117901,16.5,32.2,35.7,15.7
E00117902,20,30.4,39.2,10.4
E00117903,10.7,28,46,15.3
E00117904,14.3,17.9,63.4,4.5
E00117905,9.6,10.8,53.9,25.7
E00117906,43.2,31.2,11.2,14.4
E00117907,44.3,37.4,6.9,11.5
E00117908,18.1,30,14.4,37.5
E00117948,35.1,29.9,15.7,19.4
E00117949,51.8,41.2,2.6,4.4
E00117950,49.5,24.8,21.1,4.6
E00117951,51.3,38.1,5.3,5.3
E00117952,48.4,35.9,9.4,6.3
