areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00082337,3.8,28.3,43.4,24.5
E00082338,6,31.9,42.2,19.8
E00082339,4,23.4,42.7,29.8
E00082340,6.7,35.8,40.3,17.2
E00082343,12.8,42.9,29.3,15
E00082344,8.7,29.9,45.7,15.7
E00082345,7.9,38.9,35.7,17.5
E00082346,12.7,34.7,32.2,20.3
E00082347,8.7,41.7,34.6,15
E00082350,3.4,39,33.9,23.7
E00114400,4.3,21.5,44.1,30.1
E00114470,5.3,36.8,32.9,25
E00117630,24.6,34.1,29.4,11.9
E00117632,32.6,40.4,17,9.9
E00117634,15.3,50.8,27.4,6.5
E00117635,34.9,37.7,21.7,5.7
E00117636,25.4,52.6,16.7,5.3
E00117637,19.1,50.4,28.2,2.3
E00117638,32.3,42.5,20.5,4.7
E00117639,22.6,41.1,25.8,10.5
E00117640,26.9,50,17.6,5.6
E00117641,28.3,44.2,24.8,2.7
E00117642,27.1,42.4,23.7,6.8
E00117643,16.9,44.4,29,9.7
E00117644,27.3,46.2,18.9,7.6
E00117645,10.3,50.7,25,14
E00117646,42.4,41.5,13.6,2.5
E00117647,31.9,41.1,22,5
E00117648,25,41.7,26.9,6.5
E00117649,23.6,41.4,27.9,7.1
E00117650,16.7,47.1,30.5,5.7
E00117651,46.5,32.6,14.7,6.2
E00117660,9,40.3,32.6,18.1
E00117661,7,43.8,32.8,16.4
E00117662,3.6,32.1,32.1,32.1
E00117663,7.6,31.1,38.7,22.7
E00117666,6.8,29.1,40.2,23.9
E00117667,9.6,24.7,52.1,13.7
E00117668,13,48.6,30.4,8
E00117669,3.8,36.1,48.9,11.3
E00117670,0.8,33.1,45.2,21
E00117674,9.2,22.4,44.7,23.7
E00117675,5.7,39.3,37.7,17.2
E00117676,4.8,37.1,41.9,16.1
E00117677,8.5,43.4,34.1,14
E00117678,0.8,21.8,53.4,24.1
E00117679,2.4,36,48.8,12.8
E00117695,10,33.3,40,16.7
E00117696,9.4,23.5,42.4,24.7
E00117697,6.8,39.9,36.5,16.9
E00117698,4.1,26.4,41.3,28.1
E00117699,9.8,22.1,44.3,23.8
E00117700,5.2,31.9,41.4,21.6
E00117701,4.9,15.5,48.5,31.1
E00117702,4.9,25.2,43.1,26.8
E00117720,2.5,41.3,42.1,14
E00117721,8.5,31.4,44.1,16.1
E00117722,10.5,38.7,39.5,11.3
E00117723,28.3,47.2,18.1,6.3
E00117724,6.1,46.5,34.2,13.2
E00117725,8.8,44.6,35.8,10.8
E00117726,5,34.7,35.5,24.8
E00117781,0,25.8,55.8,18.3
E00117782,16.5,50.4,18.7,14.4
E00117783,17.5,28.1,38.6,15.8
E00117784,17.1,36,34.9,12
E00117785,24,41.9,22.5,11.6
E00117786,18.5,40,27.7,13.8
E00117787,13,45.7,29.8,11.5
E00117788,16.8,48.9,26.3,8
E00117789,23.2,35.2,24.8,16.8
E00117790,15.9,45.5,28.8,9.8
E00117791,9,41.5,35.5,14
E00117792,13.1,37.4,35.5,14
