areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00037886,0,0,1.9,98.1,0
E00037889,0.9,0,0,98.7,0.4
E00037890,0,0.5,0,99.1,0.5
E00037891,0.9,0,2.8,96.2,0
E00037892,4.9,1.1,0.8,91.4,1.9
E00037897,0.6,0.9,2,96.5,0
E00037898,2.1,0,1.2,96.8,0
E00037900,4.4,0.4,0.9,90.8,3.5
E00037905,1.3,0,0.4,97,1.3
E00037906,0.5,1.6,2.6,95.3,0
E00037908,1,0.3,2,96.6,0
E00037909,0.3,0.3,4.2,95.2,0
E00037912,0,0.6,0.8,98.3,0.3
E00037913,5.6,0,1.9,92.6,0
E00037914,0.9,0,0,99.1,0
E00037915,0,0,1.1,98.9,0
E00037916,0.4,0,0,99.2,0.4
E00037917,0,0.3,1.9,96.8,0.9
E00037918,0,1.3,0,98.7,0
E00037919,0,1.5,1.5,97,0
E00037921,1.5,0,2,96.6,0
E00037922,1.1,0,0.5,98.4,0
E00038513,9.8,2.6,2,85.6,0
E00038518,0,0,2.2,97.5,0.3
E00038520,0,0.4,0.4,99.3,0
E00038521,4.5,1,4.5,88.8,1.2
E00038522,2.9,1.1,3.7,92.1,0.2
E00038524,0.4,0,0.4,99.2,0
E00038525,0.8,0,2.4,96.9,0
E00038526,1.3,1.3,0.8,96.6,0
E00038527,0.8,1,2.5,95.7,0
E00038530,1.5,0,0.8,97.7,0
E00038531,0.4,0.4,1.2,97.1,0.8
E00038532,0.3,0.3,3.6,95,0.7
E00038533,1.7,1,1,96.3,0
E00038534,4.7,0.3,0.6,93.5,0.9
E00038535,3.4,1.7,0.4,93.5,0.9
E00038536,2.7,0.9,1.6,94.8,0
E00038537,3.8,0.3,0.3,95.3,0.3
E00038538,2.4,0.8,0,96.9,0
E00038539,0.7,0.4,1.8,97.2,0
E00038540,1.2,0,0,98.4,0.3
E00038541,1.5,0,1.8,96.3,0.4
E00038542,2.3,0.7,2.7,94.1,0.2
E00038543,0.3,0,3.5,96.2,0
E00038544,0,1.9,4.7,93,0.4
E00038545,1.4,0,2.1,95.4,1.1
E00038546,1.3,0.6,2.3,95.5,0.3
E00038547,0.4,0.4,2.3,97,0
E00038548,0.3,0,0.3,99.3,0
E00038550,5.1,0.4,2.3,91.4,0.8
E00038551,3.7,0.2,1.5,94,0.6
E00038552,0,1.3,0.4,97.8,0.4
E00038553,0,0.3,1.7,97.9,0
E00038554,0.4,0,2.2,97.4,0
E00038555,3.1,1.1,1.3,94.4,0
E00038556,3.6,0,1.7,94.7,0
E00038557,1.5,0,0.9,97.6,0
E00038558,2.2,0,0.5,97,0.3
E00066821,0.4,0,0.4,99.3,0
E00066822,0,0,0,100,0
E00066823,1.6,0.3,2.4,95.8,0
E00066824,0.4,0.2,1.1,97.9,0.5
E00066825,0.8,0,0,99,0.3
E00066826,0,0,0,99.7,0.3
E00066827,0.3,0,2,97.4,0.3
E00066828,0.8,1.2,1.2,96.8,0
E00066829,1.8,0.4,0.9,96.9,0
E00066830,0,0.5,0,99.5,0
E00066831,2.6,0,0,96.7,0.7
E00066832,0.3,0,0.3,99,0.3
E00066833,2,0,1.5,96,0.5
E00066858,3.2,0.9,0.9,95.1,0
E00066859,0,0,0,99.6,0.4
E00066860,0,0.3,0.7,99,0
E00066861,0,0,0,100,0
E00066862,0.3,0.3,0,99,0.3
E00066863,0,0.7,1.3,98,0
E00066864,0.3,0,1,98.4,0.3
E00066865,1.4,0,0,97.4,1.1
E00066866,0.6,0,0.8,98.6,0
E00066867,3.5,0,0.3,96.2,0
E00066868,2,0.2,0.7,97.1,0
E00066869,0.9,0,0,99.1,0
E00066870,0,0,0.4,99.3,0.4
E00066871,0,0,0.8,99.2,0
E00066872,0.9,0.5,0.9,97.7,0
E00066873,0.2,0,0.7,99.2,0
E00066874,0.3,0,4.2,95.5,0
E00066875,1.7,0,0,98.3,0
E00066878,0.4,0.2,0.8,98.3,0.2
E00133985,0.6,0,0,97.7,1.7
E00133988,0.4,0.4,1.8,97.4,0
E00133989,0,0.9,1.1,97.2,0.7
E00133990,1.2,0,0,98.8,0
E00133991,0.3,0.3,1.3,97.4,0.6
E00133992,1.6,0,0.8,97.7,0
E00133993,0.3,0.3,1.3,97.7,0.3
E00133994,0.7,0,0.7,97.5,1.1
E00133995,0,1.3,0.3,98.4,0
E00133996,0,0,0.4,99.6,0
E00133997,2.1,0.4,0.4,95.4,1.8
E00133998,1.2,0.3,2.1,96.4,0
E00133999,0,0,1.8,98.2,0
E00134000,0.3,0,1.7,98,0
E00134001,0,0,1.5,97,1.5
E00134002,2,0,1,97,0
E00134003,0.7,0.2,1.9,97.2,0
E00134004,1.1,1.1,2.2,95.5,0
E00134005,0.2,0,2.4,96.9,0.5
E00134006,0,0,0.8,98.4,0.8
E00134007,1.2,0,1.9,96.9,0
E00134008,1.8,0,0.3,97.9,0
E00134009,0.8,0.4,1.3,97.1,0.4
E00134010,3.3,0,0.4,96.4,0
E00134011,1.3,0.6,2.8,95.3,0
E00134012,1.7,0,1.3,97,0
E00134014,1.1,0,1.1,97.8,0
E00134015,0,0.3,1.4,98.3,0
E00134016,1.1,0,1.9,95.5,1.5
E00134017,0.8,0,0,99.2,0
E00134018,1.6,0,0.2,97.9,0.2
E00134019,1.8,0.2,2.7,95.3,0
E00134020,0,0.3,1,98.7,0
E00134021,0.4,0,1.2,98.4,0
E00134022,1.7,0.3,0.3,97.6,0
E00134023,0,0.6,1.3,96.6,1.6
E00134024,1.8,0,0.7,97.4,0
