areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00037886,98.5,1.5,0
E00037889,91.2,8.8,0
E00037890,98.6,0.5,0.9
E00037891,98.8,0.5,0.8
E00037892,96.5,3.1,0.4
E00037897,91.6,6,2.4
E00037898,92.8,6.2,0.9
E00037900,91.6,7,1.3
E00037905,89.4,6.6,4
E00037906,97.9,2.1,0
E00037908,95.1,3.8,1
E00037909,93.5,4.9,1.6
E00037912,90.9,6.5,2.6
E00037913,91,5.5,3.5
E00037914,92.6,5.1,2.3
E00037915,96.9,1.6,1.6
E00037916,91.6,5.9,2.5
E00037917,95.5,4.2,0.3
E00037918,96.4,3.6,0
E00037919,93.8,5,1.2
E00037921,97,2.5,0.5
E00037922,100,0,0
E00038513,97.7,1.5,0.9
E00038518,99.4,0.6,0
E00038520,100,0,0
E00038521,92.1,6.5,1.4
E00038522,99.8,0.2,0
E00038524,98.8,1.2,0
E00038525,98.4,1.6,0
E00038526,96.6,3.4,0
E00038527,98.7,0.8,0.5
E00038530,99.2,0.8,0
E00038531,98.3,1.7,0
E00038532,99.3,0.7,0
E00038533,98.6,1,0.3
E00038534,96.1,3.3,0.6
E00038535,99.1,0.9,0
E00038536,98.7,0.9,0.4
E00038537,96.5,2.3,1.3
E00038538,100,0,0
E00038539,99.6,0.4,0
E00038540,98.7,1.3,0
E00038541,100,0,0
E00038542,98.4,1.4,0.2
E00038543,100,0,0
E00038544,100,0,0
E00038545,98.1,1.7,0.2
E00038546,98.7,1.3,0
E00038547,98.5,1.2,0.4
E00038548,98.6,1.4,0
E00038550,96.8,2.8,0.4
E00038551,99.1,0.9,0
E00038552,96,3.6,0.4
E00038553,100,0,0
E00038554,100,0,0
E00038555,98.4,0.7,0.9
E00038556,100,0,0
E00038557,99.6,0.2,0.2
E00038558,99.4,0.3,0.3
E00066821,99.6,0.4,0
E00066822,100,0,0
E00066823,99.2,0.8,0
E00066824,98.9,1.1,0
E00066825,99.7,0.3,0
E00066826,97.5,1.9,0.6
E00066827,99.4,0.6,0
E00066828,99.5,0.5,0
E00066829,98.6,1.4,0
E00066830,100,0,0
E00066831,95.7,4,0.3
E00066832,99.3,0.7,0
E00066833,98.5,1.5,0
E00066858,97.3,2.1,0.6
E00066859,98.6,0.4,1.1
E00066860,100,0,0
E00066861,98.6,1.1,0.4
E00066862,97.2,2.8,0
E00066863,99.7,0.3,0
E00066864,98.9,0.3,0.8
E00066865,99.7,0.3,0
E00066866,99.4,0.6,0
E00066867,98.5,1.2,0.3
E00066868,98.7,0,1.3
E00066869,97.2,1.6,1.3
E00066870,99.3,0.7,0
E00066871,98.3,1.7,0
E00066872,99.5,0.5,0
E00066873,99.5,0.5,0
E00066874,99.1,0.9,0
E00066875,99.4,0.6,0
E00066878,99.8,0.2,0
E00133985,97,1.2,1.8
E00133988,99.6,0,0.4
E00133989,96.3,2.9,0.8
E00133990,93.1,5.6,1.3
E00133991,96.7,3,0.3
E00133992,97.7,1.6,0.8
E00133993,96.1,1.9,1.9
E00133994,98.1,1.5,0.4
E00133995,99.7,0.3,0
E00133996,99.2,0.8,0
E00133997,96.9,3.1,0
E00133998,98.8,1.2,0
E00133999,94.7,3.8,1.5
E00134000,98.6,1.4,0
E00134001,95.6,4.4,0
E00134002,97.3,2.3,0.3
E00134003,97,2.8,0.3
E00134004,96.6,2.7,0.8
E00134005,97.6,2.2,0.2
E00134006,96.7,2.9,0.4
E00134007,99.6,0.4,0
E00134008,99.4,0.6,0
E00134009,96.5,3.5,0
E00134010,95.5,4.1,0.4
E00134011,97.4,1.6,1
E00134012,96.5,3.1,0.3
E00134014,99.4,0.6,0
E00134015,99.7,0.3,0
E00134016,96.2,3.1,0.8
E00134017,97.6,1.6,0.8
E00134018,97.4,1.7,1
E00134019,98.8,1.2,0
E00134020,99.3,0.7,0
E00134021,98.4,1.6,0
E00134022,98.6,1,0.3
E00134023,94,4.4,1.7
E00134024,99.6,0.4,0
E00134025,97.1,2.9,0
E00134026,95.9,2.9,1.2
E00134027,98.1,1.9,0
E00134029,94.1,4.5,1.4
E00134030,93.9,4.9,1.1
E00134031,95.3,3.9,0.7
E00134033,91.5,4,4.5
E00134034,98.8,1.2,0
E00134035,94.9,4.3,0.8
E00134036,93.2,6,0.8
E00134037,97.3,1.8,0.9
E00134038,95.8,3.2,0.9
E00134039,97.7,2.3,0
E00134040,96.2,3.4,0.4
E00134041,98.2,1.1,0.7
E00134062,99.7,0.3,0
E00134063,97.9,2.1,0
E00134064,98.9,0.4,0.8
E00134065,98.8,1.2,0
E00134066,98.7,1.3,0
E00134137,100,0,0
E00134138,100,0,0
E00134139,99,1,0
E00134148,99.5,0.5,0
E00134167,100,0,0
E00134168,100,0,0
E00134169,99.4,0.6,0
E00134170,99.2,0.4,0.4
E00134171,98.8,1.2,0
E00134172,99.2,0.8,0
E00134173,99.6,0.4,0
E00134174,98.3,1,0.7
E00142652,99.4,0.6,0
E00142653,98.8,0.6,0.6
E00142654,100,0,0
E00142655,99.5,0.5,0
E00142656,99.5,0.5,0
E00142657,99,0.8,0.3
E00142658,99.5,0.5,0
E00142659,100,0,0
E00142664,99,1,0
E00142689,99,1,0
E00142690,99.4,0.6,0
E00142691,98.7,1.3,0
E00142692,98.6,1,0.5
E00142693,99.7,0.3,0
E00142714,100,0,0
E00142716,100,0,0
E00142728,96.9,2.2,0.8
E00142730,99.5,0.5,0
E00142731,99.5,0.5,0
E00142738,97.1,1.8,1.2
E00142739,99.3,0.7,0
E00142740,97.5,2.5,0
E00142742,98.2,0,1.8
E00142743,97,2.7,0.3
E00142745,98.9,0.6,0.6
E00142746,98.8,1.2,0
E00142778,100,0,0
E00142779,99.1,0.3,0.6
E00142780,100,0,0
E00142781,99.2,0.8,0
E00142782,99.7,0.3,0
E00142783,99.7,0.3,0
E00142784,100,0,0
E00142789,95.8,3.8,0.4
E00142793,97.5,1.4,1.1
E00142799,93.9,4.5,1.6
E00142801,93.6,4.9,1.5
E00142802,95.2,4.8,0
E00142808,98.7,1.3,0
E00142809,98.9,1.1,0
E00142818,98.4,1.6,0
E00142819,99.3,0.4,0.4
E00142820,98.9,1.1,0
E00142821,100,0,0
E00142822,98.1,1.1,0.8
E00142823,100,0,0
E00142824,99.7,0.3,0
E00142825,99.7,0.3,0
E00142835,99,0,1
E00142836,99,1,0
E00142837,100,0,0
E00142838,98.8,1.2,0
E00142839,97.7,1.5,0.8
E00142840,99,0.8,0.2
E00142841,99.1,0.4,0.4
E00142846,100,0,0
E00142847,97.6,1.4,1
E00142849,99.8,0.2,0
E00142852,97.4,2.2,0.4
E00142853,98.6,1.4,0
E00142854,99.2,0.8,0
E00142855,98.8,1.2,0
E00142856,97.7,1.4,0.9
E00168556,98.7,1.3,0
E00168557,98.3,1.7,0
E00168558,99.6,0.4,0
E00168559,98.8,0.8,0.4
E00168566,99.4,0.4,0.2
E00172391,97.6,1.7,0.7
E00173382,100,0,0
E00182648,98.9,0.9,0.2
E00182668,95.5,4.5,0
E00182672,97.3,1.8,0.9
E00182676,97.5,1.9,0.6
E00182677,97.8,1.9,0.4
E00182696,99,1,0
E00182743,98.4,1.6,0
E00185287,93.8,4.9,1.3
E00185300,91.1,7,2
E00185311,99.4,0,0.6
E00185312,93.6,5.5,0.9
E00185325,98.3,1.7,0
E00185385,95.3,4.2,0.5
E00185394,96.6,2.7,0.8
E00185407,98.9,0.7,0.4
E00185443,97,3,0
E00185454,94.6,4.8,0.6
