areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00037886,33.6,42,15.3,9.2
E00037889,36.8,43,8.8,11.4
E00037890,35.5,52.9,8.3,3.3
E00037891,11.8,37.3,20.3,30.7
E00037892,16,40,17,27
E00037897,26.1,35.2,19,19.7
E00037898,19.1,34.4,25.2,21.4
E00037900,43.2,32.4,9,15.3
E00037905,56.6,28.7,7.4,7.4
E00037906,31,43.7,11.5,13.8
E00037908,44.6,31.8,14.2,9.5
E00037909,40.4,33.1,12.5,14
E00037912,26.3,42.9,17.3,13.5
E00037913,32.6,28.1,15.6,23.7
E00037914,49.6,31.4,8.3,10.7
E00037915,34.1,40.3,15.5,10.1
E00037916,34.5,38.8,12.1,14.7
E00037917,29.5,41.1,17.1,12.3
E00037918,42.7,41.9,9.7,5.6
E00037919,33.1,43.1,19.2,4.6
E00037921,31.5,52.8,11.1,4.6
E00037922,43.5,48.1,4.6,3.7
E00038513,9.4,56.1,15.8,18.7
E00038518,13.8,50.8,15.4,20
E00038520,30.4,43.2,12.8,13.6
E00038521,21.9,30.1,20.1,27.9
E00038522,14.9,33.5,22.2,29.4
E00038524,32.3,46,11.3,10.5
E00038525,16.5,49.5,16.5,17.4
E00038526,23.1,59,14.5,3.4
E00038527,30.5,31.1,17.4,21
E00038530,40.5,31,12.7,15.9
E00038531,44.9,40.6,9.4,5.1
E00038532,29.1,36.6,17.2,17.2
E00038533,22.4,39.2,19.2,19.2
E00038534,29.4,45.1,11.1,14.4
E00038535,41.7,40,8.3,10
E00038536,18,30.6,22.8,28.6
E00038537,38.2,30.9,16.4,14.5
E00038538,41.3,44.2,5.1,9.4
E00038539,50,27.3,14.9,7.8
E00038540,45.8,35.6,10.2,8.5
E00038541,31.4,47.1,10.7,10.7
E00038542,18.1,35.5,20.5,25.9
E00038543,23.5,44.9,14,17.6
E00038544,31.3,38.4,9.8,20.5
E00038545,24.5,40.2,14.7,20.7
E00038546,20.8,31.7,21.7,25.8
E00038547,27.8,50.8,7.9,13.5
E00038548,31.9,42,12.3,13.8
E00038550,24.6,52.5,9.3,13.6
E00038551,25.5,40.7,15.2,18.6
E00038552,38.3,29.9,19.6,12.1
E00038553,26.5,43.9,15.9,13.6
E00038554,29.7,43,11.7,15.6
E00038555,19.9,38.1,19.9,22.1
E00038556,14.7,54.3,15.5,15.5
E00038557,25.8,34.5,20.6,19.1
E00038558,20.4,39.5,20.4,19.7
E00066821,33.9,38.7,10.5,16.9
E00066822,44.1,30.9,15.4,9.6
E00066823,11.3,50,15.5,23.2
E00066824,24.3,34.3,17,24.3
E00066825,32.1,33.3,15.8,18.8
E00066826,36.9,24.8,14.9,23.4
E00066827,26.8,40.5,18.3,14.4
E00066828,18.3,40.4,20.9,20.4
E00066829,47.2,35.8,8.9,8.1
E00066830,34.2,48.6,9,8.1
E00066831,38.5,37.2,12.2,12.2
E00066832,29.7,43.8,10.2,16.4
E00066833,35,43,14,8
E00066858,18.4,44,19.9,17.7
E00066859,23.8,48.5,16.9,10.8
E00066860,24.8,50.4,11.3,13.5
E00066861,26.2,44.4,14.3,15.1
E00066862,27.1,48.1,15.5,9.3
E00066863,13.3,57.5,10,19.2
E00066864,14.6,49.7,21,14.6
E00066865,18.2,40.1,19.7,21.9
E00066866,15,37.9,26.4,20.7
E00066867,18.3,49.3,12.7,19.7
E00066868,18.9,41.5,21.3,18.3
E00066869,25.2,41.2,15.3,18.3
E00066870,29.6,48.9,9.6,11.9
E00066871,44.9,30.5,16.1,8.5
E00066872,41.1,32.7,15.9,10.3
E00066873,19.8,41.2,17.7,21.4
E00066874,30.3,39.4,14.8,15.5
E00066875,17.8,46.6,17.8,17.8
E00066878,20.9,51.7,15.2,12.3
E00133985,36.9,31.8,12.7,18.5
E00133988,44.8,32.9,10.5,11.9
E00133989,32.4,26.2,19.5,21.9
E00133990,22.8,40.4,14.9,21.9
E00133991,32.6,28.8,19.7,18.9
E00133992,25,49.1,18.1,7.8
E00133993,47.8,35.7,8.3,8.3
E00133994,32.2,29.6,14.8,23.5
E00133995,25.2,33.3,17.9,23.6
E00133996,33.9,27.7,20.5,17.9
E00133997,33.1,26.3,17.8,22.9
E00133998,24.8,37.6,17.3,20.3
E00133999,36.6,28.5,17.1,17.9
E00134000,31.1,35.2,17.2,16.4
E00134001,32.4,32.4,10.2,25
E00134002,26,43.9,13,17.1
E00134003,27.7,23.2,18.1,31
E00134004,26.4,46.4,18.4,8.8
E00134005,22.5,41.6,18.5,17.4
E00134006,55.6,24.4,9.6,10.4
E00134007,26.3,40.4,19.3,14
E00134008,33.5,42.6,16.1,7.7
E00134009,51.9,31.9,8.9,7.4
E00134010,48.3,28.9,14.1,8.7
E00134011,42.4,27.8,15.8,13.9
E00134012,32.8,29.4,15.1,22.7
E00134014,22.5,35.5,18.8,23.2
E00134015,28.7,40.3,14.7,16.3
E00134016,28.7,36.5,17.4,17.4
