areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00037886,81.8,12.3,5.9
E00037889,82.1,12.2,5.7
E00037890,63.3,27.5,9.2
E00037891,88.9,8.9,2.1
E00037892,89.4,8.3,2.3
E00037897,74.2,18,7.8
E00037898,74,19.8,6.2
E00037900,64.9,19,16
E00037905,54.5,26.8,18.7
E00037906,78.8,14.8,6.3
E00037908,77.5,14.8,7.7
E00037909,68.9,21.3,9.8
E00037912,71.5,20.3,8.2
E00037913,79.6,14.6,5.9
E00037914,71.9,20.5,7.6
E00037915,80.9,12.6,6.5
E00037916,69.4,18.4,12.2
E00037917,77.8,14,8.3
E00037918,65.6,25.9,8.5
E00037919,79.7,15,5.3
E00037921,71.7,21.5,6.8
E00037922,67.9,23.9,8.2
E00038513,83.9,11.2,4.9
E00038518,88,7.7,4.3
E00038520,81.4,14.5,4.1
E00038521,86.5,8.3,5.2
E00038522,88.8,8.8,2.4
E00038524,78.9,18.7,2.4
E00038525,82.3,15.4,2.4
E00038526,78.8,16.1,5.1
E00038527,82.6,13.1,4.3
E00038530,81.8,13.6,4.7
E00038531,77.3,17.4,5.4
E00038532,87.1,10.2,2.6
E00038533,79.5,14.1,6.4
E00038534,79.8,16.4,3.9
E00038535,67.1,19.9,13
E00038536,81.4,11.8,6.8
E00038537,87.1,10.7,2.2
E00038538,73.6,21.3,5.1
E00038539,79.7,14.7,5.6
E00038540,81.2,14.8,4
E00038541,83.4,11.8,4.8
E00038542,90.5,7.5,2
E00038543,79,15,6
E00038544,78.7,15.1,6.2
E00038545,84.7,11.6,3.7
E00038546,90.7,7.4,1.9
E00038547,82.1,13.7,4.2
E00038548,84.8,11.7,3.4
E00038550,83.3,14.4,2.3
E00038551,84.9,11.2,3.9
E00038552,74.6,18.9,6.6
E00038553,79.8,15,5.2
E00038554,79,15.4,5.5
E00038555,85.6,9.8,4.7
E00038556,83.3,13.1,3.6
E00038557,83.2,13.2,3.7
E00038558,83.5,13,3.5
E00066821,84.4,12.6,3
E00066822,79.9,13.6,6.4
E00066823,86.4,10.1,3.5
E00066824,86.7,9.6,3.7
E00066825,78.4,13.9,7.6
E00066826,79.2,13.8,7
E00066827,82.8,14.1,3.2
E00066828,87.5,9.5,3
E00066829,70,24.7,5.4
E00066830,83.8,11.4,4.8
E00066831,80.4,14.4,5.2
E00066832,86.4,10.2,3.4
E00066833,80.1,17.9,2
E00066858,86.6,9.9,3.5
E00066859,78.7,14,7.3
E00066860,80.8,15.8,3.4
E00066861,79.4,15.1,5.5
E00066862,78.7,18.2,3.1
E00066863,83.1,14.3,2.6
E00066864,78,16.5,5.5
E00066865,79.9,12.6,7.4
E00066866,89.5,7.5,3
E00066867,82.4,15.5,2.1
E00066868,82.6,14.5,2.9
E00066869,85.8,9.3,4.9
E00066870,78.7,14.3,7
E00066871,63.9,24.1,12
E00066872,72.1,19.6,8.2
E00066873,83.7,12.3,4
E00066874,79.7,14,6.3
E00066875,81.6,12.1,6.3
E00066878,84.1,12.7,3.2
E00133985,77.2,18.2,4.6
E00133988,72.1,20.2,7.7
E00133989,68.7,18.7,12.6
E00133990,66.1,25.2,8.7
E00133991,71.3,16.8,11.9
E00133992,76.8,14.3,8.9
E00133993,67.5,19.6,12.9
E00133994,73.5,19.4,7.1
E00133995,75.3,19.2,5.4
E00133996,74.1,19.8,6.1
E00133997,80.2,16.3,3.5
E00133998,74.8,16.2,9
E00133999,78.2,15.5,6.3
E00134000,74.8,18,7.1
E00134001,69.6,17.1,13.3
E00134002,70.4,23.7,5.9
E00134003,78.6,12.6,8.8
E00134004,79.8,16.9,3.4
E00134005,85.9,10.3,3.8
E00134006,72.7,18.5,8.8
E00134007,81.6,12.5,5.9
E00134008,78.4,16.8,4.8
E00134009,70,18.6,11.4
E00134010,67,22.5,10.5
E00134011,75.6,17.1,7.3
E00134012,77.1,14.1,8.8
E00134014,81,12.6,6.4
E00134015,72.3,18,9.7
E00134016,79.9,14.9,5.2
E00134017,76.1,13.7,10.2
E00134018,76.4,16.9,6.7
E00134019,87.8,10,2.2
E00134020,79.6,15.2,5.2
E00134021,80.2,14.6,5.1
E00134022,75.3,17.3,7.5
E00134023,72.7,20.1,7.2
E00134024,74.9,20,5.1
E00134025,68.4,23.5,8.1
E00134026,68.2,18.6,13.2
E00134027,79.8,15.4,4.8
E00134029,65,23,11.9
E00134030,68.2,16.8,15
E00134031,68.5,20.3,11.2
E00134033,74.8,17.3,7.9
E00134034,70.2,23.2,6.6
E00134035,60.8,27.2,11.9
E00134036,72.1,15.1,12.8
E00134037,67.3,19.4,13.3
E00134038,69.7,22,8.3
E00134039,70.8,19.5,9.6
E00134040,81.4,14.4,4.1
E00134041,72.9,20.9,6.2
E00134062,82.3,14.6,3.2
E00134063,84.2,11.7,4.2
E00134064,78,16.8,5.2
E00134065,79.1,15.9,5
E00134066,78.1,16.9,5.1
E00134137,89.1,7.1,3.8
E00134138,68.4,17.2,14.4
E00134139,82.5,12.2,5.3
E00134148,83.5,12.8,3.7
E00134167,83.8,11.8,4.5
E00134168,81.3,14.9,3.8
