areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00037886,97,3
E00037889,91.7,8.3
E00037890,96.8,3.2
E00037891,98.1,1.9
E00037892,92.4,7.6
E00037897,88.7,11.3
E00037898,92.6,7.4
E00037900,86.5,13.5
E00037905,85.2,14.8
E00037906,95.8,4.2
E00037908,91.8,8.2
E00037909,91.5,8.5
E00037912,88.4,11.6
E00037913,88.9,11.1
E00037914,87.3,12.7
E00037915,95.1,4.9
E00037916,93,7
E00037917,93.6,6.4
E00037918,95.1,4.9
E00037919,92.5,7.5
E00037921,95.1,4.9
E00037922,97.8,2.2
E00038513,90.5,9.5
E00038518,96.9,3.1
E00038520,99.6,0.4
E00038521,88.7,11.3
E00038522,95.6,4.4
E00038524,96,4
E00038525,95.3,4.7
E00038526,95.4,4.6
E00038527,96.5,3.5
E00038530,98.5,1.5
E00038531,95.1,4.9
E00038532,98,2
E00038533,95.9,4.1
E00038534,92.3,7.7
E00038535,92.3,7.7
E00038536,95.3,4.7
E00038537,94.9,5.1
E00038538,97.3,2.7
E00038539,97.9,2.1
E00038540,95.7,4.3
E00038541,96.3,3.7
E00038542,95.7,4.3
E00038543,98.7,1.3
E00038544,96.9,3.1
E00038545,95.2,4.8
E00038546,94.9,5.1
E00038547,97.3,2.7
E00038548,97.2,2.8
E00038550,94.1,5.9
E00038551,94.8,5.2
E00038552,93.4,6.6
E00038553,95.8,4.2
E00038554,96.3,3.7
E00038555,94.2,5.8
E00038556,96.7,3.3
E00038557,97.2,2.8
E00038558,98.4,1.6
E00066821,98.1,1.9
E00066822,98.5,1.5
E00066823,97.1,2.9
E00066824,97.7,2.3
E00066825,97.9,2.1
E00066826,96,4
E00066827,95.7,4.3
E00066828,95.8,4.2
E00066829,95.5,4.5
E00066830,98.6,1.4
E00066831,93.8,6.2
E00066832,97.9,2.1
E00066833,95.4,4.6
E00066858,91.6,8.4
E00066859,95.1,4.9
E00066860,99,1
E00066861,95.5,4.5
E00066862,95.1,4.9
E00066863,99,1
E00066864,97.7,2.3
E00066865,96.3,3.7
E00066866,97.5,2.5
E00066867,95.6,4.4
E00066868,97.3,2.7
E00066869,94.8,5.2
E00066870,98.2,1.8
E00066871,95,5
E00066872,96.8,3.2
E00066873,97.3,2.7
E00066874,95.8,4.2
E00066875,95.4,4.6
E00066878,98.7,1.3
E00133985,94,6
E00133988,98.2,1.8
E00133989,92,8
E00133990,92.1,7.9
E00133991,94.2,5.8
E00133992,97.3,2.7
E00133993,96.5,3.5
E00133994,96.1,3.9
E00133995,97.8,2.2
E00133996,96.6,3.4
E00133997,96.1,3.9
E00133998,96.1,3.9
E00133999,93.8,6.2
E00134000,96.6,3.4
E00134001,95,5
E00134002,96.4,3.6
E00134003,94.3,5.7
E00134004,94.4,5.6
E00134005,94,6
E00134006,95.2,4.8
E00134007,98.4,1.6
E00134008,94.9,5.1
E00134009,94.5,5.5
E00134010,92.3,7.7
E00134011,94,6
E00134012,94.3,5.7
E00134014,96.4,3.6
E00134015,98.3,1.7
E00134016,94.8,5.2
E00134017,95.7,4.3
E00134018,96.8,3.2
E00134019,94.6,5.4
E00134020,96.1,3.9
E00134021,95.3,4.7
E00134022,95.3,4.7
E00134023,93.7,6.3
E00134024,96.8,3.2
E00134025,95.5,4.5
E00134026,93.5,6.5
E00134027,95.5,4.5
E00134029,87.7,12.3
E00134030,84.7,15.3
E00134031,92.2,7.8
E00134033,89.1,10.9
E00134034,94.3,5.7
E00134035,92.2,7.8
E00134036,86,14
E00134037,94.8,5.2
E00134038,90.8,9.2
E00134039,95.4,4.6
E00134040,93.5,6.5
E00134041,92.8,7.2
E00134062,94.9,5.1
E00134063,93.4,6.6
E00134064,99.3,0.7
E00134065,96.1,3.9
E00134066,94.5,5.5
E00134137,95.7,4.3
E00134138,99.7,0.3
E00134139,95.9,4.1
E00134148,96.3,3.7
E00134167,99.4,0.6
E00134168,98.6,1.4
E00134169,94.6,5.4
E00134170,93.2,6.8
E00134171,96,4
E00134172,95.5,4.5
E00134173,96.5,3.5
E00134174,96.4,3.6
E00142652,96.5,3.5
E00142653,98,2
E00142654,98.8,1.2
E00142655,95.9,4.1
E00142656,96.8,3.2
E00142657,97,3
E00142658,97.1,2.9
E00142659,97.4,2.6
E00142664,95.8,4.2
E00142689,95.3,4.7
E00142690,97.3,2.7
E00142691,93.5,6.5
E00142692,95,5
E00142693,97.8,2.2
E00142714,99.6,0.4
E00142716,98.3,1.7
E00142728,92.7,7.3
E00142730,96,4
E00142731,97.1,2.9
E00142738,90.6,9.4
E00142739,96.2,3.8
E00142740,94.9,5.1
E00142742,95,5
E00142743,96,4
E00142745,95.7,4.3
E00142746,98.4,1.6
E00142778,97.6,2.4
E00142779,97,3
E00142780,96.8,3.2
E00142781,95.9,4.1
E00142782,96.8,3.2
E00142783,97.4,2.6
E00142784,98.7,1.3
E00142789,94.4,5.6
E00142793,97.3,2.7
E00142799,92.4,7.6
E00142801,93.8,6.2
E00142802,93.6,6.4
E00142808,96.6,3.4
E00142809,94,6
E00142818,97.3,2.7
E00142819,98.2,1.8
E00142820,96.9,3.1
E00142821,99.7,0.3
E00142822,96.9,3.1
E00142823,99.7,0.3
E00142824,99.3,0.7
E00142825,98.2,1.8
E00142835,97.1,2.9
E00142836,97.4,2.6
E00142837,98,2
E00142838,97.1,2.9
E00142839,93.5,6.5
E00142840,95.4,4.6
E00142841,95.1,4.9
E00142846,95,5
