areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00037886,53,47
E00037889,48.5,51.5
E00037890,67.3,32.7
E00037891,61.7,38.3
E00037892,57.8,42.2
E00037897,29.8,70.2
E00037898,44.8,55.2
E00037900,29.9,70.1
E00037905,30.1,69.9
E00037906,51.6,48.4
E00037908,34,66
E00037909,39.6,60.4
E00037912,53.3,46.7
E00037913,36,64
E00037914,45.9,54.1
E00037915,49.8,50.2
E00037916,49.8,50.2
E00037917,52.3,47.7
E00037918,52,48
E00037919,52.3,47.7
E00037921,62.3,37.7
E00037922,55.5,44.5
E00038513,71.4,28.6
E00038518,70.1,29.9
E00038520,59.7,40.3
E00038521,39.1,60.9
E00038522,54.5,45.5
E00038524,59.1,40.9
E00038525,56.7,43.3
E00038526,66.2,33.8
E00038527,34.7,65.3
E00038530,48.9,51.1
E00038531,39.8,60.2
E00038532,59.4,40.6
E00038533,54.7,45.3
E00038534,57.4,42.6
E00038535,43.4,56.6
E00038536,46.7,53.3
E00038537,53.2,46.8
E00038538,55,45
E00038539,33.3,66.7
E00038540,49.8,50.2
E00038541,57.8,42.2
E00038542,50.9,49.1
E00038543,59.7,40.3
E00038544,54.2,45.8
E00038545,50.3,49.7
E00038546,54.6,45.4
E00038547,61.2,38.8
E00038548,56.3,43.7
E00038550,60.9,39.1
E00038551,56.9,43.1
E00038552,43.5,56.5
E00038553,61.9,38.1
E00038554,54.7,45.3
E00038555,56,44
E00038556,73,27
E00038557,57.3,42.7
E00038558,61.3,38.7
E00066821,42.8,57.2
E00066822,50,50
E00066823,65.6,34.4
E00066824,50.9,49.1
E00066825,52.9,47.1
E00066826,43,57
E00066827,53.4,46.6
E00066828,56.2,43.8
E00066829,47.3,52.7
E00066830,64.5,35.5
E00066831,55.5,44.5
E00066832,45.2,54.8
E00066833,58.9,41.1
E00066858,62.1,37.9
E00066859,58.8,41.2
E00066860,53.1,46.9
E00066861,61.3,38.7
E00066862,55.3,44.7
E00066863,61.6,38.4
E00066864,63.3,36.7
E00066865,60.1,39.9
E00066866,58.8,41.2
E00066867,59.2,40.8
E00066868,62,38
E00066869,61.1,38.9
E00066870,60.7,39.3
E00066871,27.6,72.4
E00066872,42.3,57.7
E00066873,54.2,45.8
E00066874,47.7,52.3
E00066875,60.5,39.5
E00066878,64.8,35.2
E00133985,29.2,70.8
E00133988,38.5,61.5
E00133989,23.6,76.4
E00133990,36.3,63.7
E00133991,35.2,64.8
E00133992,47.5,52.5
E00133993,40.2,59.8
E00133994,32,68
E00133995,29.7,70.3
E00133996,38,62
E00133997,22.4,77.6
E00133998,37.6,62.4
E00133999,34,66
E00134000,48.2,51.8
E00134001,27.9,72.1
E00134002,49.3,50.7
E00134003,22.8,77.2
E00134004,58.4,41.6
E00134005,49.6,50.4
E00134006,28.3,71.7
E00134007,55.7,44.3
E00134008,46.7,53.3
E00134009,20,80
E00134010,29.2,70.8
E00134011,35.1,64.9
E00134012,38.2,61.8
E00134014,43.6,56.4
E00134015,36.9,63.1
E00134016,39.2,60.8
E00134017,29.8,70.2
E00134018,38.2,61.8
E00134019,44.7,55.3
E00134020,41.5,58.5
E00134021,40.6,59.4
E00134022,31.3,68.7
E00134023,24.9,75.1
E00134024,39.2,60.8
E00134025,40,60
E00134026,25.9,74.1
E00134027,51.1,48.9
E00134029,22.2,77.8
E00134030,28.7,71.3
E00134031,18.4,81.6
E00134033,17.3,82.7
E00134034,37.6,62.4
E00134035,19.9,80.1
E00134036,24.1,75.9
E00134037,33.7,66.3
E00134038,35.8,64.2
E00134039,45,55
E00134040,37.2,62.8
E00134041,39.3,60.7
E00134062,63.3,36.7
E00134063,58.7,41.3
E00134064,52.7,47.3
E00134065,58.7,41.3
E00134066,55.8,44.2
E00134137,54.7,45.3
E00134138,48.9,51.1
E00134139,60.6,39.4
E00134148,62.6,37.4
E00134167,48.5,51.5
E00134168,48.1,51.9
E00134169,47.1,52.9
E00134170,47.2,52.8
E00134171,48,52
E00134172,41.3,58.7
E00134173,55.2,44.8
E00134174,64.4,35.6
E00142652,53.7,46.3
E00142653,56.6,43.4
E00142654,51.8,48.2
E00142655,59.6,40.4
E00142656,54,46
E00142657,55.8,44.2
E00142658,45.3,54.7
E00142659,48.5,51.5
E00142664,57.8,42.2
E00142689,51.8,48.2
E00142690,58.1,41.9
E00142691,42.6,57.4
E00142692,59.6,40.4
E00142693,60.6,39.4
E00142714,62.1,37.9
E00142716,66.7,33.3
E00142728,51.3,48.7
E00142730,44.4,55.6
E00142731,41.8,58.2
E00142738,36.9,63.1
E00142739,45.5,54.5
E00142740,53.1,46.9
E00142742,35.4,64.6
E00142743,32.3,67.7
E00142745,40.1,59.9
E00142746,37.7,62.3
E00142778,62.4,37.6
E00142779,58.1,41.9
E00142780,58.1,41.9
E00142781,55.2,44.8
E00142782,64.3,35.7
E00142783,59,41
E00142784,58.4,41.6
E00142789,35.1,64.9
E00142793,42.8,57.2
E00142799,35.5,64.5
E00142801,46.3,53.7
E00142802,40.9,59.1
E00142808,47.5,52.5
E00142809,29.3,70.7
E00142818,31.1,68.9
E00142819,46.4,53.6
E00142820,61.5,38.5
E00142821,53.9,46.1
E00142822,56.7,43.3
E00142823,61.1,38.9
E00142824,53.5,46.5
E00142825,51.7,48.3
E00142835,61.3,38.7
E00142836,47.9,52.1
E00142837,66.3,33.7
E00142838,56.3,43.7
E00142839,35.3,64.7
E00142840,58.4,41.6
E00142841,55.8,44.2
E00142846,63.6,36.4
E00142847,57.1,42.9
E00142849,57.5,42.5
E00142852,58.1,41.9
E00142853,51.4,48.6
E00142854,58.7,41.3
E00142855,50.9,49.1
E00142856,59.1,40.9
E00168556,46.9,53.1
E00168557,56.7,43.3
E00168558,47.2,52.8
E00168559,42.5,57.5
E00168566,41.8,58.2
E00172391,44.2,55.8
E00173382,61.1,38.9
E00182648,52.8,47.2
E00182668,31.6,68.4
E00182672,46.6,53.4
E00182676,53.3,46.7
E00182677,53.5,46.5
E00182696,31,69
E00182743,46.1,53.9
E00185287,27.3,72.7
E00185300,13.4,86.6
E00185311,61.8,38.2
E00185312,42.4,57.6
E00185325,26.8,73.2
E00185385,38.6,61.4
E00185394,27.6,72.4
E00185407,44.4,55.6
E00185443,26.2,73.8
E00185454,33.9,66.1
