areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00037886,11.5,47.3,29,12.2
E00037889,15.7,51.3,27,6.1
E00037890,23.5,47.1,22.7,6.7
E00037891,3.3,28.1,55.6,13.1
E00037892,8,27,46,19
E00037897,28.9,46.5,18.3,6.3
E00037898,18.3,48.9,27.5,5.3
E00037900,42.7,44.5,9.1,3.6
E00037905,46.7,40.9,11.7,0.7
E00037906,12.5,48.9,31.8,6.8
E00037908,28.7,42.7,24,4.7
E00037909,18.1,61.6,17.4,2.9
E00037912,21.5,43,29.1,6.3
E00037913,30.7,32.8,27.7,8.8
E00037914,25.6,49.6,16.5,8.3
E00037915,14.3,42.9,34.1,8.7
E00037916,23.5,51.3,21.7,3.5
E00037917,19.7,46.9,24.5,8.8
E00037918,22.8,52,19.5,5.7
E00037919,17.4,47,22.7,12.9
E00037921,22.9,42.2,28.4,6.4
E00037922,30.8,53.3,15.9,0
E00038513,5.8,25.9,50.4,18
E00038518,6.2,20.9,50.4,22.5
E00038520,11.9,44.4,38.9,4.8
E00038521,5.5,44.7,37.4,12.3
E00038522,8.6,27.9,45.9,17.6
E00038524,9.7,50.8,32.3,7.3
E00038525,5.6,53.3,36.4,4.7
E00038526,10.9,49.6,32.8,6.7
E00038527,11.4,53.3,32.3,3
E00038530,19.4,36.3,34.7,9.7
E00038531,26.6,39.6,23.7,10.1
E00038532,10.6,30.3,42.4,16.7
E00038533,12,34.4,32,21.6
E00038534,7.8,45.5,37.7,9.1
E00038535,30.6,42.1,23.1,4.1
E00038536,14.6,35.4,35,15
E00038537,7.9,41.1,37.7,13.2
E00038538,17.9,53.6,22.1,6.4
E00038539,17.5,41.6,31.2,9.7
E00038540,16.4,48.6,25.4,9.6
E00038541,12.4,44.5,35,8
E00038542,4.8,31,38.7,25.6
E00038543,10.2,32.8,39.4,17.5
E00038544,17.9,37.5,28.6,16.1
E00038545,5.4,38.4,45.9,10.3
E00038546,6.7,31.1,37.8,24.4
E00038547,9.5,45.2,34.9,10.3
E00038548,12.5,36,37.5,14
E00038550,4.3,38.8,43.1,13.8
E00038551,9.4,38.1,41.6,10.9
E00038552,19.4,43.5,27.8,9.3
E00038553,10.7,38.2,41.2,9.9
E00038554,8.9,43.5,36.3,11.3
E00038555,7.7,32.6,41.4,18.2
E00038556,7,31,46.5,15.5
E00038557,7.7,33.5,44.3,14.4
E00038558,8.2,32,40.1,19.7
E00066821,17.6,44,30.4,8
E00066822,15.4,45.6,27.2,11.8
E00066823,3.4,31.7,44.1,20.7
E00066824,8.3,35.4,34.9,21.4
E00066825,20,32.7,34.5,12.7
E00066826,19.1,48.2,21.3,11.3
E00066827,13.2,37.5,30.9,18.4
E00066828,6.4,33.6,40.9,19.1
E00066829,14.6,54.5,22,8.9
E00066830,11.8,40,39.1,9.1
E00066831,13.8,42.8,28.3,15.1
E00066832,8.5,42.6,34.9,14
E00066833,9.7,44.7,28.2,17.5
E00066858,3.6,32.1,41.4,22.9
E00066859,11.5,40,33.1,15.4
E00066860,6,35.3,42.9,15.8
E00066861,7.9,44.9,33.9,13.4
E00066862,3.9,36.7,36.7,22.7
E00066863,5,27.5,40.8,26.7
E00066864,7.7,30.8,37.8,23.7
E00066865,5.1,40.4,32.4,22.1
E00066866,5.7,24.3,40,30
E00066867,8.6,33.6,36.4,21.4
E00066868,4.9,28,39.6,27.4
E00066869,6.8,39.1,34.6,19.5
E00066870,10.4,44.8,32.8,11.9
E00066871,31.9,40.3,21,6.7
E00066872,22.4,36.4,28,13.1
E00066873,9.5,33.2,36.9,20.3
E00066874,12.1,27,33.3,27.7
E00066875,5.6,22.2,43.1,29.2
E00066878,7.1,30.8,43.1,19
E00133985,30.6,49,16.6,3.8
E00133988,37.3,37.3,19,6.3
E00133989,40.5,45.2,11.9,2.4
E00133990,20.2,54.4,18.4,7
E00133991,40.8,44.6,9.2,5.4
E00133992,15.1,44.5,31.9,8.4
E00133993,39,41.5,16.4,3.1
E00133994,42.6,40,13.9,3.5
E00133995,30.4,44.8,21.6,3.2
E00133996,30.9,40.9,23.6,4.5
E00133997,34.5,46.6,12.1,6.9
E00133998,27.4,50.4,18.5,3.7
E00133999,31.5,45.2,15.3,8.1
E00134000,18.9,47.5,27,6.6
E00134001,50.5,38.3,11.2,0
E00134002,20.6,48.4,23.8,7.1
E00134003,35.3,51.3,11.5,1.9
E00134004,12.5,48.4,28.1,10.9
E00134005,10.1,41.6,39.9,8.4
E00134006,37,45.2,12.6,5.2
E00134007,12.3,39.5,36.8,11.4
E00134008,14.5,48.4,29.6,7.5
E00134009,34.3,53,9.7,3
E00134010,34.5,42.6,18.2,4.7
E00134011,35.3,45.8,16.3,2.6
E00134012,38.8,41.3,13.2,6.6
E00134014,19,46,30.7,4.4
E00134015,22.5,51.2,21.7,4.7
E00134016,29.7,50,16.9,3.4
E00134017,29.1,56.3,11.7,2.9
E00134018,21.1,42.1,28.4,8.4
E00134019,22.7,47.6,21.6,8.1
E00134020,18,42.6,27.9,11.5
E00134021,18.7,49.5,26.2,5.6
E00134022,31,48.7,14.2,6.2
E00134023,42.9,44.1,11.8,1.2
E00134024,22.7,48.5,19.7,9.1
E00134025,18,54.9,21.3,5.7
E00134026,38.3,48.3,9.4,3.9
E00134027,12.9,45.7,31.4,10
E00134029,50.4,34.3,13.1,2.2
E00134030,52.3,34.2,10.3,3.2
E00134031,49.4,37.8,12.8,0
E00134033,50.4,43.2,6.4,0
E00134034,26.2,39.2,26.9,7.7
E00134035,49,38.1,10.3,2.6
E00134036,42.6,43.4,11.8,2.2
E00134037,43.6,38.4,15.1,2.9
E00134038,44.7,36,17.5,1.8
E00134039,15.8,45.6,27.8,10.8
E00134040,24,43.3,26.6,6
E00134041,30.8,49.6,14.3,5.3
E00134062,4.3,32.1,47.1,16.4
E00134063,11.2,38.3,37.4,13.1
E00134064,8.9,37.4,35,18.7
E00134065,8.3,38,37.2,16.5
E00134066,5.5,40.9,38.2,15.5
E00134137,5.6,29.2,33.7,31.5
E00134138,8.3,38,28.9,24.8
E00134139,4.2,28.9,44,22.9
E00134148,0,32.6,44.6,22.8
E00134167,8.5,32.7,35.3,23.5
E00134168,5.4,29.3,31.5,33.7
E00134169,8,39.3,33.9,18.8
E00134170,22.5,41.1,23.3,13.2
E00134171,10.5,49,30.8,9.8
E00134172,24.8,45.7,22.5,7
E00134173,4.3,39,42.8,13.9
E00134174,11.3,39,36.2,13.5
E00142652,8.7,31.9,29,30.4
E00142653,5.9,30.1,44.1,19.9
E00142654,5.8,42.1,42.1,9.9
E00142655,7.1,41.2,38.2,13.5
E00142656,12.4,40,29.5,18.1
E00142657,3.9,27,38.2,30.9
E00142658,6.3,39.7,36,18
E00142659,13.4,41.8,30.6,14.2
E00142664,7,37.3,28.2,27.5
E00142689,5.7,48.6,33.6,12.1
E00142690,10.3,31.6,32.9,25.2
E00142691,16.8,53.1,26.5,3.5
E00142692,6.4,29.4,42.2,21.9
E00142693,7.3,24.5,45,23.2
E00142714,13.2,50.4,28.1,8.3
E00142716,4.8,34.1,43.7,17.5
E00142728,11.4,47.3,32.9,8.4
E00142730,30.9,41.8,22.7,4.5
E00142731,27.3,48.8,19,5
E00142738,47.4,41.2,8.8,2.6
E00142739,22.8,41.2,25,11
E00142740,6.5,42,43.5,8
E00142742,31.9,39.5,21.8,6.7
E00142743,26.1,34.3,31.3,8.2
E00142745,15.6,51.1,27.8,5.6
E00142746,29.1,49.3,16.4,5.2
E00142778,6.1,19.4,43.9,30.6
E00142779,3.3,34,42.7,20
E00142780,9.7,37.9,40.7,11.7
E00142781,6.4,36.7,43.1,13.8
E00142782,4.3,22.7,46.8,26.2
E00142783,4.5,26.9,43.6,25
E00142784,9.3,34,41.4,15.4
E00142789,18.8,38.4,33.9,8.9
E00142793,20.6,38.9,26.2,14.3
E00142799,31.5,42.5,19.9,6.1
E00142801,22,44.7,26,7.3
E00142802,15.2,46.7,28.6,9.5
E00142808,14.1,38.5,32.6,14.8
E00142809,30.8,41.8,19.2,8.2
E00142818,25,40.8,25,9.2
