areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00000577,67.4,19.8,5.9,4.4,2.6
E00000609,52.1,28.3,10.1,4.7,4.7
E00000769,54.3,23.8,7.1,9.8,5.1
E00000770,52.8,28.8,9.7,4.8,3.8
E00000771,49.5,31.7,6.1,8,4.7
E00000772,42.1,33.2,12.7,6.9,5
E00000773,67.6,24.7,4.5,2.1,1.2
E00000774,58.5,22.6,6.6,7.9,4.4
E00000775,57.9,25.2,10.4,3.1,3.4
E00000776,58.2,26.1,5.7,8.4,1.6
E00000777,70.5,20.6,4.1,3.2,1.6
E00000778,51.6,30.1,9.8,6,2.5
E00000779,64,25.9,3.8,4.3,2
E00000780,69.9,26.7,3,0.3,0
E00000781,69.8,21.3,3.7,2.3,2.9
E00000782,40.9,36.7,9.9,9.1,3.4
E00000783,45.3,35.4,9.5,7,2.9
E00000785,62.1,29.4,3.1,4.8,0.7
E00000786,51.1,40.8,2.8,3,2.4
E00000787,56.6,29.6,7.2,3.1,3.5
E00000788,55.3,32.1,6.5,4.8,1.4
E00000789,56.8,32.3,8.7,0.4,1.7
E00000790,36.7,33.5,14.4,12.6,2.8
E00000791,47.6,28.1,8.6,10.5,5.2
E00000792,54.4,24.4,10.8,8.8,1.7
E00000793,64.9,19.5,5.9,4.5,5.1
E00000794,59.8,28.9,6.3,3.8,1.3
E00000795,63.2,21.3,6.5,6.8,2.2
E00000796,56.5,33.1,5.3,3.3,1.7
E00000797,73.7,21.2,2.7,2.4,0
E00000798,61.6,27.7,9.1,1.3,0.3
E00000799,65.3,23.4,7.2,2.9,1.2
E00000800,58.6,25.5,6.9,4.9,4.2
E00000801,58.8,22.9,9,6.2,3.1
E00000802,66.5,26.6,4.1,0.9,1.9
E00000803,62.2,26.3,3.6,5.2,2.8
E00000804,70.8,19.1,3.9,4.9,1.3
E00000805,59.7,24.4,11.5,3.3,1
E00000806,65.9,24.3,5.3,1.5,3
E00000810,59.6,24.6,9.3,4.3,2.1
E00000813,48.6,22.9,15.2,11.1,2.3
E00000814,66.5,23.5,4.4,4.4,1.1
E00000815,62.5,22.5,6.5,6.2,2.2
E00000816,63.6,23.1,5.5,4.9,2.9
E00000817,69.9,22.4,3.3,2.3,2.1
