areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00000577,81.3,15.7,3
E00000609,69.7,25,5.3
E00000769,76.3,19.3,4.4
E00000770,71.6,22.8,5.5
E00000771,69.7,22.8,7.5
E00000772,70.4,22.6,7
E00000773,84.3,11,4.7
E00000774,76.5,19,4.6
E00000775,76.2,20.5,3.2
E00000776,76.9,18,5.1
E00000777,87.7,11,1.3
E00000778,71.2,21.7,7.1
E00000779,78.3,19.1,2.6
E00000780,86.1,12.3,1.5
E00000781,86.7,9.7,3.6
E00000782,63.9,27.5,8.6
E00000783,64.7,29.4,6
E00000785,80.6,14.5,4.9
E00000786,78.7,17.8,3.5
E00000787,81.8,14.7,3.6
E00000788,75.1,22.8,2.1
E00000789,73.1,23.3,3.6
E00000790,58,30.9,11.1
E00000791,63.8,28.7,7.5
E00000792,69.6,25.6,4.8
E00000793,85.6,11.4,2.9
E00000794,77.4,19,3.6
E00000795,80.7,16.7,2.5
E00000796,77.4,17.1,5.4
E00000797,86.3,10.3,3.3
E00000798,79.2,16.9,3.9
E00000799,81.4,17.1,1.5
E00000800,81.4,17.6,1
E00000801,74.8,22.9,2.3
E00000802,87.1,12,1
E00000803,78.4,18.3,3.3
E00000804,86.4,11.4,2.2
E00000805,78.7,19.2,2.1
E00000806,83.1,15.7,1.2
E00000810,75.7,19,5.2
E00000813,60.9,30.3,8.8
E00000814,82.5,15.2,2.3
E00000815,79.1,13.7,7.2
E00000816,79.5,16,4.5
E00000817,87.2,11.8,0.9
E00000818,66.3,25.3,8.3
E00000871,86.8,10.5,2.8
E00000872,71.2,26.4,2.4
E00000873,85.9,12.5,1.7
E00000874,87.8,9.5,2.7
E00000876,83.6,14.5,1.9
E00000877,90.9,8.6,0.6
E00000878,72.9,24.1,3
E00000881,74.1,20.7,5.1
E00000882,76.7,19.4,3.8
E00000883,89.8,8.9,1.3
E00000884,87,11.1,1.9
E00000885,69.8,23.6,6.6
E00000886,73.3,25.8,0.9
E00000887,71.3,20.2,8.5
E00000889,80.3,15.9,3.8
E00000891,61.6,33.9,4.5
E00000892,87.8,11.4,0.8
E00000893,83,15.3,1.7
E00000895,85.8,12.1,2.1
E00000896,80.2,17.3,2.5
E00000898,88.4,7.8,3.9
E00000899,86,12.8,1.2
E00000901,78,20.8,1.1
E00000902,74,19.7,6.3
E00000903,79.1,14.9,6
E00000905,89.4,9.3,1.3
E00000907,90.9,8.5,0.7
E00000909,90.6,8.6,0.8
E00000910,86.6,13.4,0
E00000911,65.4,29.3,5.4
E00000912,71.5,23.6,4.9
E00000913,84.6,11.5,3.8
E00000915,83.8,15.8,0.3
E00000916,81.1,16.1,2.9
E00000917,69.7,26.7,3.6
E00000918,76.5,17.9,5.6
E00000919,89.4,10,0.5
E00000920,80.4,16.6,3
E00000921,74.8,19.8,5.4
E00001028,88.6,8.1,3.3
E00001030,79.1,18.6,2.3
E00001031,91.1,7.9,0.9
E00001035,70.9,25.4,3.7
E00001038,85.7,11.1,3.1
E00001046,91.8,7.4,0.8
E00001057,85.1,12,2.9
E00001540,57.9,34,8.1
E00001543,79.1,17.6,3.3
E00001544,68.6,27.6,3.8
E00001545,86.2,11.6,2.3
E00001546,79.4,16,4.6
E00001547,74.9,18.6,6.5
E00001548,80.2,16.3,3.5
E00001549,63.3,28.5,8.3
E00001550,71.9,25,3.1
E00001551,78.3,16.9,4.8
E00001552,80,16.4,3.6
E00001553,78.6,14.6,6.8
E00001555,81,15.4,3.7
E00001556,75.1,21.8,3.1
E00001557,75.6,17.1,7.3
E00001559,71.3,20.1,8.7
E00001562,67,26.6,6.4
E00001580,82.7,15.4,1.9
E00001582,71.1,23.4,5.5
E00001583,79.3,17.2,3.5
E00001584,55.4,37.6,7
E00001585,85.8,12.2,2
E00001586,65.8,26.8,7.4
E00001587,66.1,29.2,4.7
E00001588,79.2,16.7,4.2
E00001589,80.7,17,2.3
E00001590,66.2,26.4,7.3
E00004492,90,9,0.9
E00004493,89.6,10.4,0
E00004494,92.7,7.3,0
E00004495,91.5,8,0.5
E00004496,92.2,7.1,0.7
E00004497,89.8,8,2.2
E00004498,86.2,12.6,1.2
E00004499,94.3,5.7,0
E00004500,88.9,11.1,0
E00004501,87.4,9.7,2.9
E00004502,88.8,9.6,1.6
E00004503,87.1,11.2,1.7
E00004504,92.5,7.5,0
E00004505,88.5,9.7,1.8
E00004506,90,8.8,1.2
E00006910,68,25.3,6.6
E00006911,67.3,24.3,8.4
E00006912,66.2,28.5,5.4
E00006913,57.1,32.5,10.4
E00006914,67.8,25.2,7
E00006915,75.1,16.2,8.8
E00006916,68.6,26.5,4.9
E00006917,65.8,27.4,6.8
E00006918,63.5,27.3,9.2
E00006920,62.7,27.4,9.9
E00006921,59.4,31.6,9.1
E00006922,80.5,16,3.5
E00006923,74.4,19.8,5.8
E00006924,55.2,32.4,12.4
E00006925,58,34.8,7.2
E00006926,80.7,16.6,2.7
E00006927,64.3,24.9,10.9
E00006928,67.1,19.8,13.1
E00006929,58,28.9,13.2
E00006930,63.7,31.1,5.3
E00006931,68.6,24.8,6.6
E00006932,68.7,27.6,3.7
E00006933,71.4,21.2,7.4
E00006934,73.7,19.9,6.4
E00006935,73,22.4,4.6
E00006936,64.1,28.5,7.4
E00006937,51.8,37.7,10.4
E00006938,76,17.6,6.3
E00006939,64,29.4,6.6
E00006940,43.8,48.8,7.5
E00006941,60,33,7
E00006942,82.6,14.9,2.5
E00006943,72.4,21.2,6.5
E00006944,66.8,27.9,5.4
E00006945,54.8,34,11.2
E00006946,73.5,22.5,4
E00006947,60.8,33,6.2
E00006948,58.2,32.3,9.5
E00007416,69.5,22.6,7.9
E00007434,68.7,23.4,7.9
E00007436,71.3,20.4,8.3
E00007438,71.2,22.8,6
E00007439,69.3,24.7,6
E00007441,72.8,22.2,5
E00007442,62.4,26,11.6
E00007444,82.1,14,3.9
E00007445,82,14.1,3.9
E00007446,77.8,16,6.2
E00007447,75.7,18.4,5.9
E00007448,79.9,14,6.1
E00007449,77.6,17.3,5.1
E00007450,45.9,35.5,18.5
E00007451,68,24,7.9
E00007584,82.1,14,4
E00007585,64.4,27.2,8.4
E00007586,67.4,24.5,8.1
E00007587,69.9,25.1,5.1
E00007588,72,20,8
E00007589,72.1,24.3,3.6
E00007590,72.5,19.1,8.3
E00007591,88.2,9.2,2.6
E00007594,74.3,19.2,6.5
E00007595,74.7,20.4,4.8
E00007607,74.1,21.7,4.2
E00007613,66.9,26.9,6.2
E00007614,86.6,11,2.3
E00007616,48.9,32.8,18.3
E00007617,83,13.4,3.6
E00007618,74.1,21.1,4.8
E00007619,69.5,24.1,6.4
E00007620,68.7,21.8,9.6
E00007621,63.9,31.1,5
E00007708,72.8,17.9,9.3
E00007712,71.7,20.6,7.7
E00007732,64.8,23.5,11.7
E00007739,74.5,20.5,5.1
E00007743,71.7,20.2,8.1
E00008537,72.6,22.8,4.6
E00008538,88.2,10.3,1.5
E00008539,80.1,19.4,0.5
E00008540,84.1,10.6,5.3
E00008542,68.4,26,5.6
E00008543,81.4,14.4,4.2
E00008544,72.6,21.2,6.3
E00008545,80.8,17.6,1.5
E00008548,73.9,25.2,0.9
E00008549,84.7,12.5,2.8
E00008550,75.1,24.3,0.6
E00008552,82.8,15.2,2
E00008554,76.2,21,2.8
E00008555,67.7,29.6,2.7
E00008557,71.2,16.1,12.8
E00008558,84.6,13.7,1.8
E00008559,90.1,9.6,0.4
E00008560,80.1,16.1,3.7
E00008561,74.8,13.5,11.7
E00008563,78.5,17.7,3.8
E00008570,71.3,23.4,5.3
E00008576,65.6,26.1,8.3
E00008577,74.5,19.7,5.8
E00008578,82.7,15.6,1.8
E00008984,65.6,22.9,11.5
E00008988,78.8,16.3,4.9
E00008992,80.6,15,4.5
E00008996,87.7,10.3,2
E00009016,63.4,27,9.6
E00009025,74.1,15.5,10.4
E00009029,67.3,20.1,12.6
E00009832,91.3,8.7,0
E00009833,91,8.3,0.7
E00009834,86,12.5,1.5
E00009835,91.4,6.8,1.9
E00009836,88.7,10.9,0.4
E00009837,74,21.6,4.3
E00009838,95.5,4.5,0
E00009839,93.9,5.4,0.7
E00009840,88.5,10.7,0.8
E00009841,95,5,0
E00009842,89.3,8.4,2.3
E00009843,90.4,9.6,0
E00009844,90.3,8.1,1.5
E00009845,80.5,14.6,5
E00009846,92.3,6.8,0.8
E00009847,95,3.9,1.1
E00009848,83.7,15.4,1
E00009849,85.6,12.3,2.1
E00009850,90.6,8,1.4
E00009851,94.2,5.3,0.5
E00009852,92.2,6.6,1.3
E00009853,89.2,9.5,1.3
E00009854,95.9,3.5,0.6
E00009855,82.7,16,1.4
E00009856,77.9,17.6,4.5
E00009857,94,5.7,0.3
E00009858,88.6,11.4,0
E00009859,84.9,13.7,1.4
E00009860,87.7,11.7,0.6
E00009861,92.8,5.8,1.3
E00009862,86.8,10.2,3.1
E00009863,92.4,5.8,1.8
E00009864,88.6,9.3,2
E00009865,77.8,19.5,2.7
E00009866,95.1,4.9,0
E00009867,52.8,35.3,11.9
E00009868,68.4,23.8,7.8
E00009869,56.2,32.8,11
E00009870,68.3,23.4,8.3
E00009871,69.1,23.8,7.1
E00009872,81.7,13.9,4.4
E00009873,73.3,17.9,8.8
E00009874,77,18.8,4.3
E00009875,68.1,25.7,6.3
E00009876,57.9,33.7,8.4
E00009877,63,27.7,9.3
E00009878,70.4,22.8,6.7
E00009879,70.7,22.7,6.6
E00009880,62.8,29.1,8.1
E00009881,55.1,33.3,11.5
E00009882,72.1,19.2,8.7
E00009883,87.5,9.5,3
E00009884,66.3,23.9,9.7
E00009885,69.8,20.5,9.7
E00009886,67.7,21.1,11.2
E00009887,68.5,19.3,12.2
E00009888,69.4,22.2,8.5
E00009889,81.9,12.4,5.7
E00009890,71.3,25.9,2.8
E00009892,71.5,18.5,10
E00009893,79.1,17.1,3.8
E00009894,67.6,26.4,6.1
E00009895,55.7,36.7,7.5
E00009896,57.9,33.9,8.2
E00009897,85.7,11.1,3.3
E00009898,58.1,32.5,9.4
E00009899,72.6,21.1,6.4
E00009900,56.7,29.8,13.5
E00009901,69.7,26,4.3
E00009902,51.2,40.7,8.2
E00009903,68.6,22.1,9.3
E00009904,83.9,11.3,4.8
E00009905,66.8,26.2,7
E00009945,72.6,26.7,0.7
E00009946,89.9,10.1,0
E00009947,80.4,16.2,3.4
E00009948,91.1,8.2,0.8
E00009949,90.6,9.1,0.3
E00009950,75.6,21.3,3.1
E00009951,91,5,4.1
E00009952,91,8.7,0.3
E00009953,86,9,5
E00009954,90.3,7.7,1.9
E00009955,89.2,10.3,0.5
E00009956,90.4,8.2,1.4
E00009957,92,7,1
E00009958,89.5,9.8,0.7
E00009959,87,12.1,0.8
E00009960,89.2,9.3,1.5
E00009961,90.4,7.9,1.7
E00009962,93,5.2,1.8
E00009963,84.7,14,1.3
E00009964,92.9,6.3,0.8
E00009965,87.1,10.4,2.4
E00009967,91.8,8.2,0
E00009968,82.2,15.9,1.9
E00009969,82.6,16.4,1
E00009970,88.3,10.1,1.6
E00009971,87.1,11.4,1.5
E00009972,89.7,7.9,2.4
E00009973,81.1,17.4,1.5
E00009974,86.5,11.9,1.6
E00009975,86.3,12.9,0.8
E00009976,87.3,12.7,0
E00009978,78.8,20.1,1.1
E00009979,85.9,13.2,1
E00009980,83.2,16,0.8
E00009982,83.9,14.5,1.6
E00009983,86.2,12.9,0.9
E00009984,81.4,15.2,3.4
E00009985,76.7,21.1,2.2
E00009986,91.3,7.5,1.2
E00009987,89.8,8.8,1.4
E00009988,91.2,7.7,1
E00009990,89.7,9.5,0.8
E00009991,87.5,11.8,0.8
E00009992,86.4,12.1,1.6
E00009993,93.7,4.9,1.4
E00009994,93.5,5.1,1.3
E00009995,83.4,14.8,1.8
E00009996,82.1,16.6,1.3
E00009997,79.9,18.8,1.3
E00009998,83.2,14.2,2.5
E00009999,87.1,11.8,1.1
E00010000,83.3,15.2,1.5
E00010001,79.4,18.3,2.3
E00010002,93.7,5.9,0.4
E00010003,85.2,14.8,0
E00010004,74.4,20.4,5.2
E00010005,88,12,0
E00010006,92,7.3,0.6
E00010007,79.4,18.2,2.4
E00010008,89.7,9.8,0.5
E00010009,81.6,17.1,1.3
E00010010,85.3,12.1,2.6
E00010011,89,9.6,1.3
E00010012,94.7,4.5,0.8
E00010013,94.2,5.2,0.6
E00010014,94.5,5,0.5
E00010015,89,9.4,1.6
E00010016,79.6,17,3.4
E00010017,74.8,23.1,2.1
E00010018,69.8,25.9,4.4
E00010019,89,7.6,3.4
E00010021,84.1,13.1,2.8
E00010022,87.5,10.6,1.9
E00010023,71.7,22,6.3
E00010024,90.7,7.5,1.9
E00010026,82.8,15.3,1.9
E00010027,50.6,33.8,15.6
E00010029,66.4,28.6,5
E00010030,78.3,16.8,4.9
E00010032,70.7,21.1,8.2
E00010033,67,28.1,4.9
E00010035,69.1,24.3,6.6
E00010036,52.4,31.7,16
E00010037,66,25.1,8.8
E00010038,70.4,23.8,5.8
E00010039,53.1,30.7,16.3
E00010041,75.6,17.1,7.2
E00010042,68.4,25.4,6.3
E00010043,80.1,16.3,3.6
E00010044,74,17.6,8.4
E00010045,85.6,10,4.4
E00010046,69.4,25.1,5.5
E00010047,71,23.7,5.4
E00010048,73.8,20.4,5.8
E00010049,61.4,29.7,8.9
E00010050,77.8,16.5,5.7
E00010051,81.1,16.4,2.5
E00010052,81.1,15.5,3.4
E00010053,73.3,21.3,5.4
E00010054,67.9,24.2,8
E00010055,51.9,34.9,13.2
E00010056,69.8,24.3,5.9
E00010057,86.2,12.1,1.8
E00010058,76.1,18.3,5.5
E00010059,79,14.8,6.2
E00010060,50.1,34.1,15.8
E00010061,78.7,17.3,4
E00010062,76.4,19.2,4.5
E00010064,85.4,11.9,2.7
E00010065,86.8,12.3,0.9
E00010066,88.2,11.4,0.4
E00010067,92,8,0
E00010068,90.3,9.3,0.3
E00010069,81.5,16.3,2.2
E00010070,87.4,10.3,2.2
E00010071,83.1,16.2,0.7
E00010072,89.4,9.2,1.4
E00010073,82.8,14.9,2.3
E00010074,91.3,8.3,0.4
E00010075,91.6,8.4,0
E00010076,87.1,12.6,0.3
E00010077,88.4,8.2,3.4
E00010078,91.1,6.8,2.1
E00010079,91.1,8.9,0
E00010080,85.1,14.9,0
E00010081,93.3,5.2,1.6
E00010082,72.6,24.3,3
E00010083,88.8,10.4,0.8
E00010084,91.9,8.1,0
E00010085,85.8,12.3,1.9
E00010086,79.7,18.8,1.4
E00010087,85.6,13.1,1.4
E00010088,84,14.6,1.5
E00010089,94.9,5.1,0
E00010090,94.2,5.8,0
E00010091,86,13.2,0.8
E00010092,80.4,17.6,2
E00010093,86.7,13.3,0
E00010094,78.1,16.7,5.2
E00010095,78.2,15,6.8
E00010096,90.9,8.7,0.4
E00010097,91.5,8,0.5
E00010098,79.1,20.1,0.7
E00010099,88.9,10.4,0.7
