areacd,in_full_time_education-001,in_full_time_education-002
E00000577,24.9,75.1
E00000609,22.4,77.6
E00000769,16.4,83.6
E00000770,27.5,72.5
E00000771,22.5,77.5
E00000772,19.6,80.4
E00000773,23.6,76.4
E00000774,20.3,79.7
E00000775,26,74
E00000776,24,76
E00000777,17,83
E00000778,22.6,77.4
E00000779,22.8,77.2
E00000780,27.1,72.9
E00000781,16.2,83.8
E00000782,20.4,79.6
E00000783,15.9,84.1
E00000785,22.4,77.6
E00000786,20.6,79.4
E00000787,17.8,82.2
E00000788,22.9,77.1
E00000789,16.1,83.9
E00000790,22.5,77.5
E00000791,27.7,72.3
E00000792,30.9,69.1
E00000793,22.4,77.6
E00000794,26.7,73.3
E00000795,22.5,77.5
E00000796,26.1,73.9
E00000797,26.7,73.3
E00000798,25.3,74.7
E00000799,28.4,71.6
E00000800,28.9,71.1
E00000801,23,77
E00000802,23.3,76.7
E00000803,17.9,82.1
E00000804,25.5,74.5
E00000805,25.4,74.6
E00000806,25.8,74.2
E00000810,19.2,80.8
E00000813,20.5,79.5
E00000814,25.1,74.9
E00000815,16.2,83.8
E00000816,29.2,70.8
E00000817,24.7,75.3
E00000818,14.1,85.9
E00000871,23.8,76.2
E00000872,45.7,54.3
E00000873,25.5,74.5
E00000874,13.6,86.4
E00000876,29.2,70.8
E00000877,21.7,78.3
E00000878,17.2,82.8
E00000881,25.2,74.8
E00000882,33.1,66.9
E00000883,24,76
E00000884,16.7,83.3
E00000885,21.1,78.9
E00000886,21,79
E00000887,19.4,80.6
E00000889,23.3,76.7
E00000891,18.6,81.4
E00000892,28.5,71.5
E00000893,14.9,85.1
E00000895,20.6,79.4
E00000896,18.8,81.2
E00000898,23.4,76.6
E00000899,27.3,72.7
E00000901,15.2,84.8
E00000902,26.2,73.8
E00000903,15.1,84.9
E00000905,24.2,75.8
E00000907,26.4,73.6
E00000909,18.9,81.1
E00000910,24,76
E00000911,10.2,89.8
E00000912,21.1,78.9
E00000913,15.2,84.8
E00000915,21.7,78.3
E00000916,13.7,86.3
E00000917,20.1,79.9
E00000918,6.7,93.3
E00000919,22.3,77.7
E00000920,18.1,81.9
E00000921,23.7,76.3
E00001028,19.8,80.2
E00001030,24.2,75.8
E00001031,22.8,77.2
E00001035,11.1,88.9
E00001038,22.3,77.7
E00001046,35.5,64.5
E00001057,22.5,77.5
E00001540,16.4,83.6
E00001543,18.7,81.3
E00001544,19,81
E00001545,28.1,71.9
E00001546,23.7,76.3
E00001547,26.3,73.7
E00001548,22.3,77.7
E00001549,18.9,81.1
E00001550,21.6,78.4
E00001551,21.1,78.9
E00001552,15.4,84.6
E00001553,22.7,77.3
E00001555,24.3,75.7
E00001556,18.9,81.1
E00001557,35.9,64.1
E00001559,24,76
E00001562,26.7,73.3
E00001580,18.3,81.7
E00001582,21.5,78.5
E00001583,21.2,78.8
E00001584,10.9,89.1
E00001585,21.3,78.7
E00001586,24.9,75.1
E00001587,26.7,73.3
E00001588,23.6,76.4
E00001589,23.1,76.9
E00001590,16.2,83.8
E00004492,15.7,84.3
E00004493,13.7,86.3
E00004494,13.3,86.7
E00004495,13.5,86.5
E00004496,18.2,81.8
E00004497,18.3,81.7
E00004498,25.6,74.4
E00004499,26.3,73.7
E00004500,7,93
E00004501,9.1,90.9
E00004502,17.5,82.5
E00004503,18.6,81.4
E00004504,22.8,77.2
E00004505,23.8,76.2
E00004506,23.5,76.5
E00006910,15.9,84.1
E00006911,20,80
E00006912,22.4,77.6
E00006913,14.3,85.7
E00006914,16,84
E00006915,21.4,78.6
E00006916,20.9,79.1
E00006917,14.5,85.5
E00006918,20.2,79.8
E00006920,27.7,72.3
E00006921,14.6,85.4
E00006922,16.6,83.4
E00006923,17.2,82.8
E00006924,21.9,78.1
E00006925,15.2,84.8
E00006926,20.1,79.9
E00006927,30.2,69.8
E00006928,28.4,71.6
E00006929,20.6,79.4
E00006930,14.8,85.2
E00006931,19.9,80.1
E00006932,15.8,84.2
E00006933,21.3,78.7
E00006934,20.8,79.2
E00006935,16.3,83.7
E00006936,14.2,85.8
E00006937,22.5,77.5
E00006938,16.5,83.5
E00006939,19.9,80.1
E00006940,10.2,89.8
E00006941,14.5,85.5
E00006942,20,80
E00006943,16.9,83.1
E00006944,16.2,83.8
E00006945,15.4,84.6
E00006946,16.1,83.9
E00006947,17.1,82.9
E00006948,19.9,80.1
E00007416,21,79
E00007434,16.9,83.1
E00007436,17.2,82.8
E00007438,19.5,80.5
E00007439,15.5,84.5
E00007441,18.6,81.4
E00007442,18,82
E00007444,16.7,83.3
E00007445,22,78
E00007446,21.2,78.8
E00007447,22.3,77.7
E00007448,19.5,80.5
E00007449,19,81
E00007450,20.2,79.8
E00007451,23.1,76.9
E00007584,17,83
E00007585,31.1,68.9
E00007586,20.3,79.7
E00007587,23.6,76.4
E00007588,16.4,83.6
E00007589,17.4,82.6
E00007590,30.7,69.3
E00007591,23.8,76.2
E00007594,30.9,69.1
E00007595,21.7,78.3
E00007607,20,80
E00007613,15.1,84.9
E00007614,15.4,84.6
E00007616,13.5,86.5
E00007617,15.5,84.5
E00007618,18.1,81.9
E00007619,17.2,82.8
E00007620,19.6,80.4
E00007621,23.2,76.8
E00007708,18.3,81.7
E00007712,23.5,76.5
E00007732,22.5,77.5
E00007739,19,81
E00007743,19.3,80.7
E00008537,14.6,85.4
E00008538,15.1,84.9
E00008539,8.3,91.7
E00008540,17.6,82.4
E00008542,12.8,87.2
E00008543,26.6,73.4
E00008544,28.7,71.3
E00008545,10.8,89.2
E00008548,14.7,85.3
E00008549,14.1,85.9
E00008550,12.9,87.1
E00008552,12.5,87.5
E00008554,11.8,88.2
E00008555,11.1,88.9
E00008557,14.3,85.7
E00008558,30.8,69.2
E00008559,35.6,64.4
E00008560,12.1,87.9
E00008561,26.5,73.5
E00008563,17.7,82.3
E00008570,10.1,89.9
E00008576,39.2,60.8
E00008577,26.2,73.8
E00008578,17.5,82.5
E00008984,19.9,80.1
E00008988,12.2,87.8
E00008992,19.6,80.4
E00008996,14.9,85.1
E00009016,25.3,74.7
E00009025,31.1,68.9
E00009029,24.2,75.8
E00009832,24.3,75.7
E00009833,18.7,81.3
E00009834,25.7,74.3
E00009835,29.5,70.5
E00009836,21.3,78.7
E00009837,20.1,79.9
