areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00000577,48.7,37.8,10.9,2.5
E00000609,41,46.5,10.5,2
E00000769,18.5,61,16.5,4
E00000770,22.4,47.8,24.2,5.6
E00000771,29.4,57,11.8,1.8
E00000772,45.7,44.8,9.5,0
E00000773,46.4,40.7,11.4,1.4
E00000774,50.3,36.9,9.4,3.4
E00000775,40.7,43.3,14.7,1.3
E00000776,35.1,51.5,11.7,1.8
E00000777,23,54.1,20.5,2.5
E00000778,36.4,46.2,14,3.5
E00000779,22.8,54.4,13.2,9.6
E00000780,16.2,48.6,28.8,6.3
E00000781,35.7,38.5,23.1,2.8
E00000782,29.6,50.7,17.6,2.1
E00000783,35.3,50.4,11.3,3
E00000785,11.2,56.6,23.7,8.6
E00000786,24.7,44.8,27,3.4
E00000787,18.5,57,20.7,3.7
E00000788,18.3,52.5,24.2,5
E00000789,48.1,39.5,10.9,1.6
E00000790,50,47.4,2.6,0
E00000791,40,51.7,8.3,0
E00000792,43.6,45.1,9,2.3
E00000793,29.5,57.7,10.1,2.7
E00000794,28.5,46.2,20,5.4
E00000795,36.4,45,13.9,4.6
E00000796,31.7,49.2,15.1,4
E00000797,27.7,55.4,14.6,2.3
E00000798,32.8,54.1,10.7,2.5
E00000799,28.7,61.8,7.4,2.2
E00000800,33.6,47.4,15.8,3.3
E00000801,48.7,43.4,7.2,0.7
E00000802,35.5,51.6,9.7,3.2
E00000803,34.8,50.4,13.9,0.9
E00000804,25.3,50.6,17.3,6.8
E00000805,38.1,46.3,10.9,4.8
E00000806,11.7,42.3,31.5,14.4
E00000810,31.4,43.8,19,5.7
E00000813,47.7,41.5,8,2.8
E00000814,30.4,54.8,14.8,0
E00000815,37.1,43.1,17.2,2.6
E00000816,26.4,50.4,18.4,4.8
E00000817,9.5,37.2,40.1,13.1
E00000818,33.1,50.4,13.4,3.1
E00000871,22.3,55.4,18.5,3.8
E00000872,59.8,35.1,4.6,0.6
E00000873,8.3,50,34.2,7.5
E00000874,44.2,41.6,11.5,2.7
E00000876,13.8,45,34.9,6.4
E00000877,22.8,61.4,15.2,0.7
E00000878,32.4,40.8,21.2,5.6
E00000881,46.4,37,14.5,2.2
E00000882,28.8,49.6,15.8,5.8
E00000883,30.4,55.6,9.6,4.4
E00000884,41.7,47.7,9.1,1.5
