areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00000577,10.2,9.1,12.8,59.1,8.8
E00000609,16.1,10.1,8.8,55.5,9.6
E00000769,21.6,5.4,5.2,59,8.8
E00000770,20.8,15,7.3,44.2,12.7
E00000771,24.7,9.3,5.9,46.9,13.3
E00000772,26.4,9.7,3.5,53.9,6.6
E00000773,8.9,16.3,9.2,57.3,8.3
E00000774,8.2,20.5,5.7,60.3,5.4
E00000775,7.2,3.6,8.4,73.3,7.5
E00000776,15.2,8.6,10.5,58.6,7.1
E00000777,11.1,4.1,4.8,76.5,3.5
E00000778,27.2,5.4,7.6,50.7,9
E00000779,17.8,5,6,64.4,6.8
E00000780,14.6,10.3,5.2,57.1,12.8
E00000781,12.4,13.2,8.9,59.2,6.4
E00000782,28.5,7.8,4.4,51.6,7.8
E00000783,14.8,6.1,7,65.2,7
E00000785,23.6,5.5,8.1,56.4,6.4
E00000786,35.5,4.1,6.7,45.4,8.4
E00000787,18,7.3,9.5,55.1,10.1
E00000788,21.4,4.8,10.2,45.9,17.7
E00000789,14.1,14.5,5.3,58.6,7.5
E00000790,16.8,8.4,6.1,58.9,9.8
E00000791,12.4,9.4,7.9,66.3,4.1
E00000792,4,10.2,17.8,57.6,10.5
E00000793,3.7,4.2,10.4,76.4,5.3
E00000794,19,12.7,6.2,51.4,10.7
E00000795,6,8.5,8.5,68.9,8.2
E00000796,20.8,23.1,5.8,38.9,11.4
E00000797,13.5,7.9,8.8,68.4,1.5
E00000798,7,7.6,7,71.5,7
E00000799,8.3,6,8.9,75.1,1.7
E00000800,14.9,7.8,5.6,62.4,9.3
E00000801,8.8,8.1,8.8,68.1,6.3
E00000802,10,8.8,10.3,61.6,9.4
E00000803,6.7,4.8,4.4,77.4,6.7
E00000804,8.1,3.9,9.2,76,2.8
E00000805,10.8,5.1,6.7,71.3,6.2
E00000806,19.7,3.8,9.1,59.4,7.9
E00000810,17.4,10.3,6.4,57.4,8.5
E00000813,12.3,7.2,8.5,66.1,5.9
E00000814,7.7,9.9,7,66.2,9.2
E00000815,17.1,6.5,5.5,67.3,3.6
E00000816,17.3,7,8.8,59.6,7.3
