areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00000577,20,47.6,32.4
E00000609,16,41.2,42.7
E00000769,24.3,50.7,25
E00000770,17.2,45,37.7
E00000771,11.3,53.7,35
E00000772,15.5,44,40.5
E00000773,11.8,40.3,47.9
E00000774,16.8,51.4,31.8
E00000775,23.3,52.4,24.3
E00000776,15.3,41.4,43.2
E00000777,9.9,57.7,32.4
E00000778,13.6,48.8,37.6
E00000779,13.9,54.7,31.4
E00000780,13.8,56,30.3
E00000781,6.4,51.3,42.3
E00000782,13.9,48.9,37.2
E00000783,20.5,50.7,28.8
E00000785,8.7,58,33.3
E00000786,10.6,65.9,23.5
E00000787,17,43,40
E00000788,9,59.5,31.5
E00000789,12.8,47.9,39.4
E00000790,18.7,40,41.3
E00000791,14.3,41.6,44.2
E00000792,21.6,39.2,39.2
E00000793,20.8,64.2,15.1
E00000794,14.5,43.4,42.1
E00000795,21.7,52.2,26.1
E00000796,13.9,40.1,46
E00000797,15.5,49.5,35
E00000798,22.7,33.3,43.9
E00000799,15.7,50.6,33.7
E00000800,17,43,40
E00000801,19,57,24.1
E00000802,21.2,54,24.8
E00000803,19.2,65.4,15.4
E00000804,14.8,51.3,33.9
E00000805,13.6,51.9,34.6
E00000806,15.9,57.3,26.8
E00000810,20.3,54.1,25.7
E00000813,7,44.3,48.7
E00000814,14.3,49.4,36.4
E00000815,11.4,67.1,21.5
E00000816,17,51.1,31.9
E00000817,13.6,53.8,32.6
E00000818,13.4,34.5,52.1
E00000871,24.7,56.5,18.8
E00000872,18.3,42.4,39.3
E00000873,18.7,59.8,21.5
E00000874,13,68.5,18.5
E00000876,9.7,66,24.3
E00000877,9.3,74.8,15.9
E00000878,11.7,59.2,29.1
E00000881,27.1,38,34.9
E00000882,8.1,39.2,52.7
E00000883,20.3,43.5,36.2
E00000884,11.6,55.4,33.1
E00000885,20.6,38.2,41.2
E00000886,13.7,71.6,14.7
E00000887,17.5,35,47.6
E00000889,12.3,58.7,29
E00000891,25,43.1,31.9
E00000892,23.9,51.1,25
E00000893,16.7,65.5,17.9
E00000895,14.3,59.5,26.2
E00000896,18.3,44.4,37.3
E00000898,9.5,60.1,30.4
E00000899,17.6,60.4,22
E00000901,15.2,63.6,21.2
E00000902,24.5,34,41.5
E00000903,30.4,47.8,21.7
E00000905,13.3,51.1,35.6
E00000907,14.9,55.2,29.9
E00000909,20,67.3,12.7
E00000910,21.1,54.4,24.4
