areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00042111,89.4,1.9,8.7
E00042112,93.4,1.3,5.3
E00042127,87.1,1.7,11.2
E00042129,73.5,2.2,24.3
E00042179,76,5.7,18.3
E00042180,93.7,1.9,4.5
E00042183,93,1.7,5.3
E00042184,93.4,2.2,4.4
E00042186,80.2,2.1,17.6
E00042187,95.4,1,3.6
E00042188,89.4,1.6,9
E00042190,92.5,3.3,4.2
E00042192,92.3,0.5,7.2
E00042195,90.3,3.1,6.7
E00042197,87.5,1.2,11.3
E00042200,93.1,2.6,4.3
E00042203,96.7,0,3.3
E00042206,87.7,2.2,10.1
E00042208,92.9,0,7.1
E00042213,91.6,3,5.4
E00042214,89.6,8.9,1.4
E00042216,76.1,6.7,17.3
E00042220,93.3,2.8,4
E00042221,76.5,3.5,20
E00042224,89.6,3.8,6.6
E00042225,97,1.3,1.7
E00042227,88.2,1.1,10.7
E00042402,80.6,1.3,18.1
E00042403,91.9,3.4,4.7
E00042404,84.9,3.2,11.8
E00042405,79.2,4.3,16.5
E00042406,78.3,3.2,18.5
E00042407,93.5,1.4,5
E00042408,86,5.2,8.8
E00042409,89.9,1.9,8.2
E00042410,85.4,3.2,11.4
E00042411,67.6,5.1,27.3
E00042412,84.9,4.4,10.7
E00042413,78.8,1.6,19.7
E00042414,78.9,3.4,17.6
E00042415,83.6,1.9,14.5
E00042416,91.6,1.9,6.5
E00042417,97.5,0.4,2.1
E00042418,88.9,3,8.1
E00042419,83.9,2.7,13.4
E00042420,90.8,1.5,7.6
E00042421,84.4,7.5,8
E00042424,85.4,2,12.6
E00042425,84.4,3.8,11.9
E00042426,86.9,3.2,9.9
E00042427,80.3,1.8,17.9
E00042428,78.6,3.6,17.8
E00042429,75.2,4.1,20.7
E00042430,84.9,1.8,13.3
E00042431,84.7,5.9,9.5
E00042432,85.3,2.9,11.8
E00042433,77.8,3,19.1
E00042434,87.1,3.6,9.2
E00042435,88.2,2.9,8.9
E00042436,86.6,2,11.4
E00042437,83.1,3.9,13
E00042438,81.6,1.7,16.6
E00042557,93.7,2.3,4
E00042558,83.7,1.1,15.2
E00042559,93.3,0.8,5.8
E00042560,95.6,0.6,3.9
E00042562,92.5,0.9,6.5
E00042564,93.3,0.6,6.1
E00042768,91,1.2,7.8
E00042769,94,1.9,4.1
