areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00042111,30.6,38,28.9,2.5
E00042112,38.5,28.1,26.7,6.7
E00042127,32.2,6.6,48.7,12.5
E00042129,54.7,24.6,16.8,3.9
E00042179,2.6,93.5,3.9,0
E00042180,0,1.5,31,67.5
E00042183,0,4.2,76.3,19.5
E00042184,0,33.2,52.6,14.2
E00042186,31.6,53.5,8.8,6.1
E00042187,0,26.5,50.2,23.3
E00042188,2.3,20,64.6,13.1
E00042190,0.7,2.2,51.5,45.6
E00042192,1.3,9,56.4,33.3
E00042195,0.7,9.8,85.3,4.2
E00042197,0,8.7,62.5,28.8
E00042200,9.9,4.6,72.5,13
E00042203,6.8,3.9,81.6,7.8
E00042206,2.3,39.8,50,7.8
E00042208,0,11.5,41.7,46.9
E00042213,0,0.7,12.9,86.4
E00042214,0,18.4,57.9,23.7
E00042216,0.9,47.4,35.1,16.7
E00042220,0,0,46.7,53.3
E00042221,8.6,84.5,4.3,2.6
E00042224,0,26.5,32.5,41
E00042225,0,13.9,69.7,16.4
E00042227,0,28.1,70.2,1.8
E00042402,7.8,62.8,26.4,3.1
E00042403,1.6,41.8,44.6,12
E00042404,14.8,33.3,38.5,13.3
E00042405,5.6,48.4,38.1,7.9
E00042406,4.3,54.3,23.7,17.7
E00042407,6.5,12,38.9,42.6
E00042408,0,2.5,24.8,72.7
E00042409,8.5,63.1,23.4,5
E00042410,7,59.5,26.6,7
E00042411,5.4,49.5,24.3,20.7
E00042412,25.2,19.1,4.3,51.3
E00042413,11.4,21.1,30.1,37.4
E00042414,19.4,41.8,15.3,23.5
E00042415,17.9,57.2,19.3,5.5
E00042416,0,60.3,39.7,0
E00042417,1.4,67.1,23.8,7.7
E00042418,5.8,31.4,31.4,31.4
E00042419,0,58.1,28.1,13.8
E00042420,0.7,59.7,33.6,6
E00042421,0.9,51.3,40.9,7
E00042424,6.4,45.7,35.7,12.1
E00042425,2.6,12,36.8,48.7
E00042426,6.3,43.3,26.8,23.6
E00042427,9.2,53.8,27.7,9.2
E00042428,4.5,58.4,30.5,6.5
E00042429,5.6,27.8,21.1,45.6
E00042430,9.3,51.7,29.7,9.3
E00042431,4.6,5.7,80.5,9.2
E00042432,6,39.6,39.6,14.8
E00042433,4.8,20.2,51.2,23.8
E00042434,11.1,59.5,18.3,11.1
