areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00042111,64.9,5.2,20.8,9.1
E00042112,48.8,13.8,21.3,16.3
E00042127,51.3,8.8,28.3,11.5
E00042129,57.8,10.6,25.5,6.2
E00042179,36.3,11,47.8,4.9
E00042180,39.8,9.4,42.5,8.3
E00042183,42,8,37.7,12.3
E00042184,38.9,4.2,47.7,9.3
E00042186,37.9,13.6,40.2,8.3
E00042187,45.3,6.7,36.7,11.2
E00042188,50,9.9,27.6,12.5
E00042190,43.8,11.9,39.4,5
E00042192,43.3,10.3,38.1,8.2
E00042195,50.8,7.8,29.1,12.3
E00042197,46.9,7.8,37.5,7.8
E00042200,46.3,8.8,34,10.9
E00042203,50.4,6,27.4,16.2
E00042206,40.3,10.1,40.3,9.4
E00042208,33.3,15.9,38.1,12.7
E00042213,38,14.8,41.2,6
E00042214,46.8,10.6,34,8.5
E00042216,38.9,8.1,41.6,11.4
E00042220,39.4,6.5,44.7,9.4
E00042221,36.5,5.2,45.2,13
E00042224,44.4,5.9,40.8,8.9
E00042225,39,7.4,41.9,11.8
E00042227,45.1,7.5,33.8,13.5
E00042402,50.4,4.9,37.4,7.3
E00042403,49.8,7.5,36.6,6.1
E00042404,41.3,8.9,40.8,8.9
E00042405,35,11.3,46.3,7.3
E00042406,43.4,10.3,43.1,3.2
E00042407,31,11,50.3,7.6
E00042408,37.8,12.2,38.3,11.7
E00042409,48.1,7,37.4,7.5
E00042410,41.7,9.3,44.1,4.9
E00042411,43.7,12.6,36.5,7.2
E00042412,41,11.1,41,6.9
E00042413,44.9,10.1,35.4,9.6
E00042414,44.6,10.8,39.2,5.4
E00042415,44,8.2,37.1,10.7
E00042416,44.4,6.5,35.5,13.7
E00042417,40,3.2,46.3,10.5
E00042418,45.9,5.3,41.8,7.1
E00042419,39,5.4,48.1,7.5
E00042420,39.7,13.2,38,9.1
E00042421,37.3,8,48.7,6
E00042424,43.6,7.7,42,6.6
E00042425,38.7,8.9,49.7,2.6
E00042426,44.4,9.9,37.7,8
E00042427,44.9,9.3,38.4,7.4
E00042428,48.4,6.8,35.8,8.9
E00042429,48.8,9.9,32.1,9.3
E00042430,45,4,41.6,9.4
E00042431,44.5,10.1,31.1,14.3
E00042432,53.2,6.9,34,5.9
E00042433,47.1,10.1,35.5,7.2
E00042434,42.5,13.1,38.1,6.3
E00042435,47.7,6.5,34,11.8
E00042436,49.1,5.3,39.5,6.1
E00042437,37,11.8,45.7,5.5
E00042438,53.1,13.1,26.3,7.4
E00042557,53.2,4.1,25.7,17
E00042558,51.6,6.5,25.8,16.1
E00042559,51.1,6.5,23.7,18.7
E00042560,59.2,9.2,12.5,19.2
E00042562,58.4,4.4,16.8,20.4
E00042564,62.5,8,11.6,17.9
E00042768,58,6.7,23.5,11.8
E00042769,45.4,9.2,25.4,20
E00042770,45.7,2.9,35.2,16.2
E00042772,46,8,26.4,19.5
E00042773,47.9,6.8,34.2,11
E00042774,61.6,9.6,13.7,15.1
E00042775,60.6,7.6,20.6,11.2
E00042776,53.3,4.8,24.8,17
E00042780,41.5,8.5,34.6,15.4
E00042781,50.5,8.6,29,11.8
E00042782,46.3,4.4,32.5,16.9
E00042783,46.8,14.7,24.8,13.8
E00042784,58.3,4.2,22.2,15.3
E00042785,49.6,7.7,23.1,19.7
E00042786,40.7,6.8,36.2,16.4
E00042787,55.5,7.3,17.3,20
E00042788,52.8,4.6,25,17.6
E00042789,53.5,5,25.2,16.4
E00042790,70.5,0,11.5,17.9
E00042791,62.9,6.7,9.5,21
E00042792,56.9,5.9,21.6,15.7
E00042793,65,5,16,14
E00042794,45.4,7.2,25.1,22.2
E00042795,56.3,7.5,24.4,11.9
E00042796,48.3,11.9,20.3,19.6
E00042797,50.7,4.2,29.6,15.5
E00042798,53.8,6.1,28.8,11.4
E00042799,41,11.1,29.9,17.9
E00042800,39.8,11.2,37.8,11.2
E00042802,52,8.7,17.3,22
E00042931,47,14.5,23.9,14.5
E00042932,47.3,13.2,25.6,14
E00042934,43.5,19.5,28.6,8.4
E00042935,50.5,11.6,23.2,14.7
E00042937,56,9.5,24.1,10.3
E00042939,51.8,10.2,24.8,13.1
E00042940,48.8,11,22,18.1
E00042941,59.1,12.6,17.6,10.7
E00042942,62.4,6.9,18.8,11.9
E00042943,54.2,7.8,20.9,17
E00042944,42.6,8.5,30.2,18.6
E00042945,31.6,17.7,38,12.7
E00042946,53.8,10.5,17.5,18.2
E00042947,50.4,10.5,26.3,12.8
E00042948,43.1,13.1,32.5,11.3
E00042949,49.6,8.4,37.4,4.6
E00042950,58.3,10.7,19.4,11.7
E00042951,36,12.8,35.5,15.6
E00042952,43,15.5,23.2,18.3
E00042953,57,15.4,18.1,9.4
E00042954,51.4,7.3,33,8.3
E00042955,68.8,10.4,15.6,5.2
E00042956,52.4,8.7,21.4,17.5
E00042957,48.3,16.1,27.1,8.5
E00042958,51.5,9,27.5,12
E00042959,43.1,12.1,31.9,12.9
E00042960,39.9,9.1,36.4,14.7
E00042961,52.5,11.9,18.6,16.9
E00042962,58.4,10.4,16.9,14.3
E00042963,60.7,11.5,24.6,3.3
E00042964,47.8,9.6,24.3,18.3
E00042965,50,10.2,27.8,12
E00042966,57.9,6.3,18.3,17.5
E00042967,52.3,9.8,25,12.9
E00042968,48.8,7,24,20.2
E00042969,44.4,7.4,27.8,20.4
E00042970,46.1,6.3,31.3,16.4
E00042971,45,7.1,39.6,8.3
E00042972,45.3,5.9,38.2,10.6
E00042974,37.1,12,38.9,12
E00042975,45.4,7.8,39,7.8
E00042976,47.8,6.5,39.1,6.5
E00042977,45.3,9.3,32,13.3
E00042978,41.2,6.1,40.5,12.2
E00042979,61.7,2.6,22.6,13
E00042980,50.3,6.6,32.9,10.2
E00042981,55.6,5.1,28.3,11.1
E00042982,49.6,12.4,32.7,5.3
E00042983,38.5,10.4,37.8,13.3
E00042984,44,8.6,36.2,11.2
E00042985,58,5,26,11
E00042986,41,9.3,35.4,14.3
E00042987,56.1,5.8,23,15.1
E00042988,45.3,10,34.7,10
E00042989,36.8,6.8,43.6,12.8
E00042990,39.2,9.8,43.1,7.8
E00042991,50.3,8.7,28.9,12.1
E00042992,54.5,6.5,23.6,15.4
E00042993,58.5,5.1,26.3,10.2
E00042994,52.5,13.1,20.5,13.9
E00042995,52.4,5.6,26.6,15.3
E00042996,41,6,44.6,8.4
E00042997,53.2,6.4,27,13.5
E00042998,44.9,9.3,41.1,4.7
E00042999,46.3,11.7,26.5,15.4
E00043000,43.9,4.3,43.9,7.9
E00043001,46.3,12.4,33.6,7.8
E00043002,45,13.8,22.9,18.3
E00043003,39.8,15.3,22.4,22.4
E00043005,42.1,17.1,18.4,22.4
E00043009,50.8,9.2,30,10
E00043010,55.7,9.6,24.3,10.4
E00043011,52,7,25,16
E00043012,45.5,14.3,29.2,11
E00043013,55.4,10.9,17.8,15.8
E00043014,46.9,11.5,23.1,18.5
E00043015,53.3,13.1,21.5,12.1
E00043016,49.3,11.3,30,9.3
E00043017,46.1,17.6,28.5,7.9
E00043018,42.9,10.1,35.3,11.8
E00043019,42.5,17.6,30.1,9.8
E00043020,38.3,13.5,38.3,9.8
E00043021,50,8.8,21.9,19.4
E00043022,53.4,9,18,19.5
E00043023,47.3,7.3,36.4,9.1
E00043024,55.4,13.2,21.5,9.9
E00043025,39.5,10.8,36.5,13.2
E00043026,53.2,9,24.3,13.5
E00043027,56.3,11.3,21.1,11.3
E00043028,60.5,9.6,15.3,14.6
E00043029,44.4,10.2,33.5,12
E00043030,37.2,14.1,40.1,8.7
E00043031,39.5,17.1,29.5,14
E00043032,41.6,21.8,30.7,5.9
E00043033,43,19,23,15
E00043034,51.3,13.9,19,15.8
E00043035,50.5,15.3,18,16.2
E00043036,35.5,14.5,37,13
E00043037,50.8,10.4,26.9,11.9
E00043038,62.3,13.2,9.3,15.2
E00043039,55.3,10.7,18.4,15.5
E00043040,62.5,10.6,13.5,13.5
E00043041,53.4,16.5,14.6,15.5
E00043042,63.9,13.9,12.5,9.7
E00043043,60.5,8.4,17.6,13.4
E00043044,44.1,23.6,22.4,9.9
E00043045,28.1,20.7,34.1,17
E00043046,63,12.3,15.2,9.4
E00043047,60.1,12.8,12.8,14.4
E00043048,53.8,11.8,20.2,14.3
E00043049,42.2,27.5,19.3,11
E00043050,46.1,19.7,19.7,14.5
E00043051,45.6,16.3,25.2,12.9
E00043052,50.4,14,23.1,12.4
E00043053,49.6,16.3,15.6,18.5
E00043054,56,9.6,20,14.4
E00043055,56,11.9,12.8,19.3
E00043056,54.2,15,16.8,14
E00043057,45.9,12.6,19.8,21.6
E00043058,53.8,16.9,13.1,16.2
E00043059,48.2,10.9,27.3,13.6
E00043060,54.8,9.6,19.9,15.8
E00043061,62.7,3.9,25.5,7.8
E00043062,42.7,15.4,29.1,12.8
E00043063,44.4,14.5,24.2,16.9
E00043064,49.6,8.3,21.5,20.7
E00043065,53.7,12,19.4,14.8
