geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00051471,95.4,4.6
E00051476,89.7,10.3
E00051477,86.4,13.6
E00051479,93.3,6.7
E00051480,92.8,7.2
E00051484,96.4,3.6
E00051485,93.4,6.6
E00051487,95,5
E00051501,96.7,3.3
E00051502,98.5,1.5
E00051503,96.2,3.8
E00051504,95.2,4.8
E00159066,88.7,11.3
E00159067,93.5,6.5
E00159068,95.3,4.7
E00159069,93.3,6.7
E00159070,94.1,5.9
E00159071,94.7,5.3
E00159072,93.1,6.9
E00159073,94.7,5.3
E00159074,95.3,4.7
E00159075,90.2,9.8
E00159076,96.1,3.9
E00159077,92.6,7.4
E00159078,93,7
E00159079,95,5
E00159081,95,5
E00159082,96.7,3.3
E00159134,97.6,2.4
E00159136,91.8,8.2
E00159137,95,5
E00159277,94,6
E00159278,92.3,7.7
E00159279,93.5,6.5
E00159280,98.1,1.9
E00159281,95.3,4.7
E00159282,92.8,7.2
E00159283,94.2,5.8
E00159284,91.9,8.1
E00159285,94.7,5.3
E00159286,97.2,2.8
E00159287,94.3,5.7
E00159288,97.5,2.5
E00159290,95.7,4.3
E00159294,95.5,4.5
E00159295,91.1,8.9
E00159296,95.6,4.4
E00159297,95.2,4.8
E00159298,94,6
E00159299,89.7,10.3
E00159300,95.4,4.6
E00159301,88.3,11.7
E00159302,95.4,4.6
E00159303,96.9,3.1
E00159304,93.1,6.9
E00159305,94.4,5.6
E00159306,96.3,3.7
E00159501,92,8
E00163860,93.9,6.1
E00163861,96.5,3.5
E00164121,96.7,3.3
E00164122,96.5,3.5
E00164123,94,6
E00164377,97.8,2.2
E00164378,94.1,5.9
E00164379,94.7,5.3
E00164381,96.2,3.8
E00164383,92.2,7.8
E00164384,80.1,19.9
E00164386,91.4,8.6
E00164387,76.6,23.4
E00164389,84.5,15.5
E00164390,78.7,21.3
E00164452,87.7,12.3
E00164453,90,10
E00164454,91.9,8.1
E00164455,68.6,31.4
E00164456,93.8,6.2
E00164457,80.4,19.6
E00164458,90.2,9.8
E00164459,81,19
E00164460,90.6,9.4
E00164461,89.2,10.8
E00164462,80.6,19.4
E00164463,82.1,17.9
E00164464,86.2,13.8
E00164465,87.3,12.7
E00164466,86.4,13.6
E00164467,86,14
E00164468,88.9,11.1
E00164469,90.6,9.4
E00164470,87.6,12.4
E00164471,96.3,3.7
E00164472,96.3,3.7
E00164473,97.1,2.9
E00164474,96.4,3.6
E00164475,93,7
E00164476,98,2
E00164477,97.2,2.8
E00164478,95,5
E00164497,86.8,13.2
E00164499,87.3,12.7
E00164500,78.3,21.7
E00164501,77.3,22.7
E00164502,88.3,11.7
E00164503,83.6,16.4
E00164504,89.4,10.6
E00164505,89,11
E00164506,86.8,13.2
E00164508,94.5,5.5
E00164509,90.6,9.4
E00164510,89.2,10.8
E00164511,91.8,8.2
E00164512,86.9,13.1
E00164513,89.9,10.1
E00164514,87.7,12.3
E00164515,89.1,10.9
E00164516,91.1,8.9
E00164517,87.2,12.8
E00164518,85.4,14.6
E00164519,81.3,18.7
E00164520,82.9,17.1
E00164521,84.9,15.1
E00164539,88.8,11.2
E00164542,93.2,6.8
E00164543,95.3,4.7
E00164544,91.3,8.7
E00164545,93,7
E00164546,94.6,5.4
E00164547,94.1,5.9
E00164552,79.6,20.4
E00164553,78.4,21.6
E00164554,69.9,30.1
E00164555,62.7,37.3
E00164556,80.3,19.7
E00164557,72.4,27.6
E00164558,81,19
E00164559,93,7
E00164560,89.7,10.3
E00164562,85.2,14.8
E00164563,92.4,7.6
E00164564,88.4,11.6
E00164565,86.4,13.6
E00164566,83.3,16.7
E00164567,83.8,16.2
E00164568,96.9,3.1
E00164569,82,18
E00164570,93.9,6.1
E00164571,92.2,7.8
E00164572,81.7,18.3
E00164573,83.2,16.8
E00164574,83,17
E00164575,89.2,10.8
E00164576,87.9,12.1
E00164577,83.6,16.4
E00164578,87.7,12.3
E00164579,87.5,12.5
E00164580,90.3,9.7
E00164581,92.4,7.6
E00164582,92.4,7.6
E00164583,82.1,17.9
E00164584,90.5,9.5
E00164585,96,4
E00164586,83.7,16.3
E00164605,92.1,7.9
E00164606,94.6,5.4
E00164607,95.6,4.4
E00164608,94.1,5.9
E00164609,93.8,6.2
E00164610,85,15
E00164611,78.2,21.8
E00164612,98.3,1.7
E00164613,95.4,4.6
E00164614,88.4,11.6
E00164615,84.6,15.4
E00164616,95.2,4.8
E00164617,85.4,14.6
E00164618,89.8,10.2
E00164619,81.4,18.6
E00164620,95.6,4.4
E00164621,88.6,11.4
E00164622,95.1,4.9
E00164623,86.6,13.4
E00164624,89.2,10.8
E00164625,80.5,19.5
E00164626,80.2,19.8
E00164627,85,15
E00164628,93.7,6.3
E00164629,98.3,1.7
E00164630,86.5,13.5
E00164631,89.1,10.9
E00171585,90.9,9.1
E00171596,94.9,5.1
E00172214,94,6
E00172288,93.6,6.4
E00181299,88.2,11.8
E00181300,85.3,14.7
E00181319,97.6,2.4
E00181348,88.5,11.5
E00181354,91.3,8.7
E00181373,94.5,5.5
E00185033,95.5,4.5
E00185037,93.7,6.3
E00185038,90.4,9.6
E00185095,92.9,7.1
