geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00051471,67.5,32.5
E00051476,64.4,35.6
E00051477,72.1,27.9
E00051479,56.9,43.1
E00051480,75.8,24.2
E00051484,72.3,27.7
E00051485,70.4,29.6
E00051487,51.4,48.6
E00051501,55.6,44.4
E00051502,63.4,36.6
E00051503,66.9,33.1
E00051504,62.8,37.2
E00159066,52,48
E00159067,52.1,47.9
E00159068,51.4,48.6
E00159069,36.7,63.3
E00159070,51.7,48.3
E00159071,48.9,51.1
E00159072,51.7,48.3
E00159073,21.7,78.3
E00159074,38.8,61.2
E00159075,49.2,50.8
E00159076,62.3,37.7
E00159077,48.6,51.4
E00159078,58.2,41.8
E00159079,57.5,42.5
E00159081,50.7,49.3
E00159082,60.4,39.6
E00159134,58.8,41.2
E00159136,60.5,39.5
E00159137,39.5,60.5
E00159277,57.9,42.1
E00159278,33.8,66.2
E00159279,45.2,54.8
E00159280,57.6,42.4
E00159281,58.1,41.9
E00159282,55.3,44.7
E00159283,34.1,65.9
E00159284,30.4,69.6
E00159285,57.6,42.4
E00159286,58,42
E00159287,40.9,59.1
E00159288,52.5,47.5
E00159290,60.8,39.2
E00159294,45.4,54.6
E00159295,54.1,45.9
E00159296,64.1,35.9
E00159297,55,45
E00159298,67.9,32.1
E00159299,67.4,32.6
E00159300,60,40
E00159301,64.9,35.1
E00159302,58.4,41.6
E00159303,56.4,43.6
E00159304,65.9,34.1
E00159305,63.7,36.3
E00159306,65.2,34.8
E00159501,53.3,46.7
E00163860,56,44
E00163861,57.5,42.5
E00164121,59.3,40.7
E00164122,60.5,39.5
E00164123,66.4,33.6
E00164377,66.5,33.5
E00164378,72.2,27.8
E00164379,72.4,27.6
E00164381,58.7,41.3
E00164383,56,44
E00164384,30.8,69.2
E00164386,53.6,46.4
E00164387,37,63
E00164389,35.7,64.3
E00164390,36.2,63.8
E00164452,30.8,69.2
E00164453,39.4,60.6
E00164454,38.1,61.9
E00164455,24,76
E00164456,50.5,49.5
E00164457,30.8,69.2
E00164458,40.9,59.1
E00164459,36.5,63.5
E00164460,35.5,64.5
E00164461,33,67
E00164462,38.6,61.4
E00164463,34.4,65.6
E00164464,44.7,55.3
E00164465,35,65
E00164466,34.8,65.2
E00164467,37.4,62.6
E00164468,41.1,58.9
E00164469,50.9,49.1
E00164470,32.8,67.2
E00164471,69.9,30.1
E00164472,68.1,31.9
E00164473,55.6,44.4
E00164474,56.4,43.6
E00164475,52,48
E00164476,65.6,34.4
E00164477,56.3,43.7
E00164478,23.1,76.9
E00164497,34.4,65.6
E00164499,30.9,69.1
E00164500,34.1,65.9
E00164501,26.6,73.4
E00164502,35,65
E00164503,35.4,64.6
E00164504,42.2,57.8
E00164505,56.5,43.5
E00164506,62.1,37.9
E00164508,60.1,39.9
E00164509,48,52
E00164510,56.2,43.8
E00164511,57.9,42.1
E00164512,48.2,51.8
E00164513,44.7,55.3
E00164514,42.7,57.3
E00164515,38.3,61.7
E00164516,46.7,53.3
E00164517,46.5,53.5
E00164518,41.1,58.9
E00164519,33.3,66.7
E00164520,16.7,83.3
E00164521,41,59
E00164539,41.8,58.2
E00164542,54.3,45.7
E00164543,61.1,38.9
E00164544,31.3,68.8
E00164545,60.5,39.5
E00164546,45.8,54.2
E00164547,69.1,30.9
E00164552,47.7,52.3
E00164553,34,66
E00164554,30.3,69.7
E00164555,39.7,60.3
E00164556,45.8,54.2
E00164557,39.2,60.8
E00164558,36.7,63.3
E00164559,53.2,46.8
E00164560,50,50
E00164562,41.9,58.1
E00164563,57.3,42.7
E00164564,41.7,58.3
E00164565,48.9,51.1
E00164566,40,60
E00164567,52,48
E00164568,52.1,47.9
E00164569,37.7,62.3
E00164570,49.3,50.7
E00164571,56.3,43.7
E00164572,42.1,57.9
E00164573,40.3,59.7
E00164574,39.3,60.7
E00164575,44.8,55.2
E00164576,43.7,56.3
E00164577,30.2,69.8
E00164578,44.9,55.1
E00164579,35.3,64.7
E00164580,54.7,45.3
E00164581,68.2,31.8
E00164582,61.7,38.3
E00164583,42.2,57.8
E00164584,54.6,45.4
E00164585,62.2,37.8
E00164586,39.4,60.6
E00164605,56.4,43.6
E00164606,60.9,39.1
E00164607,60.8,39.2
E00164608,57.6,42.4
E00164609,63.9,36.1
E00164610,37,63
E00164611,22,78
E00164612,55.4,44.6
E00164613,63.3,36.7
E00164614,26.3,73.7
E00164615,42.1,57.9
E00164616,57.9,42.1
E00164617,27.6,72.4
E00164618,45.9,54.1
E00164619,30.4,69.6
E00164620,57.4,42.6
E00164621,52,48
E00164622,55.4,44.6
E00164623,39.9,60.1
E00164624,57.5,42.5
E00164625,29.1,70.9
E00164626,46.4,53.6
E00164627,41,59
E00164628,61.2,38.8
E00164629,52.9,47.1
E00164630,40.6,59.4
E00164631,37.6,62.4
E00171585,31.8,68.2
E00171596,56.1,43.9
E00172214,56.2,43.8
E00172288,58.3,41.7
E00181299,31.7,68.3
E00181300,42.2,57.8
E00181319,64.9,35.1
E00181348,46.4,53.6
E00181354,73,27
E00181373,63,37
E00185033,55.4,44.6
E00185037,44,56
E00185038,41.9,58.1
E00185095,66,34
