geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00164565,13.1,45.4,29.2,12.3
E00164566,17,56.3,18.5,8.1
E00164567,15.2,44.8,29.6,10.4
E00164568,8.4,45.5,36.1,9.9
E00164569,24.1,40.9,28.5,6.6
E00164570,12.5,35.8,33.3,18.3
E00164571,5.5,51.7,36.6,6.2
E00164572,14.2,42.5,30.7,12.6
E00164573,28.8,42.4,22.4,6.4
E00164574,19.6,40.6,24.6,15.2
E00164575,9.8,30.7,43.8,15.7
E00164576,18.9,43.4,29.2,8.5
E00164577,25.2,44.7,21.1,8.9
E00164578,24.2,51.6,20.2,4
E00164579,21.1,48.6,21.8,8.5
E00164580,6,39.3,40.2,14.5
E00164581,4.9,36.6,44.7,13.8
E00164582,8,39.3,39.3,13.4
E00164583,20.5,48.4,22.1,9
E00164584,4.7,39.5,40.3,15.5
E00164585,5.5,32.3,42.5,19.7
E00164586,17.6,55.4,22.3,4.7
E00164605,12.7,30.5,43.2,13.6
E00164606,3.8,45,38.9,12.2
E00164607,10.1,40.3,38.3,11.4
E00164608,11.2,35.1,39.6,14.2
E00164609,4.2,35.2,43,17.6
E00164610,28.9,37.7,22.8,10.5
E00164611,38.2,48.8,9.8,3.3
E00164612,4.6,34.2,46.7,14.5
E00164613,2.7,40.5,46.8,9.9
E00164614,41.9,37.2,15.5,5.4
E00164615,18.2,46.2,28.7,7
E00164616,6.3,37.5,39.8,16.4
E00164617,39.1,44.2,14.5,2.2
E00164618,9,38.7,44.1,8.1
E00164619,37.2,45.3,12.8,4.7
E00164620,0,34.6,47.4,18
E00164621,3.9,40.6,37.5,18
E00164622,4.3,34.8,47,13.9
E00164623,27.5,49.1,18.6,4.8
E00164624,10.3,43.7,34.9,11.1
E00164625,43.8,34.6,16.2,5.4
E00164626,15.1,50.4,26.9,7.6
E00164627,14.3,47.6,30.5,7.6
E00164628,5.5,32,45.3,17.2
E00164629,6.2,31.8,50.4,11.6
E00164630,16.8,40.3,30.3,12.6
E00164631,33.9,38.8,19,8.3
E00171585,11.7,54.6,23.4,10.2
E00171596,7.8,34.4,50,7.8
E00172214,10.8,43.2,25.2,20.7
E00172288,3.4,20.5,45.2,30.8
E00181299,8.7,36.7,44.4,10.1
E00181300,10.3,39.7,37.1,12.9
E00181319,7.9,37.1,33.7,21.3
E00181348,19.9,35.3,31.6,13.2
E00181354,5,21.9,53.8,19.4
E00181373,0,25,48.8,26.2
E00185033,3.9,33,43.7,19.4
E00185037,15.1,41.5,39.6,3.8
E00185038,5.8,34.6,45.7,13.9
E00185095,5.6,23.6,40.3,30.6
