geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00051471,95.9,0.8,3.3
E00051476,94.7,2.1,3.2
E00051477,93.3,1.7,5
E00051479,96.8,1.6,1.6
E00051480,95,1.3,3.8
E00051484,97.9,0.3,1.8
E00051485,95.3,0.9,3.7
E00051487,95.5,2.1,2.4
E00051501,95.6,1.3,3.1
E00051502,98.5,0.7,0.7
E00051503,95.9,1.3,2.8
E00051504,96.2,1.3,2.5
E00159066,98.2,0,1.8
E00159067,92.6,1.9,5.6
E00159068,96.8,0.7,2.5
E00159069,94,0.3,5.7
E00159070,95.2,2.2,2.6
E00159071,95,1.1,3.9
E00159072,96.6,1.7,1.7
E00159073,96.6,0.5,2.9
E00159074,98.4,0,1.6
E00159075,95.4,0.3,4.3
E00159076,98.8,0.3,0.9
E00159077,96.1,1.8,2.1
E00159078,94.2,0,5.8
E00159079,97,1,2
E00159081,97.7,0.5,1.8
E00159082,98.7,0,1.3
E00159134,97.9,1,1
E00159136,94.5,2,3.5
E00159137,96,1,3
E00159277,96.1,1.8,2.2
E00159278,98.9,0.4,0.7
E00159279,96.9,0.3,2.8
E00159280,98.8,0,1.2
E00159281,95,1.6,3.5
E00159282,94.8,1,4.1
E00159283,96.6,0.4,3.1
E00159284,93.7,0.3,6
E00159285,97.4,1,1.6
E00159286,96.8,1.4,1.8
E00159287,95.7,1.5,2.8
E00159288,99.1,0.3,0.6
E00159290,97.7,0,2.3
E00159294,99.6,0,0.4
E00159295,94.4,1.3,4.3
E00159296,96.2,1.2,2.6
E00159297,94.2,1.1,4.8
E00159298,98.4,0.3,1.3
E00159299,97.2,0,2.8
E00159300,98,0.7,1.3
E00159301,91.2,2.1,6.7
E00159302,96.4,0.4,3.2
E00159303,99.6,0,0.4
E00159304,96.7,0.9,2.4
E00159305,95.6,0.6,3.8
E00159306,98.9,0,1.1
E00159501,94.4,0.5,5.1
E00163860,97.6,0.4,2
E00163861,97.7,0.8,1.6
E00164121,99.5,0.3,0.3
E00164122,97.5,0.5,2
E00164123,95.6,0.7,3.7
E00164377,98.2,1.5,0.4
E00164378,95.6,1.1,3.3
E00164379,97.1,0.4,2.5
E00164381,99.1,0.4,0.4
E00164383,95.4,1.1,3.5
E00164384,81.5,3.2,15.3
E00164386,93.7,0.7,5.6
E00164387,80.5,0.9,18.6
E00164389,88,0.4,11.6
E00164390,78.7,3,18.3
E00164452,87,2.2,10.8
E00164453,92.3,0,7.7
E00164454,89.9,1.9,8.2
E00164455,72.7,1.8,25.5
E00164456,97.1,0,2.9
E00164457,87.7,2.4,9.9
E00164458,91.1,0.3,8.6
E00164459,81,2.8,16.2
E00164460,93,1.2,5.8
E00164461,90.1,1.8,8.1
E00164462,81.6,1.3,17.1
E00164463,85.7,0.7,13.6
E00164464,90.3,0.9,8.8
E00164465,90.3,0.3,9.3
E00164466,88.6,1.8,9.5
E00164467,87.2,2.1,10.7
E00164468,90.4,1.2,8.4
E00164469,91.3,0,8.7
E00164470,90.2,0.3,9.4
E00164471,98.3,1,0.7
E00164472,98,0.7,1.3
E00164473,96.6,0.8,2.7
E00164474,96.9,0,3.1
E00164475,95.9,0,4.1
E00164476,96.4,0.8,2.8
E00164477,97.9,0,2.1
E00164478,96.1,1.1,2.8
E00164497,90.3,0.7,9
E00164499,89.7,1.6,8.6
E00164500,76.1,3.4,20.4
E00164501,78.7,2.7,18.6
E00164502,88.5,0.9,10.6
E00164503,86.8,1,12.2
E00164504,90.8,0.6,8.6
E00164505,94.3,0.6,5
E00164506,92.1,1.1,6.8
E00164508,97.9,0.7,1.4
E00164509,95,1.3,3.8
E00164510,96.2,0.2,3.6
E00164511,94.6,0.3,5.1
E00164512,93.2,1,5.8
E00164513,92.1,1.5,6.4
E00164514,92.3,0.8,6.9
E00164515,91.3,1.2,7.5
E00164516,93.2,1.1,5.7
E00164517,86.8,2.7,10.5
E00164518,85.4,1.1,13.6
E00164519,85.8,1.1,13.1
E00164520,83.4,2.7,13.9
E00164521,89.9,2.3,7.7
E00164539,90.8,2.3,6.9
E00164542,95.7,0.4,4
E00164543,95.6,0.3,4.1
E00164544,90.5,3.8,5.7
E00164545,94.3,1,4.7
E00164546,98.2,0.5,1.4
E00164547,99.3,0,0.7
E00164552,83.1,1.8,15
E00164553,84,1.7,14.4
E00164554,82,1,17
E00164555,71.3,0.3,28.3
E00164556,89.2,0.8,10
E00164557,84.7,1.4,13.8
E00164558,90.7,0.6,8.7
E00164559,96.9,0,3.1
E00164560,93.5,1.3,5.2
E00164562,86.6,1.2,12.2
E00164563,93.8,0.3,5.9
E00164564,90.4,0,9.6
E00164565,92.9,1.7,5.4
E00164566,82.5,1.1,16.4
E00164567,90.6,3.4,6
E00164568,95.3,0.3,4.4
E00164569,89.2,2.2,8.7
E00164570,95.1,0,4.9
E00164571,91.4,1.7,6.9
E00164572,85.3,2.1,12.6
E00164573,89.4,1.7,8.9
E00164574,85.6,2.3,12.1
E00164575,93.7,1.5,4.8
E00164576,92.4,0,7.6
E00164577,87.2,3.7,9.2
E00164578,87.3,4,8.7
E00164579,88,2.1,9.8
E00164580,93.6,1.1,5.2
E00164581,95.7,2.2,2.2
E00164582,98.4,0,1.6
E00164583,83.6,2.3,14.1
E00164584,96.7,0,3.3
E00164585,97,0,3
E00164586,84,2.4,13.6
E00164605,93.1,1.1,5.8
E00164606,98.4,0,1.6
E00164607,97.5,0,2.5
E00164608,95.3,0.9,3.7
