geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00051471,95.4,3,0.8,0.5,0.3
E00051476,89.7,9.7,0.6,0,0
E00051477,86.4,7.2,1.4,1.7,3.3
E00051479,93.6,5.6,0.4,0.4,0
E00051480,93.1,3.8,1.6,0.3,1.3
E00051484,96.4,3.6,0,0,0
E00051485,93.4,2.5,0.9,1.6,1.6
E00051487,95.3,3.6,0.6,0,0.6
E00051501,96.4,2.3,1,0.3,0
E00051502,98.5,1.1,0,0,0.4
E00051503,96.5,1.6,0.9,0,0.9
E00051504,95.2,2.9,0.6,0.3,1
E00159066,89.5,7,2.6,0,0.9
E00159067,93.5,6,0.5,0,0
E00159068,95.7,4.3,0,0,0
E00159069,93.3,2.7,1,1,2
E00159070,93.8,4,0.4,0.4,1.5
E00159071,94.7,2.6,1.6,0.8,0.3
E00159072,93.9,4.8,0.9,0,0.4
E00159073,94.7,3.4,1,1,0
E00159074,95.3,2.6,0.5,1.6,0
E00159075,90.5,6.9,0.7,1,1
E00159076,96.1,2.4,1.2,0.3,0
E00159077,93,3.2,0.7,1.1,2.1
E00159078,92.5,4.2,1.8,1.2,0.3
E00159079,95,5,0,0,0
E00159081,95,4.1,0.5,0,0.5
E00159082,96.7,3.3,0,0,0
E00159134,97.6,2.1,0,0,0.3
E00159136,92.5,6.7,0.2,0,0.5
E00159137,95,5,0,0,0
E00159277,95.4,4.3,0.4,0,0
E00159278,92.3,4.2,0.4,0,3.2
E00159279,93.5,4.9,1.3,0,0.3
E00159280,98.1,1.6,0,0.4,0
E00159281,95,1.6,1.6,0.9,0.9
E00159282,92.8,2.4,3.4,0.3,1
E00159283,94.2,5.4,0,0,0.4
E00159284,91.6,5.1,2.1,1.2,0
E00159285,95.3,4.7,0,0,0
E00159286,97.2,2.5,0,0.4,0
E00159287,95.1,3.4,1.2,0.3,0
E00159288,97.2,2.8,0,0,0
E00159290,95.7,4.3,0,0,0
E00159294,94.8,3.7,1.1,0,0.4
E00159295,90.9,7.8,1.1,0,0.3
E00159296,95.6,2.6,1.7,0,0
E00159297,95.2,4.8,0,0,0
E00159298,94.3,4.4,0.3,0,0.9
E00159299,89.9,9.8,0.3,0,0
E00159300,96,3.7,0.3,0,0
E00159301,88.6,6.5,2.3,1.8,0.9
E00159302,95.4,3.9,0,0,0.7
E00159303,96.9,1.8,0,1.3,0
E00159304,93.1,6,0.6,0.3,0
E00159305,94.6,3,2.1,0.3,0
E00159306,95.5,3.4,0.3,0.6,0.3
E00159501,92,6.7,0.3,0.8,0.3
E00163860,93.9,4.9,0,0.4,0.8
E00163861,96.1,3.9,0,0,0
E00164121,96.7,2.7,0.5,0,0
E00164122,96.5,3.5,0,0,0
E00164123,94.6,5.4,0,0,0
E00164377,97.8,2.2,0,0,0
E00164378,94.1,4.8,0.7,0.4,0
E00164379,93.7,6,0,0,0.4
E00164381,96.6,3,0.4,0,0
E00164383,92.2,4.6,0.7,1.8,0.7
E00164384,80.1,11.7,6,0.7,1.4
E00164386,91.1,7,1.9,0,0
E00164387,76.6,10,8.6,2.6,2.3
E00164389,84.5,10.2,2.5,2.5,0.4
E00164390,78.7,10.2,8.5,1.3,1.3
E00164452,88,7.4,4,0.6,0
E00164453,90,5.9,2.7,1.4,0
E00164454,91.6,4.8,2.2,0.5,0.9
E00164455,68.4,8.6,15,5.2,2.8
E00164456,93.8,4.4,1.8,0,0
E00164457,80.6,10.2,6.5,1.9,0.8
E00164458,90.2,5.5,3.9,0,0.3
E00164459,80.2,6.5,8.2,3.1,2
E00164460,90.6,3.9,3.9,1.2,0.4
E00164461,90.4,5.5,3.2,0.9,0
E00164462,80.9,8.9,5.4,3.8,1
E00164463,81.6,6,9.6,2.1,0.7
E00164464,86.7,7.4,3.6,1.2,1.2
E00164465,87.6,6.2,4.5,0.7,1
E00164466,86.2,6.2,5.2,1.5,0.9
E00164467,85.7,6.8,4.2,2.7,0.6
E00164468,88.9,5.7,2.4,0.9,2.1
E00164469,90.6,2.5,5.8,1.1,0
E00164470,87.9,8.9,1.3,1.6,0.3
E00164471,96.6,3.4,0,0,0
E00164472,96,3,0.7,0.3,0
E00164473,97.1,2.1,0.5,0,0.3
E00164474,96.4,3.1,0.4,0,0
E00164475,93,3.7,2.1,1.2,0
E00164476,98,0.8,1.2,0,0
E00164477,97.2,2.5,0.4,0,0
E00164478,95,3.9,0.7,0.4,0
E00164497,86.8,6.5,2.8,2.3,1.6
E00164499,86.9,8,2.9,1.3,0.8
E00164500,79,8.6,8.6,2.6,1.2
E00164501,77.8,10.6,5.5,4.8,1.4
E00164502,88,5.3,4.7,2,0
E00164503,84.1,8.1,3,3,1.8
E00164504,89.9,6.1,2.6,1.4,0
E00164505,89,8.2,0.6,0.3,1.9
E00164506,86.8,10.7,1.1,0,1.4
E00164508,94.5,4.5,0.7,0,0.3
E00164509,90.3,7.8,1.6,0.3,0
E00164510,89,7.8,1.1,0.9,1.1
E00164511,92.4,4.1,2.2,1.3,0
E00164512,86.3,10.8,1.9,0,1
E00164513,89.9,8.2,1.5,0.3,0
E00164514,87.7,8.1,3.4,0.8,0
E00164515,89.1,5.7,3,1.3,0.9
E00164516,90.6,6.7,2,0.7,0
E00164517,87.2,5.4,4.4,2.4,0.7
E00164518,85.4,6.1,6.4,1.9,0.3
E00164519,80.9,13.9,2.5,0.5,2.2
E00164520,82.6,8.1,5.8,2.3,1.2
E00164521,85.8,9,3.1,1.5,0.5
E00164539,88.8,7.8,3.5,0,0
E00164542,93.2,5,0.7,0,1.1
E00164543,94.7,2.9,1.5,0.3,0.6
E00164544,90.9,6.8,1.9,0.4,0
E00164545,93.9,2.4,2.7,1,0
E00164546,94.6,4.5,0.9,0,0
E00164547,94.4,5.6,0,0,0
E00164552,79.3,7.7,6.5,3.1,3.4
E00164553,78.4,12.2,5,2.2,2.2
E00164554,69.9,16.8,6.3,2.1,4.9
E00164555,63.2,11.9,8.4,9.1,7.4
E00164556,80.5,12.9,4.1,0.8,1.8
E00164557,72.3,16.8,4.3,3.1,3.6
E00164558,80.5,15.7,2.9,0.6,0.3
E00164559,93.3,6.3,0,0.4,0
E00164560,90,7.4,1.7,0.9,0
E00164562,84.5,8.5,4.7,0.6,1.8
E00164563,92.4,4.9,1,1.4,0.3
E00164564,87.9,7.8,3.2,0.6,0.6
E00164565,86.4,9.3,2.5,1.1,0.6
E00164566,83.7,4.5,7.5,1.6,2.7
E00164567,83.8,9.9,2.8,2.3,1.1
E00164568,96.4,1.6,1.3,0.5,0.3
E00164569,82.2,12.5,2.2,2.2,0.9
E00164570,93.9,3.8,1.1,1.1,0
E00164571,92.2,4.9,1.6,0.3,1
E00164572,81.7,10.8,3.2,3.5,0.8
E00164573,83.4,11.3,1.3,2.6,1.3
E00164574,83,9.8,3.5,2.8,0.9
E00164575,89.6,8.1,2,0.3,0
E00164576,89.9,6.5,0.7,2.9,0
E00164577,83.6,9.1,2.6,1.5,3.3
E00164578,87.7,6.3,2.3,3,0.7
E00164579,87.5,6.9,1.9,3.2,0.5
E00164580,91,4.9,3.4,0.4,0.4
E00164581,92.4,6.2,0.7,0,0.7
E00164582,92.4,5.2,1.6,0.8,0
E00164583,81.8,11.8,3.4,2,1
E00164584,90.5,7.4,1.2,0,0.9
E00164585,95.4,3,1.3,0,0.3
E00164586,83.7,7.6,3.4,3.4,1.8
E00164605,92.1,6.1,0,1.8,0
E00164606,94.6,5.4,0,0,0
E00164607,95.6,2.5,1.9,0,0
E00164608,93.5,3.7,1.2,1.6,0
E00164609,94.6,4,0.6,0.6,0.3
E00164610,85.3,9.2,2.6,1.5,1.5
E00164611,78.8,8.4,5.2,5.2,2.4
E00164612,98.3,1.2,0.3,0.3,0
E00164613,95.4,2.1,0,0,2.5
E00164614,89,8.2,2.2,0.6,0
E00164615,84.8,9.2,4.9,0.8,0.3
E00164616,95.2,3.6,0.9,0.3,0
E00164617,85.4,9.9,2.9,1.5,0.4
E00164618,90.5,5.7,0.8,2.7,0.4
E00164619,81.6,12.2,3.8,2,0.3
E00164620,95.6,4.1,0,0.3,0
E00164621,88.3,7.1,3.6,0,1
E00164622,95.5,4.5,0,0,0
E00164623,86.8,7.7,2.7,1.6,1.1
E00164624,89.2,5.2,3.6,1.3,0.7
E00164625,80.5,9.7,5.6,3.4,0.7
E00164626,80.7,8.5,3.8,2.6,4.4
E00164627,85.7,8.5,4.3,0.8,0.8
E00164628,93.7,5.6,0,0.7,0
