areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00037600,39,40.8,1.8,18.3
E00037601,41,21.6,32.4,5
E00037602,55.9,40.7,3.4,0
E00037628,44.5,34.8,9,11.6
E00037629,27.6,42.5,19.7,10.2
E00037631,42.4,38.4,2,17.2
E00037632,55.5,27.7,2.9,13.9
E00037634,41.4,39.8,10.9,7.8
E00037636,28.9,22.7,25.8,22.7
E00037637,42.8,23.9,22.6,10.7
E00037638,33.3,23,31.7,11.9
E00037639,30.2,19.8,42.5,7.5
E00037640,29.4,41.6,20.6,8.4
E00037641,54.7,35.5,1.7,8.1
E00037642,50.9,39.8,1.9,7.4
E00037644,12.3,25.4,51.8,10.5
E00037645,50,25,14.7,10.3
E00037646,47.1,47.1,0,5.8
E00037647,39.4,34.8,15.5,10.3
E00037648,34.3,41.9,4.8,19
E00037649,59.2,26.9,6.2,7.7
E00037650,35.4,32.7,25.9,6.1
E00037651,56.3,34.4,0.9,8.4
E00037652,44.9,35.3,8.8,11
E00037653,71.8,22.5,0.7,4.9
E00037654,44.4,12.7,31.7,11.1
E00037655,50.8,30.8,10,8.5
E00037656,41.1,45.2,2.4,11.3
E00037657,48,30.1,8.1,13.9
E00037658,64.3,24.3,0.9,10.4
E00037659,40.2,19.6,28,12.1
E00037660,43.1,31.4,2.9,22.5
E00037661,47.9,41,1.4,9.7
E00037662,40.7,44.7,1.6,13
E00037663,28.6,4.5,58.9,8
E00037664,37.1,33.1,1.6,28.2
E00037665,40.9,13.9,12.2,33
E00037666,37.6,18.4,33.3,10.6
E00037667,36.1,37.7,4.9,21.3
E00041199,41.1,41.1,3.6,14.3
E00041254,35,33.3,18.7,13
E00041256,68.5,25.9,1.9,3.7
E00041258,69.9,27.2,1.9,1
E00041260,23.6,20.2,38.2,18
E00041261,45.3,23.6,23.6,7.5
E00041262,21.7,35,30,13.3
E00041263,61.3,35.9,0,2.8
E00041264,25.4,11.1,58.7,4.8
E00041267,28.3,40,22.5,9.2
E00041269,21.8,17.3,46.4,14.5
E00041270,45.5,15.2,33.3,6.1
E00041272,42.1,34.5,13.1,10.3
E00041273,53.3,30.2,0.6,16
E00041274,44.7,29.5,16.7,9.1
E00041275,49.2,25,16.7,9.2
E00041276,31.3,37.4,25.2,6.1
E00041279,24.5,19.1,40.9,15.5
E00041283,38.7,36.9,14.4,9.9
E00041284,40,42.4,2.4,15.3
E00041285,47.2,41.6,0,11.2
E00041286,42.9,40,0,17.1
E00041287,54.9,38.2,0,6.9
E00041290,43.3,36.2,6.3,14.2
E00041291,51.3,37,0,11.8
E00041292,41.1,45.7,0.7,12.6
E00041293,28.2,24.4,29,18.3
E00041296,40.9,38.6,4.5,15.9
E00041297,24.6,32.2,0.8,42.4
E00168693,18.9,60.2,0.5,20.4
E00168712,20.6,65.6,0,13.7
E00168717,17.8,75.2,0.5,6.4
E00168718,30.1,53.4,2.9,13.6
E00180091,60.3,24.8,1.7,13.2
E00180135,15.9,73.2,3.6,7.2
E00185185,25.2,36.7,25.2,12.9
E00185211,33.2,46.2,0,20.7
E00185253,20,12.9,10,57.1
