areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00037600,100,0,0,0
E00037601,100,0,0,0
E00037602,97.9,2.1,0,0
E00037628,98.7,0.6,0,0.6
E00037629,99.2,0,0,0.8
E00037631,99,1,0,0
E00037632,97.1,1.5,0.7,0.7
E00037634,97.7,2.3,0,0
E00037636,96.9,1,0,2
E00037637,100,0,0,0
E00037638,100,0,0,0
E00037639,100,0,0,0
E00037640,100,0,0,0
E00037641,97.1,0.6,0.6,1.7
E00037642,97.2,2.8,0,0
E00037644,96.4,1.8,0.9,0.9
E00037645,98.2,0.9,0,0.9
E00037646,100,0,0,0
E00037647,99.4,0,0,0.6
E00037648,97.2,0.9,0,1.8
E00037649,99.2,0,0,0.8
E00037650,98.6,0.7,0,0.7
E00037651,98.6,0.5,0,0.9
E00037652,99.3,0.7,0,0
E00037653,98.6,0,0,1.4
E00037654,99.2,0.8,0,0
E00037655,100,0,0,0
E00037656,99.2,0.8,0,0
E00037657,98.8,0.6,0,0.6
E00037658,99.1,0.9,0,0
E00037659,99.1,0,0,0.9
E00037660,99,0,0,1
E00037661,99.3,0.7,0,0
E00037662,97.6,1.6,0,0.8
E00037663,99.1,0,0,0.9
E00037664,96.8,1.6,0,1.6
E00037665,98.3,1.7,0,0
E00037666,99.3,0,0,0.7
E00037667,98.3,0,0.8,0.8
E00041199,98.2,1.8,0,0
E00041254,100,0,0,0
E00041256,98.8,1.2,0,0
E00041258,100,0,0,0
E00041260,98.9,0.6,0,0.6
E00041261,99,0,0,1
E00041262,100,0,0,0
E00041263,100,0,0,0
E00041264,100,0,0,0
E00041267,99.2,0,0,0.8
E00041269,97.2,1.9,0,0.9
E00041270,96.9,0,1.6,1.6
E00041272,96.6,0.7,2.7,0
E00041273,100,0,0,0
E00041274,99.2,0.8,0,0
E00041275,100,0,0,0
E00041276,97.4,0.9,0.9,0.9
E00041279,99.1,0,0.9,0
E00041283,98.2,0,0,1.8
E00041284,100,0,0,0
E00041285,98.4,1.6,0,0
E00041286,94.4,2.8,0,2.8
E00041287,100,0,0,0
E00041290,98.4,0.8,0.8,0
E00041291,97.5,1.7,0.8,0
E00041292,99.3,0.7,0,0
E00041293,100,0,0,0
E00041296,100,0,0,0
E00041297,97.5,2.5,0,0
E00168693,99,0.5,0,0.5
E00168712,99.2,0.8,0,0
E00168717,98.5,1,0.5,0
E00168718,99,1,0,0
E00180091,99.2,0.8,0,0
E00180135,100,0,0,0
E00185185,99.5,0,0,0.5
E00185211,95.2,2.2,1.6,1.1
E00185253,94.3,0,0,5.7
