areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00037600,28.4,25.8,31.6,14.2
E00037601,33.7,26.1,28.3,12
E00037602,25.5,25.5,37,12
E00037628,11.5,35.5,35.5,17.5
E00037629,15.2,40.4,25.8,18.5
E00037631,7.2,39.9,36.2,16.7
E00037632,29.5,34.9,25.5,10.1
E00037634,36.5,32.1,15.1,16.4
E00037636,30.5,33.9,27.1,8.5
E00037637,38.2,34.2,15.1,12.5
E00037638,33,34.9,16,16
E00037639,33.3,32.4,22.9,11.4
E00037640,21.4,33.5,34.8,10.3
E00037641,20.1,33.6,35,11.2
E00037642,16.5,33.8,35.3,14.3
E00037644,30.4,39.2,8.9,21.5
E00037645,36.5,33,18.3,12.2
E00037646,16.1,32.7,38.7,12.6
E00037647,19.6,39.9,29.8,10.7
E00037648,25.3,34.9,23.5,16.3
E00037649,24.3,34.8,24.3,16.5
E00037650,36.7,34.7,17.7,10.9
E00037651,16.3,33.1,41.6,9
E00037652,18.5,29.2,39.9,12.5
E00037653,24.8,24.8,37.2,13.2
E00037654,17,41.5,25.5,16
E00037655,15.3,35.9,34.4,14.5
E00037656,19,30.4,39.2,11.4
E00037657,21.8,31,27,20.1
E00037658,17.8,35.5,39.3,7.5
E00037659,34.7,31.6,21.4,12.2
E00037660,11,37.6,37.6,13.8
E00037661,29.3,32.5,31.2,7
E00037662,18.5,36.4,32.4,12.7
E00037663,38.8,34.7,10.2,16.3
E00037664,30.6,32.1,24.6,12.7
E00037665,21.3,32.6,34.8,11.2
E00037666,24,39.7,24.8,11.6
E00037667,30,36,19.3,14.7
E00041199,9.1,44.2,31.2,15.6
E00041254,28.9,34.7,19.8,16.5
E00041256,18.8,39.8,28.9,12.5
E00041258,12.4,44.9,29.2,13.5
E00041260,34.9,29.5,20.9,14.7
E00041261,24.2,42.9,18.7,14.3
E00041262,27.5,33.3,15.8,23.3
E00041263,28.6,32.1,25.7,13.6
E00041264,34.7,37.5,13.9,13.9
E00041267,31.6,30.9,20.4,17.1
E00041269,33,41.5,11.3,14.2
E00041270,11.1,40,26.7,22.2
E00041272,22.4,39.1,23.1,15.4
E00041273,11.5,37.4,34.1,17
E00041274,22.6,39.1,15,23.3
E00041275,25.9,45.4,16.7,12
E00041276,20.5,40.9,17.3,21.3
E00041279,36.9,30.6,10.8,21.6
E00041283,30.2,33.6,18.1,18.1
E00041284,22.4,41.8,25.5,10.2
E00041285,22,46.2,21.2,10.6
E00041286,25.2,36,23.7,15.1
E00041287,23.5,31.3,26.1,19.1
E00041290,27.5,37.9,24.2,10.5
E00041291,28.2,43,14.8,14.1
E00041292,27.2,33.9,22.8,16.1
E00041293,32.7,37.5,15.4,14.4
E00041296,18.4,41.8,19.9,19.9
E00041297,20.9,38.1,25.4,15.7
E00168693,23.4,37.3,31.9,7.5
E00168712,25,33.7,27,14.3
E00168717,16,39.1,33.5,11.4
E00168718,22.3,33.1,32.5,12.1
E00180091,13,39.1,30.4,17.4
E00180135,7.1,49.3,34.7,8.9
E00185185,21.3,42.5,19.9,16.3
E00185211,19.1,34.3,31.8,14.8
E00185253,27.3,40,16.4,16.4
