areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00037600,64.5,2.3,33.2
E00037601,37.6,0,62.4
E00037602,64.2,0.3,35.5
E00037628,60.5,1.2,38.3
E00037629,68,1.4,30.6
E00037631,67,2.9,30.1
E00037632,57.3,1.2,41.6
E00037634,62,4.3,33.7
E00037636,31.6,1.1,67.4
E00037637,52.4,3.8,43.8
E00037638,46.2,3,50.9
E00037639,60.6,0.6,38.9
E00037640,59,1,40
E00037641,62.5,2.4,35.1
E00037642,58.9,3,38.1
E00037644,43.7,4.4,51.9
E00037645,53.6,1.8,44.6
E00037646,71.5,1.8,26.7
E00037647,57.2,2.8,40
E00037648,74.3,2.2,23.5
E00037649,47.8,2,50.2
E00037650,52.1,4.2,43.7
E00037651,60.1,0,39.9
E00037652,59.9,2.2,38
E00037653,44.4,0,55.6
E00037654,46,2.7,51.3
E00037655,55.5,2.5,42
E00037656,62.9,0.8,36.3
E00037657,57.6,4.6,37.8
E00037658,48.6,0.5,50.9
E00037659,50.8,3.1,46.1
E00037660,61.9,0.6,37.6
E00037661,59.2,1.5,39.2
E00037662,73.7,2.1,24.2
E00037663,31.3,2.7,66
E00037664,63.8,1.9,34.3
E00037665,46.4,3.6,50
E00037666,46,3.1,51
E00037667,65.5,4.4,30.1
E00041199,67.3,1.8,31
E00041254,52.6,3.4,44
E00041256,42.9,1.7,55.5
E00041258,45.2,0.5,54.3
E00041260,38.1,1.2,60.7
E00041261,48.1,4.9,47
E00041262,51.9,3.5,44.6
E00041263,51.5,3,45.6
E00041264,36.9,4.3,58.8
E00041267,58.8,1.5,39.7
E00041269,53.3,7,39.7
E00041270,34.6,3.9,61.4
E00041272,56.4,2.1,41.5
E00041273,52.1,1.1,46.7
E00041274,53.5,1.7,44.8
E00041275,46.7,1.8,51.6
E00041276,55.8,4.9,39.4
E00041279,52.6,7.5,39.9
E00041283,55.8,3.9,40.3
E00041284,62.5,3.8,33.8
E00041285,59.6,2.7,37.8
E00041286,65.3,0,34.7
E00041287,56.3,0.5,43.2
E00041290,63.4,0.8,35.8
E00041291,67.3,2.4,30.3
E00041292,63.8,2.1,34.1
E00041293,47.6,1.9,50.5
E00041296,45.6,2.6,51.8
E00041297,69.7,5.9,24.5
E00168693,77.2,1.8,21
E00168712,74.6,1.2,24.2
E00168717,82.1,1.3,16.6
E00168718,73.9,3.9,22.2
E00180091,43.5,2.4,54.1
E00180135,78.9,1.8,19.3
E00185185,61.6,3.9,34.5
E00185211,69,2.6,28.4
E00185253,53.8,4.8,41.3
