geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00054762,90,5,1.7,3.3
E00054763,89.4,4.3,2.7,3.6
E00054764,91.6,4.4,1.2,2.8
E00054765,87.1,3.6,3.2,6
E00054766,91.9,3.9,1.1,3.2
E00054767,90,5.8,1.3,2.9
E00054768,92.4,4.1,1.3,2.2
E00054769,84.5,9.3,3.1,3.1
E00054770,89.8,5.7,2.5,1.9
E00054771,85.9,7.8,2.7,3.5
E00054772,88.3,3.7,2,6
E00054773,87.3,3.7,3,6
E00054774,87.7,7.5,1.6,3.2
E00054775,90.3,3.8,2.1,3.8
E00054776,83.6,9.2,2.3,5
E00054777,87.6,1.7,0.8,9.9
E00054778,89.7,6.3,1.7,2.3
E00054779,92.4,2.4,1.8,3.4
E00054797,89.6,6.4,1.2,2.9
E00054798,92.8,1.4,2.4,3.4
E00054801,88.2,4.2,2.9,4.8
E00054802,91.2,3.9,1.4,3.5
E00054804,89.3,3.7,2.3,4.7
E00054805,90.1,3.3,2.6,3.9
E00054806,93,3.1,1.7,2.1
E00054807,92.4,4.5,0.3,2.9
E00054808,84.8,2.2,4.8,8.3
E00054809,90.4,3.4,2.1,4.1
E00054810,90,7,0,3
E00054811,88.6,5,4.5,1.8
E00054812,91.3,3.7,2.1,2.9
E00054813,94.7,3.4,1.4,0.5
E00054814,89.5,5.1,3.1,2.3
E00054815,91.9,3.2,1.9,2.9
E00054816,93.8,4.2,1.2,0.8
E00054817,94.5,3.1,2,0.4
E00054818,91.7,5.5,1.5,1.2
E00054819,89.1,5.9,0.8,4.2
E00054820,86.8,4.7,2.6,5.8
E00054821,88.2,4.3,3.9,3.5
E00054822,85.2,10,1.7,3
E00054823,87.4,8.4,2.7,1.5
E00054824,90.4,7.4,1.1,1.1
E00054825,92.1,4.4,1.9,1.6
E00054827,88,8.1,1.6,2.3
E00054828,92.9,2.4,2.4,2.4
E00054829,92.6,2.3,1.2,3.9
E00054830,88.9,2.1,6.3,2.8
E00054831,83.7,7,2.3,7
E00054832,91,5.8,1.1,2.2
