geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00054762,98.6,1.4,0,0
E00054763,95.3,1.2,0.6,2.9
E00054764,97.9,0,0,2.1
E00054765,93.8,2.8,0,3.5
E00054766,98.4,1.6,0,0
E00054767,99.3,0.7,0,0
E00054768,94.3,3.5,0.4,1.8
E00054769,97.8,0.7,0,1.4
E00054770,100,0,0,0
E00054771,98.4,0,0.8,0.8
E00054772,95.8,0.7,0.7,2.8
E00054773,98.1,0.6,0.6,0.6
E00054774,97.5,2.5,0,0
E00054775,95.5,1.5,0,3
E00054776,100,0,0,0
E00054777,95.2,2.1,1.4,1.4
E00054778,98,0.7,0.7,0.7
E00054779,94.5,0,0,5.5
E00054797,95.5,2.6,0,1.9
E00054798,92.7,4.8,2.4,0
E00054801,97.6,0,2.4,0
E00054802,93.8,1.5,0,4.6
E00054804,93.4,1.8,0.6,4.2
E00054805,94.7,0.7,0,4.6
E00054806,97.8,0.7,0,1.5
E00054807,93.4,1.3,2,3.3
E00054808,96.4,1.8,0.6,1.2
E00054809,98.7,0.6,0,0.6
E00054810,99.2,0.8,0,0
E00054811,97.7,0,0,2.3
E00054812,100,0,0,0
E00054813,97.4,0.9,0,1.8
E00054814,98.1,0.6,0,1.3
E00054815,99.3,0,0.7,0
E00054816,100,0,0,0
E00054817,99.3,0,0,0.7
E00054818,97.1,0.7,0.7,1.5
E00054819,99.2,0,0.8,0
E00054820,100,0,0,0
E00054821,100,0,0,0
E00054822,100,0,0,0
E00054823,95.2,3.2,0,1.6
E00054824,96,3.3,0,0.7
E00054825,95.5,1.8,0,2.7
E00054827,99.2,0.8,0,0
E00054828,96.6,0,1.7,1.7
E00054829,96.4,0.9,0,2.7
E00054830,96.6,1.1,1.1,1.1
E00054831,97.4,0,0.9,1.8
E00054832,99.2,0.8,0,0
E00054833,99.2,0.8,0,0
E00054834,98.6,0.7,0.7,0
E00054835,94.4,1.6,0,4
E00054836,98.5,1.5,0,0
E00054837,99.2,0.8,0,0
E00054838,98.6,0,0,1.4
E00054839,98.7,1.3,0,0
E00054840,100,0,0,0
E00054841,99.2,0,0,0.8
E00054842,97.8,1.5,0,0.7
E00054843,100,0,0,0
E00054844,99.2,0,0,0.8
E00054886,96.6,0.9,0.9,1.7
E00054887,89.7,4.3,0,6
E00054888,99.2,0,0,0.8
E00054889,97.8,2.2,0,0
E00054890,97.8,2.2,0,0
E00054891,97.9,0.9,0,1.3
E00054892,95.9,1.4,0,2.7
E00054893,98.6,1.4,0,0
E00054894,85,7.9,1.4,5.7
E00054895,99.1,0.4,0,0.4
E00054896,94.7,4.4,0,0.9
E00054897,93.7,3.4,0.6,2.3
E00054898,99.2,0,0,0.8
E00054899,95.5,0.9,0,3.6
E00054900,99.1,0.9,0,0
E00054901,99.3,0,0,0.7
E00054902,97.1,1.4,0.7,0.7
E00054903,99.2,0.8,0,0
E00054904,97.3,0,0.9,1.8
E00054905,97.4,0.9,0.9,0.9
E00054906,97.4,1.9,0,0.6
E00054907,99.3,0.7,0,0
E00054908,94.1,0.7,3,2.2
E00054909,100,0,0,0
E00054910,98,0.7,0,1.4
E00054911,97.5,2.5,0,0
E00054912,97.4,1.7,0,0.9
E00054914,95.3,1.6,1.6,1.6
E00054916,93.3,0,2.5,4.2
E00054917,91.2,3.5,2.6,2.6
E00054918,98.4,1.6,0,0
E00054919,94.5,2.4,0.8,2.4
E00054920,96.7,0.8,0,2.4
E00054921,98.5,1.5,0,0
E00054922,97.8,0.7,0,1.5
E00054923,97,0,0.7,2.2
E00054925,96.9,3.1,0,0
E00054926,99.4,0.6,0,0
E00054927,99,0,1,0
E00054928,100,0,0,0
E00054929,97.5,1.9,0,0.6
E00054930,97.2,1.4,0,1.4
E00054931,98.5,0.7,0,0.7
E00054932,100,0,0,0
E00054933,95.4,0,1.1,3.4
E00054934,99.2,0.8,0,0
E00054935,99.2,0.8,0,0
E00054936,98.9,0.6,0,0.6
E00054937,98.6,1.4,0,0
E00054938,99.2,0,0,0.8
E00054939,99,1,0,0
E00054940,96.7,0.7,0,2.6
E00054941,100,0,0,0
E00054942,98,2,0,0
E00054943,95,2.8,0.7,1.4
E00054944,98.5,1.5,0,0
E00054945,99.1,0,0.9,0
E00054946,99.2,0,0,0.8
E00054947,100,0,0,0
E00054948,95.3,2.4,2.4,0
E00054949,97.7,0.6,1.7,0
E00054950,99.4,0.6,0,0
E00054951,96.5,1.4,1.4,0.7
E00054952,99.2,0,0.8,0
E00054953,100,0,0,0
E00054954,95,3.6,0.5,0.9
E00054955,99.2,0,0.8,0
E00054956,94.8,5.2,0,0
E00054957,97.6,0.8,0,1.6
E00054958,99.4,0,0,0.6
E00054959,99.2,0,0.8,0
