geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00054762,43.9,18.9,22,15.2
E00054763,51.7,15.5,18.8,14
E00054764,46.6,16.5,20.3,16.5
E00054765,36.9,17.1,32.4,13.5
E00054766,47.9,15.2,23.6,13.3
E00054767,45,19.3,22.8,12.9
E00054768,33.7,16.6,35.9,13.8
E00054769,35.2,22.4,21.6,20.8
E00054770,43.8,10.8,23.3,22.2
E00054771,37.4,13.1,37.4,12.1
E00054772,48.5,18.6,22.7,10.3
E00054773,47.8,22.6,14.5,15.1
E00054774,41,19,22.9,17.1
E00054775,51.4,16.2,16.2,16.2
E00054776,39.5,15.8,28.9,15.8
E00054777,53.4,9.8,20.3,16.5
E00054778,39.9,13,37,10.1
E00054779,46,17.5,15.1,21.4
E00054797,49.5,12.1,24.7,13.7
E00054798,57.3,12.8,15.4,14.5
E00054801,45.9,18,25.4,10.7
E00054802,45.5,18.2,17.4,18.9
E00054804,51.5,19.7,10.6,18.2
E00054805,38.9,13.5,28.6,19
E00054806,51.2,15.2,18.3,15.2
E00054807,50.6,13.7,23.2,12.5
E00054808,50,17.3,20,12.7
E00054809,46.6,16.8,18,18.6
E00054810,51.2,10.4,21.3,17.1
E00054811,47.7,14,20.6,17.8
E00054812,46.5,13.4,26.8,13.4
E00054813,52.4,12.1,21,14.5
E00054814,38,15.8,34.2,12
E00054815,34.2,13.7,41.8,10.3
E00054816,41.3,12.4,34.7,11.6
E00054817,53.2,13.5,21.3,12.1
E00054818,42.2,15.7,28.9,13.3
E00054819,54.4,11,25,9.6
E00054820,45,21.7,20,13.3
E00054821,41,12.4,45.7,1
E00054822,41.7,10.4,38.5,9.4
E00054823,42.2,14.9,29.9,13
E00054824,36.2,14.5,29.6,19.7
E00054825,40.9,11.8,29.6,17.7
E00054827,46.4,14.3,30.4,8.9
E00054828,56.5,13.9,19.1,10.4
E00054829,47,20.9,18.3,13.9
E00054830,40.4,19.1,19.1,21.3
E00054831,67.4,8.7,15.2,8.7
E00054832,41,8.3,34,16.7
E00054833,40.9,15.7,27.8,15.7
E00054834,43.9,14.4,30.2,11.5
E00054835,54.5,12.1,15.2,18.2
E00054836,30.7,17.5,42.3,9.5
E00054837,40,10.4,32.8,16.8
E00054838,37.8,12.6,34.3,15.4
E00054839,44.4,14.4,32.2,8.9
E00054840,43.6,20.1,22.1,14.1
E00054841,54.9,13.7,19.6,11.8
E00054842,45.6,11.8,27.2,15.4
E00054843,35.2,19.3,22.7,22.7
E00054844,59.6,9.2,20.2,11
E00054886,62.4,7.9,17.8,11.9
E00054887,43.4,10.1,21.2,25.3
