geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00054762,23.9,47.1,17.4,11.6
E00054763,16.6,36.7,21.3,25.4
E00054764,46.5,33.3,14.6,5.6
E00054765,52.4,29.4,11.2,7
E00054766,23.6,35,19.5,22
E00054767,18.7,41.8,16.4,23.1
E00054768,24.7,34.1,18.4,22.9
E00054769,38.1,36.7,14.4,10.8
E00054770,17.9,41.8,23.1,17.2
E00054771,26.6,46.8,13.7,12.9
E00054772,39.3,26.9,11.7,22.1
E00054773,15.8,27.2,15.8,41.1
E00054774,30.6,42.7,12.9,13.7
E00054775,20,30.4,19.3,30.4
E00054776,27,53.2,8.7,11.1
E00054777,29,27.6,11.7,31.7
E00054778,43,25.8,15.9,15.2
E00054779,22.3,26.2,20,31.5
E00054797,27.3,34.7,18,20
E00054798,18.3,29.4,26.2,26.2
E00054801,25.6,27.2,16.8,30.4
E00054802,30,33.1,16.2,20.8
E00054804,55.4,18.7,9,16.9
E00054805,34,41.3,11.3,13.3
E00054806,33.3,31.1,16.3,19.3
E00054807,34.9,38.2,11.8,15.1
E00054808,47.3,30.3,8.5,13.9
E00054809,40.1,35.7,14,10.2
E00054810,26.8,33.9,17.3,22
E00054811,55.6,24.8,11.3,8.3
E00054812,37.4,30.4,15.7,16.5
E00054813,38.6,39.5,12.3,9.6
E00054814,30.8,32.1,16.4,20.8
E00054815,31.2,40.4,14.2,14.2
E00054816,30.4,40,16.8,12.8
E00054817,46.7,29.2,13.1,10.9
E00054818,29.7,46.4,13.8,10.1
E00054819,44.5,30.5,14.8,10.2
E00054820,53.8,29.9,11.1,5.1
E00054821,32.8,42.6,9.8,14.8
E00054822,40.2,37.6,11.1,11.1
E00054823,29.1,48,10.2,12.6
E00054824,46.7,33.6,9.9,9.9
E00054825,64.4,30.6,3.7,1.4
E00054827,24,52.9,7.4,15.7
E00054828,26.7,28.4,23.3,21.6
E00054829,21.6,40.5,18.9,18.9
E00054830,47.1,33.3,12.6,6.9
E00054831,57.9,30.7,6.1,5.3
E00054832,29.3,33.3,18.7,18.7
E00054833,33.3,34.9,14,17.8
E00054834,30.5,39,11.3,19.1
E00054835,67.2,18,8.2,6.6
E00054836,25.4,47,10.4,17.2
E00054837,31.3,42.7,14.5,11.5
E00054838,29.6,40.8,15.5,14.1
E00054839,27.5,38.6,16.3,17.6
E00054840,33.8,37.7,16.2,12.3
E00054841,40.7,32.2,18.6,8.5
E00054842,39.6,33.6,17.9,9
E00054843,57.6,24.6,11,6.8
E00054844,50,35.4,8.5,6.2
E00054886,39.8,33.1,14.4,12.7
E00054887,34.5,33.6,15.5,16.4
E00054888,45.5,37.4,10.6,6.5
E00054889,30.1,36.8,14.3,18.8
E00054890,20.6,35.3,18.4,25.7
E00054891,32.9,45.7,13.7,7.7
E00054892,30.7,37.3,14,18
E00054893,23.5,36.9,20.8,18.8
E00054894,37.9,30.7,20,11.4
E00054895,26.2,48,16.4,9.3
E00054896,33.6,25.7,16.8,23.9
E00054897,26,27.2,17.3,29.5
E00054898,37.3,38.1,11.9,12.7
E00054899,33.9,30.3,21.1,14.7
E00054900,23,36.3,19.5,21.2
E00054901,40.7,31.9,18.5,8.9
E00054902,25.4,41.3,18.8,14.5
E00054903,16.7,43.3,17.5,22.5
E00054904,67.6,18,9,5.4
E00054905,31.6,33.3,17.9,17.1
E00054906,41.7,26.5,15.9,15.9
E00054907,35.1,26.9,19.4,18.7
E00054908,34.8,32.6,15.6,17
E00054909,46.6,33.6,13,6.9
E00054910,26,41.1,17.1,15.8
E00054911,34.8,32.3,17.1,15.9
E00054912,47,29.9,9.4,13.7
E00054914,42.3,33.1,13.8,10.8
E00054916,41.7,15.8,14.2,28.3
E00054917,36.3,23.9,16.8,23
E00054918,54.3,33.1,6.3,6.3
E00054919,47.3,30.2,8.5,14
E00054920,65,19.5,8.1,7.3
E00054921,32.3,25.4,22.3,20
E00054922,24.4,40,14.8,20.7
E00054923,26.7,38.5,16.3,18.5
E00054925,28.1,32.3,19.8,19.8
E00054926,25.1,41.9,14.5,18.4
E00054927,16.3,52,13.3,18.4
E00054928,24,43,15.6,17.3
E00054929,29.1,32.3,20.9,17.7
E00054930,52.4,32.4,11.7,3.4
E00054931,28.4,37.3,20.1,14.2
E00054932,21.3,45.7,11,22
E00054933,36.9,25,15.5,22.6
E00054934,54.7,26.5,7.7,11.1
E00054935,20.5,39.4,18.9,21.3
E00054936,27.4,43,13.4,16.2
E00054937,34.1,42,10.9,13
E00054938,26.8,44.9,13.4,15
E00054939,13.3,47.6,15.2,23.8
E00054940,48,30.9,10.5,10.5
E00054941,32.7,38.8,13.3,15.3
E00054942,16.4,51.3,15.8,16.4
E00054943,40.3,33.8,18,7.9
E00054944,21.2,48.5,12.9,17.4
E00054945,45.4,27.8,13.9,13
E00054946,31.6,40.6,15.8,12
E00054947,28.2,33.8,22.5,15.5
E00054948,15.7,38.6,21.3,24.4
E00054949,23.8,27.9,18,30.2
E00054950,26.9,34,12.8,26.3
E00054951,30.6,36.8,15.3,17.4
E00054952,28.6,44.4,11.1,15.9
E00054953,34.9,32.5,13.3,19.3
E00054954,28.3,31.1,18.7,21.9
E00054955,36.1,27.9,20.5,15.6
E00054956,33.1,44.2,12.8,9.9
E00054957,46,25.4,15.9,12.7
E00054958,27.7,29.6,22.6,20.1
E00054959,21.2,42.4,13.6,22.7
E00054960,22.1,44.2,19.5,14.2
E00054961,18.3,53.8,11.5,16.3
E00054962,29.5,32.7,21.2,16.7
E00054963,36.6,35.2,13.4,14.8
E00054964,29.8,39.7,16,14.5
E00054965,8.3,44.2,19.2,28.3
E00054966,24.1,26.7,22.5,26.7
E00054967,24.8,32,16.8,26.4
E00054968,23.9,51.4,9.9,14.8
E00054969,28.9,52.9,10.7,7.4
E00054970,25.3,38.4,15.8,20.5
E00054971,24.2,39.2,18.3,18.3
E00054972,20.9,42.7,19.1,17.3
E00054973,23,36.4,17.1,23.5
E00054974,29.6,33.8,16.2,20.4
E00054976,34.6,29.4,19,17
E00054977,29.8,33.1,23.1,14
E00054978,38.7,36.5,13.1,11.7
E00054979,25.5,34.3,17.6,22.5
E00054980,34.7,39.7,15.7,9.9
E00054981,27.7,32.3,22.3,17.7
E00054982,27.3,39.4,16.7,16.7
E00054983,76.7,16.3,3.5,3.5
E00054984,28.4,46.6,13.8,11.2
E00054985,25.4,47.5,12.7,14.4
E00054986,40.7,45.2,7.4,6.7
E00054987,29.1,36.3,18.4,16.2
E00054988,24.3,41.4,17.1,17.1
E00054989,22,34.6,15,28.3
E00054990,28.7,38.6,16.8,15.8
E00054991,31.7,40.8,13.3,14.2
E00054992,31.5,28.5,20,20
E00054993,78.5,14,4.3,3.2
E00054995,31.7,43.6,7.9,16.8
E00054996,18.4,43,22.8,15.8
E00054997,35.3,38.8,13.7,12.2
E00054998,26.9,47.3,9.7,16.1
E00055005,34.4,32.2,21.1,12.2
E00055007,25.6,30.2,20.9,23.3
E00055032,22.5,39.1,19.9,18.5
E00055036,19.3,44.4,13.3,23
E00055040,34.7,36.4,12.4,16.5
E00055041,36.6,35.5,12.8,15.1
E00055067,25.4,13,18.1,43.5
E00055068,33.1,22.8,15.7,28.3
E00055070,33.3,42.3,9.8,14.6
E00055071,20,35.2,24.8,20
E00055079,26.7,42.5,15.1,15.8
E00055080,35.7,38.4,11.6,14.3
E00055081,31.3,51.5,9.1,8.1
E00055082,19.2,36.7,22.6,21.5
E00055083,25.8,40.2,19.6,14.4
E00055084,20.3,36.5,17.6,25.7
