areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00008611,68.6,8.2,23.3
E00008619,77.1,3,19.9
E00008624,76.3,2,21.7
E00008634,72.4,2.9,24.7
E00008636,62.9,3.3,33.8
E00008641,88.8,3.5,7.7
E00008642,80.5,3,16.5
E00008906,75.7,4.7,19.6
E00008907,79.6,2.6,17.7
E00008908,76.8,4.6,18.6
E00008909,79.2,6.9,13.9
E00008910,77.3,4.3,18.5
E00008911,74.9,8.1,17
E00008912,83.9,2.5,13.6
E00008913,82.9,1.2,15.9
E00008914,74.2,3.9,21.9
E00008916,76.7,2.3,20.9
E00008918,87,1.7,11.3
E00008919,70.8,6.1,23.1
E00008920,76,3.7,20.3
E00008921,77.9,4.6,17.5
E00008922,78,4.7,17.3
E00008923,78.5,4.8,16.8
E00008924,73.1,4.6,22.3
E00008926,78.3,6.6,15.1
E00008928,82.1,6.4,11.4
E00008930,85.2,3,11.8
E00008935,77.9,3.9,18.2
E00008936,79.3,2.7,18
E00008937,78.5,6.7,14.9
E00008938,61.2,3.7,35
E00008939,77.6,3.9,18.6
E00008940,72.3,4.2,23.5
E00009155,80.5,5.6,13.9
E00009157,77.6,8.7,13.7
E00009163,88.6,2.6,8.7
E00009165,74,4.8,21.1
E00009168,79.5,2.9,17.5
E00009187,86.6,3.5,9.9
E00009188,70.6,5.4,24
E00009190,84.9,2.8,12.3
E00009191,79.6,4.6,15.8
E00009192,78,5.3,16.7
E00009194,76.4,4.2,19.4
E00009195,76.9,3,20.1
E00009196,71.1,3.8,25.1
E00009197,78.4,4.6,17
E00009198,78.8,3.2,18
E00009201,80.6,5,14.4
E00009202,83.1,2.7,14.2
E00009203,74.3,5.2,20.4
E00009204,72.4,3.9,23.7
E00009205,82.3,3.9,13.8
E00009206,86,4,10
E00009207,71.6,2.9,25.5
E00009208,73.5,5.3,21.2
E00009209,82.2,3,14.8
E00009210,80.7,2.8,16.5
E00009212,76.5,4,19.5
