areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00008611,19.2,30.8,20.3,29.7
E00008619,27.3,31.8,18.2,22.7
E00008624,34.5,22.7,16.8,26.1
E00008634,17.9,26.8,26,29.3
E00008636,40.4,32.4,11.6,15.6
E00008641,21.3,22.5,18,38.2
E00008642,35.8,22,21.1,21.1
E00008906,25.7,25.7,25.7,23
E00008907,42.3,21.6,15.3,20.7
E00008908,32.2,29.3,20.1,18.4
E00008909,17.5,23.3,23.3,35.9
E00008910,39,35,16,10
E00008911,32.9,21.7,16.4,28.9
E00008912,21.8,21,18.5,38.7
E00008913,64.7,14.3,6,15
E00008914,65.3,23.5,3.1,8.2
E00008916,53.3,18.3,7.5,20.8
E00008918,32.9,25.7,17.1,24.3
E00008919,38.1,34.5,15.1,12.2
E00008920,25.2,18.3,15.7,40.9
E00008921,24,23.3,19.4,33.3
E00008922,20.3,33.1,19.5,27.1
E00008923,13.6,16,19.2,51.2
E00008924,22.6,27.7,11.6,38.1
E00008926,27,25.4,13.5,34.1
E00008928,19.8,31.1,23.6,25.5
E00008930,23.5,21.2,22.4,32.9
E00008935,32,20.8,20,27.2
E00008936,42,14.8,12.5,30.7
E00008937,24.3,25.7,17.9,32.1
E00008938,30.6,17.6,32.9,18.8
E00008939,19.5,21.8,23.3,35.3
E00008940,29.3,23.2,20.7,26.8
E00009155,37.8,35.7,18.2,8.4
E00009157,36.4,28.2,20,15.5
E00009163,36.3,26.5,26.5,10.8
E00009165,37.2,27.7,24.1,10.9
E00009168,56,20.9,9.9,13.2
E00009187,66.4,11.5,5.3,16.8
E00009188,23.1,27.8,23.1,25.9
E00009190,28.1,22.8,16.7,32.5
E00009191,37.2,36.6,12.2,14
E00009192,27.2,29.1,27.2,16.6
E00009194,25.3,37.4,16.7,20.7
E00009195,41.3,33.8,11.9,13.1
E00009196,26.9,30.1,18.3,24.7
E00009197,23.3,49.2,15.5,11.9
E00009198,23.3,38.9,16.7,21.1
E00009201,45,19,9,27
E00009202,50.6,28.6,10.4,10.4
E00009203,17.9,27.4,25,29.8
E00009204,46.9,36.7,8.6,7.8
E00009205,42.1,15,23.4,19.6
E00009206,48,22.4,13.3,16.3
E00009207,28.3,35.5,18.4,17.8
E00009208,18.6,14.4,19.6,47.4
E00009209,37.9,17.1,27.9,17.1
E00009210,28.8,25.3,20.6,25.3
E00009212,22.6,29.2,22.6,25.5
E00009213,24.6,34.3,20.8,20.3
E00009214,13.6,25.9,29.6,30.9
E00009215,56.5,26.1,5.4,12
E00009216,32.9,28.9,14.8,23.5
E00009217,40.2,22.5,14.7,22.5
E00009219,23.8,35.6,21.8,18.8
E00009221,49,21,16,14
E00009222,64.7,22.4,8.2,4.7
E00018226,16.7,22.2,20.6,40.5
E00018246,31.4,25.5,15.7,27.5
E00018253,21.5,30.6,20.1,27.8
E00018255,20.7,27,17.1,35.1
E00018257,26.1,24.2,21.7,28
E00021266,34,35,15,16
E00021267,41.3,19.6,10.1,29
E00021268,25,20.2,29,25.8
E00021271,44,22.3,13,20.7
E00021272,31.6,36.7,12.2,19.4
E00021807,23.6,29.1,18.9,28.3
E00021808,23.3,27.8,21.1,27.8
E00021821,47.3,21.6,10.8,20.3
E00021823,29,29.9,21.5,19.6
E00021824,21,34.1,19.9,25
E00021825,29.5,22.1,15.8,32.6
E00021828,24.3,28.2,17.5,30.1
E00021829,18,27.9,19.8,34.2
E00021832,22,33,18.3,26.6
E00021835,32.8,25,19,23.3
E00021837,31.5,20.4,19.4,28.7
E00021976,19.7,23,19.7,37.7
E00021980,18.1,22.4,19.8,39.7
E00021981,26.3,25.7,14,33.9
E00021982,20.8,40.8,13.8,24.6
E00021983,16.2,31.6,15.4,36.8
E00021984,29.4,30.9,11.8,27.9
E00021985,24,32,12,32
E00021986,25.5,28.1,17.6,28.8
E00021987,27.5,33.9,12.8,25.7
E00021988,30.7,26.3,15.1,27.9
E00022005,28.6,32.3,16.8,22.4
E00022006,20.6,25.8,14.4,39.2
E00022007,19.7,34.7,24.9,20.8
E00022009,32.4,26.1,16.2,25.2
E00022010,18.2,43.4,14.7,23.8
E00022011,26.1,41.3,17.4,15.2
E00022270,27,20.5,18,34.4
E00022271,17.2,25.8,25.8,31.3
E00022272,22.2,19.9,15.8,42.1
E00022273,26,28.1,17.3,28.6
E00022278,21.9,22.7,15.6,39.8
E00022279,33.1,29.5,15.1,22.3
E00022300,30.5,27.4,14.6,27.4
E00022303,27.3,41.8,12.7,18.2
E00022304,34.4,25.4,16.4,23.8
E00022305,37.5,29.2,15.1,18.2
E00022306,26.7,28.3,16.7,28.3
E00167197,50,23,13.9,13.1
E00167198,28.3,21.1,18.3,32.2
E00167200,23.4,53.8,16.5,6.3
E00167201,34.5,28.3,20.7,16.6
E00171505,18.1,29.4,16.3,36.3
E00175020,24.5,39.1,11.8,24.5
