areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00008611,64.2,35.8
E00008619,69.3,30.7
E00008624,57.7,42.3
E00008634,67,33
E00008636,55.8,44.2
E00008641,75.5,24.5
E00008642,69.6,30.4
E00008906,60.2,39.8
E00008907,54.2,45.8
E00008908,58.1,41.9
E00008909,59.1,40.9
E00008910,56.6,43.4
E00008911,61.1,38.9
E00008912,59.8,40.2
E00008913,48.8,51.2
E00008914,43.9,56.1
E00008916,53.3,46.7
E00008918,67.9,32.1
E00008919,61.4,38.6
E00008920,59.7,40.3
E00008921,68.6,31.4
E00008922,72,28
E00008923,61.5,38.5
E00008924,54.9,45.1
E00008926,64.2,35.8
E00008928,71.4,28.6
E00008930,76.1,23.9
E00008935,57,43
E00008936,52.7,47.3
E00008937,65.6,34.4
E00008938,53.3,46.7
E00008939,70.9,29.1
E00008940,60.4,39.6
E00009155,76.3,23.7
E00009157,76,24
E00009163,76.5,23.5
E00009165,65.7,34.3
E00009168,59.4,40.6
E00009187,74.8,25.2
E00009188,73.7,26.3
E00009190,67.4,32.6
E00009191,69.2,30.8
E00009192,62.6,37.4
E00009194,69.2,30.8
E00009195,63.8,36.2
E00009196,54.8,45.2
E00009197,68.6,31.4
E00009198,64.2,35.8
E00009201,69.2,30.8
E00009202,68.9,31.1
E00009203,66.7,33.3
E00009204,66.1,33.9
E00009205,66.8,33.2
E00009206,67.5,32.5
E00009207,60.6,39.4
E00009208,66.1,33.9
E00009209,63,37
E00009210,70.6,29.4
E00009212,55.9,44.1
E00009213,54.3,45.7
E00009214,58.7,41.3
E00009215,58.6,41.4
E00009216,70.4,29.6
E00009217,69.7,30.3
E00009219,67.9,32.1
E00009221,72.9,27.1
E00009222,80.9,19.1
E00018226,49.6,50.4
E00018246,40.9,59.1
E00018253,38.4,61.6
E00018255,44.9,55.1
E00018257,52.7,47.3
E00021266,69.9,30.1
E00021267,67.9,32.1
E00021268,61.9,38.1
E00021271,68.8,31.2
E00021272,64.5,35.5
E00021807,47.2,52.8
E00021808,39.8,60.2
E00021821,45,55
E00021823,37.2,62.8
E00021824,38.5,61.5
E00021825,38.1,61.9
E00021828,39.8,60.2
E00021829,53.5,46.5
E00021832,52,48
E00021835,58.1,41.9
E00021837,45.7,54.3
E00021976,55.2,44.8
E00021980,51.9,48.1
E00021981,47.9,52.1
E00021982,35,65
E00021983,50.7,49.3
E00021984,40.8,59.2
E00021985,41.3,58.7
E00021986,51.4,48.6
E00021987,41.6,58.4
E00021988,39.9,60.1
E00022005,46,54
E00022006,51.9,48.1
E00022007,63.4,36.6
E00022009,56.2,43.8
E00022010,56.1,43.9
E00022011,50.6,49.4
E00022270,66.3,33.7
E00022271,53,47
E00022272,61.3,38.7
E00022273,47.3,52.7
E00022278,44.5,55.5
E00022279,42.6,57.4
E00022300,44.8,55.2
E00022303,59.8,40.2
E00022304,54,46
E00022305,53.7,46.3
E00022306,63.9,36.1
E00167197,69.3,30.7
E00167198,64.1,35.9
E00167200,60.6,39.4
E00167201,72.4,27.6
E00171505,34.8,65.2
E00175020,53,47
E00175021,43.4,56.6
E00175023,49.2,50.8
E00175024,44.5,55.5
E00175025,44.7,55.3
E00175034,24,76
E00176229,51.5,48.5
E00176262,58.3,41.7
E00176314,67.9,32.1
E00176315,59.4,40.6
E00176326,62.7,37.3
E00182049,53.9,46.1
E00182084,48.6,51.4
E00182085,54.1,45.9
E00182100,58.5,41.5
E00182102,51.9,48.1
E00182103,56.1,43.9
E00182115,60.4,39.6
E00182117,41.5,58.5
E00182126,36.8,63.2
E00182127,61.7,38.3
E00182136,35.2,64.8
E00182146,35.7,64.3
E00182168,51.7,48.3
E00182176,52.2,47.8
E00182179,60.3,39.7
E00182184,43.8,56.2
E00182191,42.3,57.7
E00182193,47,53
E00182220,54.5,45.5
E00182229,23.2,76.8
E00182242,54.9,45.1
E00182249,56.8,43.2
E00182251,42.1,57.9
E00182253,48.7,51.3
E00182267,52.5,47.5
E00182272,34.1,65.9
E00182280,55.2,44.8
E00182286,52.3,47.7
E00182298,48.2,51.8
E00182301,63.6,36.4
E00182306,64,36
E00182312,50.5,49.5
E00182329,57.1,42.9
E00182342,66.7,33.3
E00182348,53.1,46.9
E00182352,46.6,53.4
E00182361,60.9,39.1
E00182366,62.1,37.9
E00182390,59,41
E00182395,51.6,48.4
E00182399,51.2,48.8
E00183715,60.8,39.2
E00183718,57,43
E00183719,48.5,51.5
E00183762,67.6,32.4
E00183765,60.4,39.6
E00183766,54.8,45.2
E00183768,77.8,22.2
E00183777,66.3,33.7
E00183845,63.8,36.2
E00183857,60.6,39.4
E00183901,63.7,36.3
E00183911,62.7,37.3
E00183962,61.8,38.2
E00183999,56.2,43.8
E00184004,63.3,36.7
E00184005,65.1,34.9
E00184033,57.7,42.3
E00184040,58.3,41.7
E00184058,57.9,42.1
E00184070,60.7,39.3
E00184073,57.5,42.5
E00184076,56.3,43.7
E00184081,57.7,42.3
E00185680,39.4,60.6
E00185730,36.9,63.1
E00185735,38.3,61.7
E00185774,53.1,46.9
E00185795,32.4,67.6
E00185801,64.6,35.4
E00185809,58.9,41.1
E00185828,31.5,68.5
