areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00075591,13.3,33.3,43.3,10
E00075592,12.9,25.8,50.7,10.7
E00075593,16.4,29.6,39.6,14.5
E00075601,12,26.5,50.6,10.8
E00075709,23,28.2,35.1,13.8
E00075710,12.8,27.8,42.2,17.2
E00075719,32.5,32.5,26.6,8.4
E00112976,27.3,35.5,19.8,17.4
E00112977,14.1,20.8,36.2,28.9
E00112978,23.1,23.1,38.5,15.4
E00112979,24.5,25.9,32,17.7
E00112980,31.9,34.9,19.3,13.9
E00112981,22.7,28.6,36.1,12.6
E00112982,23.4,28.4,30.5,17.7
E00112983,30.8,28.6,25.3,15.4
E00112984,35.2,32,21.1,11.7
E00112985,27.7,31.2,27.7,13.5
E00112986,18.8,26,38,17.3
E00112987,20.8,37.6,25.6,16
E00112988,34.2,27.9,13.5,24.3
E00112989,13.6,33.1,36.7,16.6
E00112991,37,27.7,14.9,20.4
E00112992,24.2,29,21,25.8
E00112993,34.1,21.4,29.4,15.1
E00112994,32.8,30.8,16.2,20.2
E00112995,39,35,12,14
E00113002,27.7,24.9,29.5,17.9
E00113003,31.1,27.8,17.2,23.8
E00113004,29.9,28.3,22,19.7
E00113005,19.5,28.7,31,20.7
E00113006,17.1,30.3,36.8,15.8
E00113007,28.2,21.4,29.8,20.6
E00113008,32,18.7,28.7,20.7
E00113009,36.4,27.1,11.2,25.2
E00113010,26.5,23.8,32.5,17.2
E00113011,33.6,29,13.1,24.3
E00113012,37.8,22.7,18.6,20.9
E00113019,20.2,30.1,30.1,19.6
E00113020,14.3,27.1,37.6,21.1
E00113021,22.9,26.7,25.2,25.2
E00113022,27,25.8,29.2,18
E00113023,26.1,24.6,26.8,22.5
E00113030,32.8,28.7,19.7,18.9
E00113031,39.8,27.3,14.8,18
E00113032,29.8,28.9,19,22.3
E00113033,31.2,27.6,19.4,21.8
E00113034,43.1,28.4,9.5,19
E00113035,45.4,26.2,10.6,17.7
E00113036,33.8,29.3,14.3,22.6
E00113037,33.3,32.1,18.5,16
E00113038,28.4,31.1,23.6,16.9
E00113039,28,30.3,22.7,18.9
E00113040,30.6,22.9,21,25.5
E00113041,21.2,24.7,21.8,32.4
E00113042,29,27.2,27.2,16.7
E00113043,36,26,9,29
E00113044,25.2,26,26,22.8
E00113045,27.3,27.3,25,20.5
E00113047,28.2,32.5,19,20.2
E00113048,39.2,27.5,8.8,24.5
E00113049,24.5,32.4,20.9,22.3
E00113050,45.1,35.4,1.2,18.3
E00113051,33,28.8,19.8,18.4
E00113052,37.9,28.6,17.2,16.3
E00113053,35.3,32.6,14.4,17.6
E00113054,31.8,32.2,21,15
E00113055,31.8,31.8,15.2,21.2
E00113056,27.7,25.9,25.9,20.5
E00113057,34.3,25.7,20,20
E00113058,32.8,26,22.1,19.1
E00113059,31.7,30,22.2,16.1
E00113060,29.4,25.2,29.4,15.9
E00113061,33.7,28.7,24.8,12.9
E00113062,37.6,23.7,21.5,17.2
E00113063,32.2,20.3,17.8,29.7
E00113064,27.6,30.2,30.2,12.1
E00113065,36.1,23,24.6,16.4
E00113066,30.9,26,20.3,22.8
E00113067,29.4,27.5,23.1,20
E00113068,35,26.6,17.3,21
E00113069,35.7,21.4,25,17.9
E00113070,43,23.2,13.9,19.9
E00113071,35.5,26.9,22.6,15.1
E00113072,26,31.3,30.2,12.5
E00113073,32.8,27.6,16.4,23.1
E00113074,41.7,23.3,15,20
E00113075,38.6,24.6,17.5,19.3
E00113076,38.7,25.2,12.6,23.4
E00113077,40.2,19.7,22.8,17.3
E00113078,27.6,30.5,19,22.9
E00113079,31.2,22.5,28.3,17.9
E00113080,41.9,31.4,12.4,14.3
E00113081,43.8,17.7,18.5,20
E00113082,30.7,29.6,22.3,17.3
E00113083,30.5,23.2,24.5,21.9
E00113084,35.1,19.5,25.3,20.1
E00113085,40.8,21.8,11.5,25.9
E00113086,36.4,17.9,25.7,20
E00113092,10.4,23.7,49.6,16.3
E00113093,6.6,34.2,46.1,13.2
E00113094,15.5,22.7,45.4,16.5
E00113095,19.8,21.8,47.5,10.9
E00113096,26.2,29.1,28.4,16.3
E00113097,9.7,26.6,53.1,10.6
E00113098,21.9,34.9,34.9,8.2
E00113099,16.9,27.5,42.5,13.1
E00113100,24.1,36.6,17.2,22.1
E00113101,23.1,34.3,15.7,26.9
E00113102,24.1,34.6,18.8,22.6
E00113103,17,23.6,34,25.5
E00113104,27.4,21.8,26.4,24.4
E00113106,27.1,32.9,24.1,15.9
E00113107,24.5,28.7,28.7,18.1
E00113108,40.7,28.7,15.6,15
E00113109,39.1,26.1,15.2,19.6
E00113116,28,26.9,27.5,17.6
E00113117,21.8,25.9,34.7,17.7
E00113121,38,22,26,14
E00113127,41.9,36.3,9.4,12.5
E00113128,30.5,27.8,25.2,16.6
E00113129,29.1,29.1,26.2,15.6
E00113130,25.3,30.9,29.6,14.2
E00113132,29.5,37.1,13.3,20
E00113133,34.3,36.1,16,13.6
E00113134,42.4,32.3,12.1,13.1
E00113135,29.3,33.3,16,21.3
E00113137,41.2,30.1,13.2,15.4
E00113138,32.2,36.5,15.7,15.7
E00113139,34.4,38.3,13.4,13.9
E00113140,31,30.4,25.9,12.7
E00113141,29.8,32.5,23,14.7
E00113142,31.5,28.2,24.2,16.1
E00113143,32.8,33.6,18,15.6
E00113144,33.6,28.9,18.1,19.5
E00113145,26.9,29.9,27.6,15.7
E00113146,27.4,28,28,16.7
E00113147,36.4,23.4,18.7,21.5
E00113148,36.5,28.5,13.9,21.2
E00113149,36,30.1,19.1,14.7
E00113175,16.2,26.7,44.8,12.4
E00113176,14.4,30.8,43.1,11.8
E00113177,25.2,24.8,38.8,11.2
