areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00075591,0,31.9,40.4,27.7
E00075592,3.6,26,36.1,34.3
E00075593,5.4,24.5,32.7,37.4
E00075601,1.4,24.6,43.5,30.4
E00075709,3.7,19.3,45.9,31.2
E00075710,3.3,28.5,42.3,26
E00075719,7.9,39.7,38.9,13.5
E00112976,7.6,44.8,32.4,15.2
E00112977,5.9,43.5,31.2,19.4
E00112978,6,27.5,40.9,25.5
E00112979,12.5,46.9,31.9,8.8
E00112980,12.5,44.4,31.9,11.1
E00112981,14.6,37.2,32.1,16.1
E00112982,18.3,42,27.5,12.2
E00112983,33.6,41,22.4,3
E00112984,14.7,50.3,23.8,11.2
E00112985,18.2,43.8,24.1,13.9
E00112986,4.2,31.1,43.2,21.6
E00112987,12.8,40.2,32.5,14.5
E00112988,17.1,40.5,31.5,10.8
E00112989,4.1,37.9,38.6,19.3
E00112991,18.5,36.9,24.8,19.8
E00112992,22.2,36.1,22.2,19.4
E00112993,6.1,31.6,43.9,18.4
E00112994,7.5,37,40.5,15
E00112995,8.1,32.3,34.3,25.3
E00113002,8.8,36.5,33.7,21
E00113003,9,35.1,33.6,22.4
E00113004,8.6,35.3,33.6,22.4
E00113005,12.2,34,31.3,22.4
E00113006,0,33.3,40.7,25.9
E00113007,6,40.6,38.3,15
E00113008,8.5,38,43.7,9.9
E00113009,22.4,40.5,24.1,12.9
E00113010,4.7,33.9,39.4,22
E00113011,17.2,47.4,27.6,7.8
E00113012,9.5,41.5,32,17
E00113019,9.1,32.8,34.9,23.1
E00113020,6.7,33.3,43,17
E00113021,5.6,39.2,27.2,28
E00113022,1.2,40,34.1,24.7
E00113023,9.5,34.7,31.3,24.5
E00113030,11.7,48.3,29.2,10.8
E00113031,16.5,39.1,33,11.3
E00113032,14.3,45.9,28.6,11.3
E00113033,14.3,39.5,30.6,15.6
E00113034,22.9,42.2,25.7,9.2
E00113035,28.1,45.2,19.3,7.4
E00113036,25.6,38.8,26.4,9.3
E00113037,38,35.5,16.5,9.9
E00113038,16,38.9,28.2,16.8
E00113039,12.5,35,40.8,11.7
E00113040,10.6,46.2,30.3,12.9
E00113041,14.1,27.4,40,18.5
E00113042,10.6,46.2,34.8,8.3
E00113043,31.7,39,17.9,11.4
E00113044,16.4,35.2,32,16.4
E00113045,11.3,39.1,36.1,13.5
E00113047,35.9,37,19.3,7.7
E00113048,26.9,37,26.9,9.2
E00113049,35.6,37.2,20.2,6.9
E00113050,30.6,45.4,19.4,4.6
E00113051,20.1,36.1,33.7,10
E00113052,21.6,43.7,26.6,8
E00113053,25.7,45.9,18.6,9.8
E00113054,13,45.3,31.3,10.4
E00113055,31.6,43.9,21.1,3.5
E00113056,9.2,28.3,42.5,20
E00113057,13.6,44.8,22.4,19.2
E00113058,35.6,33.3,23.7,7.3
E00113059,13.2,39.2,38.2,9.3
E00113060,7.5,35.1,37.4,20.1
E00113061,10.6,38.2,37.4,13.8
E00113062,45.2,35.1,13.7,6
E00113063,22.7,42,24.4,10.9
E00113064,13.2,47.1,25.7,14
E00113065,19.4,40.3,22.4,17.9
E00113066,16.7,54.3,20.3,8.7
E00113067,10.5,46.7,29.6,13.2
E00113068,20.2,40.8,29.4,9.6
E00113069,5.8,38.3,36.4,19.5
E00113070,19,46.8,24.1,10.1
E00113071,5.1,35.8,36.5,22.6
E00113072,12.2,37.4,36.5,13.9
E00113073,19.6,38.4,26.8,15.2
E00113074,25,37.9,24.1,12.9
E00113075,10.6,51,28.8,9.6
E00113076,11.2,42.1,32.7,14
E00113077,29.3,37.6,22.6,10.5
E00113078,25.2,40,23.5,11.3
E00113079,8.9,37.7,32.9,20.5
E00113080,15.7,47,25.2,12.2
E00113081,18.6,34.9,29.5,17.1
E00113082,6,37.7,33.8,22.5
E00113083,10.2,31.4,39.4,19
E00113084,13.8,40.3,32.1,13.8
E00113085,15.3,45.8,27.1,11.9
E00113086,13.2,35.8,34.4,16.6
E00113092,0.8,23.3,45,31
E00113093,4.2,34.7,44.4,16.7
E00113094,6.5,28.7,48.1,16.7
E00113095,6.7,36.1,36.1,21
E00113096,10.9,35.2,34.4,19.5
E00113097,2.5,29.8,35.4,32.3
E00113098,6,37.6,37.6,18.8
E00113099,8.6,22.3,36,33.1
E00113100,13.2,42.4,31.9,12.5
E00113101,22.6,40.6,23.3,13.5
E00113102,17.6,33.6,38.9,9.9
E00113103,6.2,37.2,40.7,15.9
E00113104,14.4,38.3,31.7,15.6
E00113106,9.6,44,33.1,13.3
E00113107,7.5,40.5,37.6,14.5
E00113108,11.9,40.6,34.4,13.1
E00113109,10.6,40,37.6,11.8
E00113116,7,37.1,37.1,18.9
E00113117,10.2,39.1,29.7,21.1
E00113121,12.5,47.3,25,15.2
E00113127,22.5,44.2,23.9,9.4
E00113128,10.1,41.2,36.1,12.6
E00113129,28.2,40.1,22.5,9.2
E00113130,8.8,41.2,34.5,15.5
E00113132,23.7,40.4,21.9,14
E00113133,29.2,38,22.4,10.4
E00113134,28.7,41.7,21.7,7.8
E00113135,31.3,48.2,15.2,5.4
E00113137,18.6,41.1,32.6,7.8
E00113138,22.8,43.9,27.6,5.7
E00113139,13.9,49.1,30.6,6.5
E00113140,6.1,36.6,38.2,19.1
E00113141,5,28.3,39.2,27.5
E00113142,32.1,42,21.6,4.3
E00113143,17.4,44.3,26.1,12.2
E00113144,7.4,41.2,36.8,14.7
E00113145,6.1,40.2,34.1,19.7
E00113146,7,32.9,34.3,25.9
E00113147,19,38.1,33.3,9.5
E00113148,11,40.2,36.2,12.6
E00113149,8.3,35,44.2,12.5
E00113175,4.5,36,44.1,15.3
E00113176,0.7,30.6,42.9,25.9
E00113177,8.7,34.3,35.5,21.5
E00113178,0,21.8,41.9,36.3
E00113179,9,32.1,43.6,15.4
E00113180,7,44.9,35.4,12.7
E00113181,4.9,26.2,35.2,33.6
E00113182,12.7,44,30.6,12.7
E00113183,10.7,47.3,29,13
E00113184,6.5,41.5,34.1,17.9
E00113185,5,28,33,34
E00113189,5.5,40.7,30.8,23.1
E00113201,2.8,30.3,40,26.9
E00113202,3,33.3,47.4,16.3
E00113203,7.9,35.6,40.1,16.4
E00113204,6.9,38.2,35.4,19.4
E00113205,3.5,38.2,39.6,18.8
E00113206,5.9,33.3,38.5,22.2
E00113207,24.2,38.7,25,12.1
E00113208,10.4,43,26.7,20
E00113209,4.5,27.3,43.2,25
E00113210,6,26.7,40,27.3
E00113211,12.8,41.3,31.2,14.7
E00113222,30.6,51.4,13.5,4.5
E00113224,3.6,43.6,38.8,13.9
E00113225,9.3,44.1,36.4,10.2
E00113226,6.8,35.6,38.1,19.5
E00113227,25.8,44.2,23.3,6.7
E00113228,9.1,36.4,40.9,13.6
E00113229,16.3,48.8,28.5,6.5
E00113230,8.1,31.5,42.3,18
E00113231,14.9,57,18.2,9.9
E00113232,4.1,34.1,44.7,17.1
E00113235,1.1,41.4,51.7,5.7
E00113237,5.4,22.3,46.9,25.4
E00113238,3.6,25.9,50.9,19.6
E00113239,4.3,33.3,36.2,26.1
E00113240,14.1,37.4,33.3,15.2
E00113615,12.2,32.5,37.4,17.9
E00113616,9.5,46.7,38.1,5.7
E00113625,21.9,35.1,29.8,13.2
E00113628,6.3,40.4,39.4,13.9
E00113629,10.2,39.5,28.7,21.7
E00113937,0,29.2,43.4,27.4
E00168938,12.3,36.8,33.9,17
E00168986,11.4,48.1,28.6,11.9
E00186342,10.3,46.6,34.5,8.6
E00186394,8.9,29.4,45.5,16.2
E00186426,10.6,53.4,30.2,5.8
E00186433,8.2,39.6,41,11.2
E00186451,4,34.7,56.5,4.8
E00186455,5.4,40.2,45.6,8.8
E00186468,6.5,44.7,39,9.8
E00186473,20.3,46.8,27.8,5.1
E00186476,9.5,46,42.9,1.6
E00186492,5.1,43.6,39.7,11.5
E00189464,2.9,42.3,46.7,8
E00189480,6.7,49.6,33.6,10.1
E00189485,6.2,36.3,48.7,8.8
E00189512,0,26.1,61.3,12.6
E00189536,3,26.1,46.3,24.6
E00189544,7.4,31.6,50,11
E00189561,8.1,28.1,57,6.7
W00008046,4.6,20,53.1,22.3
W00008081,5.6,33.3,41.7,19.4
W00008082,1.5,27.4,41.5,29.6
W00008083,3.2,26.3,41,29.5
W00008090,7.9,29.3,44.3,18.6
W00008091,5.9,37.5,40.4,16.2
W00008092,10.4,38.2,36.8,14.6
W00008093,5.9,28.2,47.1,18.8
W00008094,3.8,33.6,46.6,16
W00008096,17.4,41.3,28.3,13
W00008097,25.7,52,17.6,4.7
W00008099,9.4,47.8,27.5,15.2
W00008100,16.5,38.8,30.2,14.4
W00008101,23.1,60.1,13.3,3.5
W00008102,25.8,44.2,20.2,9.8
W00008103,15.6,45.9,28.1,10.4
W00008104,32.7,40.5,22.2,4.6
W00008129,24.5,37.4,33.3,4.8
W00008130,13.2,46.3,28.7,11.8
W00008131,9.6,39.3,37.8,13.3
W00008132,15.3,38.7,34.3,11.7
W00008170,1.4,29,45.7,23.9
W00008200,8.3,32.2,38.8,20.7
W00008201,6.3,30.6,39.6,23.6
W00008203,4.3,29.1,38.5,28.2
W00008204,9.3,58.9,20.2,11.6
W00008205,42.9,40.8,13.3,3.1
W00008206,32.9,39.6,22.8,4.7
W00008207,4.7,52.3,29.7,13.3
W00008208,14.8,50.8,27.3,7
W00008209,34.1,57.4,8.5,0
W00008210,27.3,41.8,26.4,4.5
W00008211,31.3,40.4,20.2,8.1
W00008212,19.9,46.4,23.8,9.9
W00008241,12.5,36.8,32.2,18.4
W00008242,4.8,30.7,45.2,19.3
W00008243,7.7,39.4,35.5,17.4
W00008244,4.8,21.4,47.6,26.2
W00008245,7.5,32.1,44.3,16
W00008246,11.1,41.5,29.6,17.8
W00008247,19.2,40.8,32.8,7.2
W00008248,15.2,47.2,28.8,8.8
W00008249,16,45.8,32.1,6.1
W00008250,12.8,54.9,25.6,6.8
W00008251,14.7,42,30.1,13.3
W00008252,9.7,42.4,35.4,12.5
W00008253,8.6,39.3,40,12.1
W00008254,9.8,37.6,41.4,11.3
W00008255,8,38.4,43.5,10.1
W00008256,12.6,35.3,34.5,17.6
W00008257,2,37.7,41.1,19.2
W00008258,10.2,46.1,32.8,10.9
W00008260,29.7,42.6,24.3,3.4
W00008261,20.3,52.2,24.2,3.3
W00008262,20.1,55.4,20.1,4.3
W00008263,22.4,44.1,30.1,3.5
W00008264,19.4,47.3,27.9,5.4
W00008265,19.1,55.6,19.8,5.6
W00008266,56.3,37.7,6,0
W00008278,10.1,34.1,39.7,16.2
W00008279,3.8,26,50.4,19.8
W00008280,1.9,17.9,52.8,27.4
W00008281,3.2,24,50.6,22.1
W00008282,4.7,25.2,45.7,24.4
W00008283,5.9,18.8,41.4,33.9
W00008288,25.6,44,22.4,8
W00008289,22.3,47.1,23.1,7.4
W00008290,36.2,43.8,13.8,6.2
W00008291,3.2,40.8,41.6,14.4
W00008292,16.5,37.8,37.8,7.9
W00008293,11,43.2,28.8,16.9
W00008294,16.5,36.4,36.4,10.7
W00008295,11.4,53,29.5,6.1
W00008296,22.2,44.4,27.4,6
W00008297,16.5,49.6,25.2,8.7
W00008298,16.4,45.5,29.6,8.5
W00008299,0,26.7,44.7,28.7
W00008300,8.6,30.5,31.4,29.5
W00008301,6.3,30.2,37.7,25.8
W00008302,3.4,42,43.2,11.4
W00008303,4.3,20.7,47.6,27.4
W00008304,3.4,21.8,44.2,30.6
W00008305,3,24.4,38.5,34.1
W00008306,8.6,25.2,40.5,25.8
W00008320,9.1,55.8,29.7,5.5
W00008321,7.3,48.4,29.8,14.5
W00008322,18.7,43.3,29.1,9
W00008323,25,46,21,8.1
W00008324,28.3,44.2,21.7,5.8
W00008325,7.9,28.9,44.7,18.4
W00008326,10.9,47.3,34.9,7
W00008327,12.9,50.8,22,14.4
W00009803,3.2,34.1,50.8,11.9
W00009804,7,34.4,44.1,14.5
W00009805,18.8,44.4,27.4,9.4
W00009807,5.5,29.5,48.6,16.4
W00009808,11.9,38.5,36.3,13.3
W00009810,0,19.8,52.1,28.1
W00009811,10.6,36.4,33.3,19.7
W00009813,3.7,43.5,35.2,17.6
W00009815,9.7,41.6,32.7,15.9
W00009816,4.5,43.8,38.4,13.4
W00010328,5,38,41,16
W00010337,12.5,26.6,51.6,9.4
W00010348,8.3,40.8,44.4,6.5
W00010353,5.1,25.6,50.4,18.8
