areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00075591,92.8,7.2
E00075592,92.4,7.6
E00075593,96.6,3.4
E00075601,94,6
E00075709,92.9,7.1
E00075710,94.9,5.1
E00075719,89.1,10.9
E00112976,92.9,7.1
E00112977,99.4,0.6
E00112978,96.1,3.9
E00112979,94.7,5.3
E00112980,95.4,4.6
E00112981,96.1,3.9
E00112982,96.5,3.5
E00112983,95.1,4.9
E00112984,96.7,3.3
E00112985,93.1,6.9
E00112986,97.1,2.9
E00112987,95.9,4.1
E00112988,94.7,5.3
E00112989,96.2,3.8
E00112991,97.9,2.1
E00112992,95.2,4.8
E00112993,98.1,1.9
E00112994,96.4,3.6
E00112995,97.8,2.2
E00113002,97.4,2.6
E00113003,97.1,2.9
E00113004,97.7,2.3
E00113005,95,5
E00113006,92.3,7.7
E00113007,98.6,1.4
E00113008,93.9,6.1
E00113009,98.7,1.3
E00113010,96.5,3.5
E00113011,97.2,2.8
E00113012,95.7,4.3
E00113019,97.1,2.9
E00113020,95.1,4.9
E00113021,96.7,3.3
E00113022,98,2
E00113023,98.5,1.5
E00113030,94.3,5.7
E00113031,94.1,5.9
E00113032,97.5,2.5
E00113033,94.3,5.7
E00113034,96.2,3.8
E00113035,79.6,20.4
E00113036,97.3,2.7
E00113037,98.6,1.4
E00113038,99,1
E00113039,98.2,1.8
E00113040,90.2,9.8
E00113041,93.4,6.6
E00113042,93.3,6.7
E00113043,95.4,4.6
E00113044,95.4,4.6
E00113045,93.5,6.5
E00113047,76.5,23.5
E00113048,98.2,1.8
E00113049,96.5,3.5
E00113050,95.2,4.8
E00113051,96.2,3.8
E00113052,94.4,5.6
E00113053,78.2,21.8
E00113054,95.9,4.1
E00113055,97.3,2.7
E00113056,97.9,2.1
E00113057,94.4,5.6
E00113058,94,6
E00113059,96.6,3.4
E00113060,95.5,4.5
E00113061,99.3,0.7
E00113062,97,3
E00113063,98.6,1.4
E00113064,95.6,4.4
E00113065,94.6,5.4
E00113066,96.6,3.4
E00113067,96.2,3.8
E00113068,94.7,5.3
E00113069,99.2,0.8
E00113070,97.2,2.8
E00113071,98.3,1.7
E00113072,96,4
E00113073,98.4,1.6
E00113074,98.8,1.2
E00113075,96.8,3.2
E00113076,96.4,3.6
E00113077,94.2,5.8
E00113078,97.1,2.9
E00113079,98,2
E00113080,98,2
E00113081,97.8,2.2
E00113082,96.3,3.7
E00113083,99,1
E00113084,98,2
E00113085,98.1,1.9
E00113086,97,3
E00113092,90.7,9.3
E00113093,91.3,8.7
E00113094,95,5
E00113095,94.5,5.5
E00113096,97.8,2.2
E00113097,96.1,3.9
E00113098,90.8,9.2
E00113099,94.6,5.4
E00113100,95.5,4.5
E00113101,98.7,1.3
E00113102,99.3,0.7
E00113103,95.5,4.5
E00113104,97.6,2.4
E00113106,96.4,3.6
E00113107,94.1,5.9
E00113108,95,5
E00113109,95.7,4.3
E00113116,94.8,5.2
E00113117,97.6,2.4
E00113121,99.2,0.8
E00113127,94.6,5.4
E00113128,94.1,5.9
E00113129,93.9,6.1
E00113130,94.8,5.2
E00113132,98.6,1.4
E00113133,95.8,4.2
E00113134,94.3,5.7
E00113135,92.5,7.5
E00113137,95.7,4.3
E00113138,95.1,4.9
E00113139,94,6
E00113140,94,6
E00113141,95.8,4.2
E00113142,88.3,11.7
E00113143,97.8,2.2
E00113144,94.8,5.2
E00113145,96.1,3.9
E00113146,98.5,1.5
E00113147,97,3
E00113148,97.2,2.8
E00113149,97.6,2.4
E00113175,91.3,8.7
E00113176,91.1,8.9
E00113177,95.5,4.5
E00113178,91.8,8.2
E00113179,94.4,5.6
E00113180,95.9,4.1
E00113181,96.8,3.2
E00113182,95.7,4.3
E00113183,96.5,3.5
E00113184,96,4
E00113185,97.9,2.1
E00113189,94.7,5.3
E00113201,94.9,5.1
E00113202,96.9,3.1
E00113203,94.8,5.2
E00113204,97.6,2.4
E00113205,94.4,5.6
E00113206,95.2,4.8
E00113207,97.7,2.3
E00113208,98.6,1.4
E00113209,95.4,4.6
E00113210,97.6,2.4
E00113211,98.3,1.7
E00113222,96.6,3.4
E00113224,92.8,7.2
E00113225,91.1,8.9
E00113226,95.8,4.2
E00113227,92.2,7.8
E00113228,89.7,10.3
E00113229,94.7,5.3
E00113230,93.3,6.7
E00113231,94.2,5.8
E00113232,93,7
E00113235,79.3,20.7
E00113237,94,6
E00113238,93.7,6.3
E00113239,95.3,4.7
E00113240,90.5,9.5
E00113615,95,5
E00113616,95.1,4.9
E00113625,96.1,3.9
E00113628,95.2,4.8
E00113629,97.6,2.4
E00113937,92.9,7.1
E00168938,94.8,5.2
E00168986,97.1,2.9
E00186342,90.7,9.3
E00186394,93.6,6.4
E00186426,94.8,5.2
E00186433,97.6,2.4
E00186451,91.5,8.5
E00186455,94,6
E00186468,96.3,3.7
E00186473,94.1,5.9
E00186476,91.2,8.8
E00186492,92,8
E00189464,92.1,7.9
E00189480,92.1,7.9
E00189485,84.2,15.8
E00189512,88.3,11.7
E00189536,94.8,5.2
E00189544,92.6,7.4
E00189561,91.3,8.7
W00008046,97,3
W00008081,95.2,4.8
W00008082,95,5
W00008083,93.6,6.4
W00008090,95.2,4.8
W00008091,93.7,6.3
W00008092,93.1,6.9
W00008093,94.8,5.2
W00008094,92.1,7.9
W00008096,83.4,16.6
W00008097,93.8,6.2
W00008099,88.7,11.3
W00008100,95.7,4.3
W00008101,84.6,15.4
W00008102,92.2,7.8
W00008103,96.4,3.6
W00008104,89.6,10.4
W00008129,86.7,13.3
W00008130,93.3,6.7
W00008131,97.4,2.6
W00008132,92.4,7.6
W00008170,95,5
W00008200,99.7,0.3
W00008201,90.5,9.5
W00008203,94.8,5.2
W00008204,93.7,6.3
W00008205,89.3,10.7
W00008206,96.8,3.2
W00008207,89.1,10.9
W00008208,93.4,6.6
W00008209,92.5,7.5
W00008210,92.4,7.6
W00008211,99.5,0.5
W00008212,95.8,4.2
W00008241,95.9,4.1
W00008242,94.1,5.9
W00008243,95.3,4.7
W00008244,94.4,5.6
W00008245,90.8,9.2
W00008246,96,4
W00008247,93.1,6.9
W00008248,89.6,10.4
W00008249,94,6
W00008250,88.9,11.1
W00008251,95.9,4.1
W00008252,91.3,8.7
W00008253,94.7,5.3
W00008254,92.6,7.4
W00008255,93.2,6.8
W00008256,96.7,3.3
W00008257,92.8,7.2
W00008258,90.6,9.4
W00008260,88.3,11.7
W00008261,91.5,8.5
W00008262,82.4,17.6
W00008263,93.8,6.2
W00008264,92.2,7.8
W00008265,89.9,10.1
W00008266,95.2,4.8
W00008278,97.3,2.8
W00008279,95.4,4.6
W00008280,91.6,8.4
W00008281,94.2,5.8
W00008282,94.8,5.2
W00008283,96.4,3.6
W00008288,88,12
W00008289,95.7,4.3
W00008290,95.7,4.3
W00008291,91.8,8.2
W00008292,92.1,7.9
W00008293,90.6,9.4
W00008294,93.5,6.5
W00008295,85.9,14.1
W00008296,89.2,10.8
W00008297,85.9,14.1
W00008298,90.2,9.8
W00008299,94.7,5.3
W00008300,95.8,4.2
W00008301,95.9,4.1
W00008302,95.7,4.3
W00008303,97.2,2.8
W00008304,92.7,7.3
W00008305,93.8,6.2
W00008306,93.9,6.1
W00008320,95.6,4.4
W00008321,95.4,4.6
W00008322,98.6,1.4
W00008323,95.9,4.1
W00008324,96.3,3.7
W00008325,92.9,7.1
W00008326,93,7
W00008327,95.6,4.4
W00009803,94.5,5.5
W00009804,92,8
W00009805,96.9,3.1
W00009807,93.9,6.1
W00009808,94.9,5.1
W00009810,96.6,3.4
W00009811,92.8,7.2
W00009813,90.8,9.2
W00009815,95,5
W00009816,94.2,5.8
W00010328,92.3,7.7
W00010337,91.4,8.6
W00010348,94.1,5.9
W00010353,93.3,6.7
