areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00075591,92.8,5.6,0,0,1.6
E00075592,92.2,5.6,0.2,2,0
E00075593,96.6,2.3,0.9,0,0.3
E00075601,93.4,4.2,1.8,0.6,0
E00075709,92.3,7,0,0.7,0
E00075710,95.1,4,0.5,0.2,0.2
E00075719,88.9,7.1,1.2,1.2,1.5
E00112976,92.9,1.3,2.9,0.8,2.1
E00112977,99.4,0.3,0,0,0.3
E00112978,96.1,3.9,0,0,0
E00112979,95.2,3.9,0.9,0,0
E00112980,95.4,2.3,1,0.7,0.7
E00112981,95.8,3.6,0.3,0.3,0
E00112982,96.2,3.8,0,0,0
E00112983,95.5,1.2,0.4,1.2,1.7
E00112984,96.7,1.3,0.7,0.7,0.7
E00112985,93.1,3.2,1.4,2.2,0
E00112986,97.1,2.6,0,0.2,0
E00112987,96.3,3.3,0.4,0,0
E00112988,93.9,4.5,1.2,0.4,0
E00112989,96.4,3.6,0,0,0
E00112991,98.1,1.1,0.4,0.4,0
E00112992,94.5,4.1,1.4,0,0
E00112993,98.1,1.5,0.4,0,0
E00112994,96.4,3.1,0.5,0,0
E00112995,97.8,1.7,0,0,0.4
E00113002,97.4,1.9,0,0,0.7
E00113003,97.1,1.9,1,0,0
E00113004,98.1,1.1,0,0,0.8
E00113005,95.3,3.5,1.2,0,0
E00113006,92.3,7,0,0.7,0
E00113007,98.6,1.4,0,0,0
E00113008,94.2,5.5,0,0,0.3
E00113009,98.7,1.3,0,0,0
E00113010,96.5,3.1,0,0,0.3
E00113011,97.2,0.7,1,1,0
E00113012,96,2.3,1.1,0.6,0
E00113019,96.8,2.1,0.8,0,0.3
E00113020,93.9,5.2,0.3,0.3,0.3
E00113021,96.7,3.3,0,0,0
E00113022,98,2,0,0,0
E00113023,98.5,1.2,0.3,0,0
E00113030,94.3,2.5,1.4,1.4,0.4
E00113031,94.1,2.4,2.1,1.4,0
E00113032,97.5,2.5,0,0,0
E00113033,94.9,2.4,0.9,0.6,1.2
E00113034,95.2,3.1,1,0,0.7
E00113035,79.6,3.8,4.5,5.5,6.6
E00113036,97.3,2.7,0,0,0
E00113037,98.6,1.4,0,0,0
E00113038,99,0.3,0.7,0,0
E00113039,98.2,1.4,0.4,0,0
E00113040,90.2,3.9,1,1.6,3.3
E00113041,93.1,2.4,0.9,1.2,2.4
E00113042,93.3,4.9,0.7,0.7,0.4
E00113043,95.4,1.9,0.8,1.9,0
E00113044,95.1,3.2,0.7,0.7,0.4
E00113045,93.2,3.1,1.5,0.6,1.5
E00113047,76.5,4.6,4.9,6.3,7.7
E00113048,98.2,1.1,0.7,0,0
E00113049,96.5,2.2,0.5,0,0.7
E00113050,95.2,2.2,0,0,2.6
E00113051,95.3,1.6,1.3,1.4,0.4
E00113052,94.4,3.9,1.7,0,0
E00113053,78.2,5.4,3.8,8.1,4.6
E00113054,96.1,3,0.7,0,0.2
E00113055,97.3,2.2,0,0.4,0
E00113056,97.9,1,0.3,0,0.7
E00113057,94.7,3.2,0,2,0
E00113058,95,3.7,0.7,0,0.7
E00113059,96.8,2,0.8,0.4,0
E00113060,95.5,3,0.2,1.2,0
E00113061,99.3,0.4,0.4,0,0
E00113062,97,1.5,0.4,0.8,0.4
E00113063,98.3,1.7,0,0,0
E00113064,95.6,4,0,0,0.4
E00113065,94.6,2.9,1.4,1.1,0
E00113066,96.2,1.9,1.9,0,0
E00113067,96.5,2.6,0.6,0.3,0
E00113068,94.9,4.1,0.9,0.2,0
E00113069,99.2,0.8,0,0,0
E00113070,97.2,1.3,0,1.5,0
E00113071,98.3,1.4,0.3,0,0
E00113072,96,2.8,0,0.8,0.4
E00113073,98.4,1.3,0.3,0,0
E00113074,98.8,1.2,0,0,0
E00113075,96.8,1.8,0.9,0.5,0
E00113076,96.4,3.6,0,0,0
E00113077,93.8,5.5,0,0,0.7
E00113078,97.1,1.7,0.8,0.4,0
E00113079,98,2,0,0,0
E00113080,98,2,0,0,0
E00113081,97.8,1.9,0,0.3,0
E00113082,96.3,2.5,0,0,1.1
E00113083,99,1,0,0,0
E00113084,98,1.1,0.8,0,0
E00113085,98.1,1.5,0.2,0.2,0
E00113086,97,2.7,0.3,0,0
E00113092,90.7,7.9,0,0.7,0.7
E00113093,91.3,8,0.7,0,0
E00113094,95,4.6,0.4,0,0
E00113095,94.5,1.8,3,0,0.7
