geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00039240,99.2,0.8,0,0
E00039241,98.4,0.8,0,0.8
E00039242,98.7,1.3,0,0
E00039243,98.1,0.9,0.9,0
E00039244,99.2,0,0,0.8
E00039245,98.6,0.7,0.7,0
E00039246,99.3,0,0.7,0
E00040632,96.9,1.9,0,1.3
E00040633,98.2,0.9,0,0.9
E00040634,98.1,0.9,0,0.9
E00040637,100,0,0,0
E00040638,98.7,0,0,1.3
E00040639,98.7,0.6,0,0.6
E00040640,97.9,0.7,0,1.4
E00040641,99.2,0,0,0.8
E00040669,100,0,0,0
E00040673,99.1,0.9,0,0
E00040676,100,0,0,0
E00040677,99.2,0,0,0.8
E00040678,100,0,0,0
E00040679,96.2,0.8,0.8,2.3
E00040681,95.2,3.2,0.8,0.8
E00040683,99.2,0,0,0.8
E00040684,96.2,1.5,0,2.3
E00040685,97.9,1.4,0,0.7
E00040686,99.3,0.7,0,0
E00040687,99.2,0,0,0.8
E00040688,100,0,0,0
E00040689,97.6,0.8,0.8,0.8
E00040690,99,0,0,1
E00040691,100,0,0,0
E00040693,100,0,0,0
E00040695,98.7,0.6,0.6,0
E00098508,100,0,0,0
E00098509,91.5,4.9,1.2,2.4
E00098510,98.5,1.5,0,0
E00098511,94.5,3.1,0.8,1.6
E00098512,95.8,4.2,0,0
E00098513,99.2,0.8,0,0
E00098514,99.2,0,0.8,0
E00098515,98.3,0.9,0,0.9
E00098516,97.9,0,0,2.1
E00098517,99.2,0.8,0,0
E00098532,99.5,0,0,0.5
E00098533,95.6,2.2,0,2.2
E00098534,98.3,0,0,1.7
E00098535,99.3,0.7,0,0
E00098536,99.4,0,0.6,0
E00098537,99.5,0.5,0,0
E00098538,96,0.6,1.1,2.3
E00098539,92.2,1.6,3.1,3.1
E00098540,96.1,0.8,0.8,2.4
E00098541,94.3,3.3,0,2.5
E00098542,98.8,0.6,0,0.6
E00098543,98.7,0,0,1.3
E00098544,100,0,0,0
E00098545,97.4,1,0.5,1
E00098546,97.3,2.7,0,0
E00098547,99.1,0.9,0,0
E00098548,98.4,0.8,0,0.8
E00098549,100,0,0,0
E00098550,96.5,0.9,0,2.6
E00098551,100,0,0,0
E00098554,99.2,0.8,0,0
E00098555,98.4,0,0,1.6
E00098556,98.4,0.8,0,0.8
E00098557,97.4,1.7,0,0.9
E00098565,96.2,0.8,0.8,2.3
E00098566,97.7,2.3,0,0
E00098567,96.4,0.7,0,2.9
E00098568,99.2,0.8,0,0
E00098569,98.6,1,0,0.5
E00098571,99.4,0,0,0.6
E00098572,100,0,0,0
E00098573,100,0,0,0
E00098574,99.3,0,0.7,0
E00098575,100,0,0,0
E00098576,98.5,0,0,1.5
E00098577,100,0,0,0
E00098578,98.8,0,0.6,0.6
E00098579,97.6,2.4,0,0
E00098580,96.7,2.2,0,1.1
E00098581,93.2,4.8,0,2
E00098582,97.9,1.6,0.5,0
E00098583,98.2,1.8,0,0
E00098584,97.1,1.7,0,1.1
E00098585,98.7,1.3,0,0
E00098586,99.3,0.7,0,0
E00098587,97.9,1.6,0,0.5
E00098588,97.9,0.7,0,1.4
E00098590,99.5,0,0,0.5
E00098591,100,0,0,0
E00098592,99.2,0.8,0,0
E00098593,98.9,1.1,0,0
E00098594,100,0,0,0
E00098595,100,0,0,0
E00098610,100,0,0,0
E00098751,100,0,0,0
E00098752,99.2,0.8,0,0
E00098753,97.7,2.3,0,0
E00098754,99.2,0.8,0,0
E00098755,100,0,0,0
E00098757,100,0,0,0
E00098760,95.7,2.1,0,2.1
E00098762,93.6,0.7,1.4,4.3
E00098766,99.3,0,0,0.7
E00098767,98.3,0,0,1.7
E00098768,100,0,0,0
E00098769,98.8,1.2,0,0
E00098770,95.2,1.9,1,1.9
E00098771,97.1,2.9,0,0
E00098772,100,0,0,0
E00098773,98.6,0.7,0,0.7
E00098774,99.2,0,0,0.8
E00098775,95.4,2.3,0,2.3
E00098776,96.2,0,1.5,2.3
E00098777,97.3,2,0,0.7
E00098778,98.6,1.4,0,0
E00098779,97.9,0.7,0.7,0.7
E00098780,98.6,0,0,1.4
E00098781,98.5,1.5,0,0
E00098782,97.2,0.7,0,2.1
E00098783,98.7,0.6,0,0.6
E00098784,100,0,0,0
E00098785,99.2,0,0,0.8
E00098792,98.4,0,0.8,0.8
E00098794,99.2,0,0,0.8
E00098795,97.5,2.5,0,0
E00098796,98.3,1.7,0,0
E00098798,97.7,1.5,0,0.8
E00098799,96.5,1.8,0.9,0.9
E00098800,100,0,0,0
E00098801,100,0,0,0
E00098802,100,0,0,0
E00098803,98.6,0,0.7,0.7
E00098804,98.4,1.6,0,0
E00098805,98.5,0.8,0,0.8
E00098871,98.3,0.8,0.8,0
E00098872,99.4,0.6,0,0
E00098873,98.6,0.7,0,0.7
E00098874,99.2,0.8,0,0
E00098875,99.2,0.8,0,0
E00098876,100,0,0,0
E00098877,97.8,1.5,0,0.7
E00098878,100,0,0,0
E00098879,97.4,1.7,0.9,0
E00098880,99.2,0.8,0,0
E00098881,99.2,0,0.8,0
E00098882,99.2,0.8,0,0
E00098883,99.2,0.8,0,0
E00098884,99.3,0.7,0,0
E00098885,100,0,0,0
E00098886,96.3,0.6,1.2,1.8
E00098887,97.3,0,0.7,2
E00098888,98.8,0.6,0.6,0
E00098889,98.7,0.9,0.4,0
E00098890,98.6,0.7,0,0.7
E00098891,100,0,0,0
E00098892,99.2,0,0,0.8
E00098893,99.3,0,0,0.7
E00098939,100,0,0,0
E00098940,97.9,0.7,1.4,0
E00098941,98.6,0,0.7,0.7
E00098942,100,0,0,0
E00098943,98.6,0.7,0,0.7
E00098944,100,0,0,0
E00098945,97,2.4,0,0.6
E00098946,94.2,0.7,2.2,2.9
E00098947,96.2,1.5,0.8,1.5
E00098948,98.2,0,0.5,1.4
E00098949,98.8,1.2,0,0
E00098950,96.9,0.8,0,2.3
E00098951,95.3,3.5,0,1.2
E00098952,97.7,0.8,0.8,0.8
E00098953,98.2,0.6,0,1.2
E00098954,99.2,0,0.8,0
E00098955,99.3,0.7,0,0
E00098956,99.4,0,0,0.6
E00098957,97.8,0,0,2.2
E00098958,97.4,0,1.7,0.9
E00098959,99.1,0.9,0,0
E00098960,98.8,1.2,0,0
E00098961,97.8,0.7,0,1.5
E00098962,97.6,1.6,0.8,0
E00098963,96,0.8,0,3.2
E00098964,97.9,1.4,0,0.7
E00098965,96.8,1.9,0,1.3
E00098966,99.2,0,0,0.8
