geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00039240,82.4,13.9,3.7
E00039241,84,11.4,4.6
E00039242,80.1,15.8,4.1
E00039243,62.9,19.3,17.8
E00039244,80,14.7,5.3
E00039245,80,14.4,5.6
E00039246,81.6,13.6,4.9
E00040632,87.8,9.9,2.3
E00040633,67,21.5,11.5
E00040634,71.5,19.8,8.7
E00040637,71.4,19.2,9.4
E00040638,81.8,12.8,5.5
E00040639,79.5,15.9,4.6
E00040640,72.8,20.7,6.6
E00040641,90.7,7.5,1.8
E00040669,84,12.6,3.4
E00040673,86.8,10.9,2.3
E00040676,71.4,18.3,10.3
E00040677,75.3,18.5,6.2
E00040678,87.1,9.2,3.7
E00040679,78.4,13.8,7.9
E00040681,69.8,19.4,10.8
E00040683,76.4,17.6,6
E00040684,70.1,17.1,12.8
E00040685,83.2,11.3,5.5
E00040686,84.1,12.9,2.9
E00040687,68.2,22.6,9.2
E00040688,81.2,12.9,5.9
E00040689,79.7,15.6,4.8
E00040690,76.2,18.4,5.4
E00040691,80.6,14.9,4.5
E00040693,80.9,15.4,3.7
E00040695,91.4,6.6,2
E00098508,84.8,10.2,5
E00098509,92.7,5.3,2
E00098510,76.8,16.3,6.9
E00098511,94.6,3.2,2.2
E00098512,90.2,8.5,1.3
E00098513,82.2,13.3,4.5
E00098514,70.3,17.2,12.6
E00098515,75,19.8,5.2
E00098516,83.5,9.9,6.7
E00098517,74,17.9,8.1
E00098532,80,12.7,7.3
E00098533,69.3,17,13.7
E00098534,66.5,22.3,11.2
E00098535,72.6,17.8,9.6
E00098536,79.6,15.6,4.8
E00098537,85.3,9.5,5.2
E00098538,74.7,17.6,7.7
E00098539,71.2,16.9,11.8
E00098540,81.6,11.1,7.3
E00098541,73.7,19.6,6.6
E00098542,78.4,13.8,7.8
E00098543,75.9,15.4,8.7
E00098544,65.9,24.9,9.2
E00098545,76.2,17.5,6.3
E00098546,71.7,19,9.3
E00098547,52.1,31.5,16.4
E00098548,82.7,13.2,4
E00098549,66.1,22,11.8
E00098550,70.6,17.6,11.8
E00098551,75.7,16.5,7.8
E00098554,80.3,13.9,5.8
E00098555,70.7,20.3,9
E00098556,79.2,14.5,6.3
E00098557,51.2,33.8,14.9
E00098565,76.8,17.2,6
E00098566,71.4,19,9.5
E00098567,78.6,14.9,6.5
E00098568,71.1,18.6,10.4
E00098569,80.5,14.3,5.1
E00098571,83.6,13.5,2.9
E00098572,66.7,26,7.4
E00098573,82.2,12.2,5.6
E00098574,77.7,17.8,4.5
E00098575,85.4,11.9,2.6
E00098576,73.4,17.7,9
E00098577,68.3,20.1,11.6
E00098578,74.7,14.5,10.8
E00098579,76,13.7,10.3
E00098580,81.3,14.3,4.5
E00098581,74.9,17.2,7.9
E00098582,81.2,11.9,6.9
E00098583,70.1,20.4,9.5
E00098584,76.8,14.3,8.9
E00098585,83.2,12.9,3.8
E00098586,69.8,18,12.2
E00098587,80.6,10.9,8.5
E00098588,76.6,17.8,5.6
E00098590,65.8,22.7,11.5
E00098591,72.1,17.6,10.3
E00098592,74.5,16.9,8.6
E00098593,58.3,30.1,11.7
E00098594,77.1,16.3,6.6
E00098595,75.3,18.4,6.4
E00098610,85.4,7.7,6.9
E00098751,73.9,18.2,7.9
E00098752,82,12.8,5.2
E00098753,77.7,17.9,4.4
E00098754,71,19.2,9.8
E00098755,80.3,13.5,6.1
E00098757,78.3,16.6,5.1
E00098760,59.1,27.6,13.4
E00098762,77,15.6,7.4
E00098766,81.6,13.4,4.9
E00098767,74,17.9,8.1
E00098768,70.3,20,9.7
E00098769,66.9,18.8,14.4
E00098770,70.2,21.5,8.3
E00098771,71.5,18.3,10.2
E00098772,78.3,14.8,6.9
E00098773,68.6,20.8,10.6
E00098774,77.6,15.5,6.9
E00098775,78.8,14.2,7
E00098776,83.2,11.2,5.6
E00098777,78.8,16.5,4.7
E00098778,87.7,7.5,4.9
E00098779,82.9,13.4,3.7
E00098780,69.5,22.1,8.4
E00098781,79.6,16.4,4
E00098782,79.2,16.9,3.8
E00098783,82.1,13.5,4.4
E00098784,71.1,20,8.9
E00098785,76.1,18.8,5.1
E00098792,60.1,26.9,13
E00098794,65.2,23.9,10.9
E00098795,60.4,26.1,13.5
E00098796,72.8,21.3,6
E00098798,77.5,15.5,7
E00098799,75.5,17.9,6.6
E00098800,63,25,12
E00098801,65.9,27.1,7
E00098802,77.9,16.6,5.5
E00098803,78.6,16.8,4.7
E00098804,79.4,14.3,6.3
E00098805,78.5,15.6,5.9
E00098871,84.8,13.7,1.4
E00098872,74.6,16.1,9.3
E00098873,72.6,18.6,8.8
E00098874,73.2,15.9,10.9
E00098875,74,11.7,14.3
E00098876,72.6,19.2,8.2
